0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
0.5,0.5,0.33333333333333326,17,436,325,402,*,17,436,427,372
0.0,0.0,0.0,449,451,353,325,*,372
0.25,0.25,0.19999999999999996,402,246,111,105,*,402,372
0.25,0.25,0.1428571428571428,408,449,451,353,*,408,325,343,372
0.5,0.5,0.33333333333333326,17,436,325,402,*,17,436,427,372
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
0.5,0.5,0.33333333333333326,17,436,325,402,*,17,436,427,372
0.5,0.5,0.33333333333333326,17,436,325,402,*,17,436,427,372
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
0.0,0.0,0.0,325,402,246,111,*,17,436,427,372
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
0.5,0.5,0.4,104,372,375,22,*,372,303,22
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
0.25,0.25,0.1428571428571428,436,262,402,235,*,436,150,8,7
0.5,0.5,0.33333333333333326,451,353,69,433,*,451,353,196,267
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
0.5,0.5,0.33333333333333326,17,436,325,402,*,17,436,427,372
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
1.0,1.0,1.0,451,353,17,436,*,451,353,17,436
0.0,0.0,0.16666666666666663,105,23,372,375,*,372,303,22
0.0,0.0,0.0,449,451,353,17,*,372
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
0.25,0.25,0.16666666666666663,427,372,191,116,*,372,375,22
0.5,0.5,0.33333333333333326,17,436,325,402,*,17,436,427,372
0.5,0.5,0.33333333333333326,451,353,17,436,*,451,353,196,267
0.25,0.25,0.19999999999999996,402,246,469,105,*,402,372
0.25,0.25,0.1428571428571428,408,449,451,353,*,408,196,267,403
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
0.25,0.25,0.1428571428571428,408,449,451,353,*,408,196,267,403
0.5,0.5,0.33333333333333326,17,436,325,402,*,17,436,427,372
0.5,0.5,0.33333333333333326,451,353,17,436,*,451,353,196,267
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
0.5,0.5,0.33333333333333326,17,436,325,402,*,17,436,427,372
0.0,0.0,0.1428571428571428,17,436,267,325,*,196,267,403,324
0.0,0.0,0.0,449,451,353,17,*,372
0.25,0.25,0.19999999999999996,402,246,105,23,*,402,372
0.5,0.5,0.33333333333333326,17,436,325,402,*,17,436,427,372
0.5,0.5,0.33333333333333326,17,436,325,402,*,17,436,427,372
0.0,0.0,0.0,449,451,353,17,*,372
1.0,1.0,1.0,451,353,17,436,*,451,353,17,436
0.5,0.5,0.33333333333333326,17,436,325,402,*,17,436,427,372
0.0,0.0,0.0,325,402,246,105,*,17,436,427,372
0.0,0.0,0.0,325,402,246,111,*,196,267,403,324
0.25,0.25,0.1428571428571428,408,449,451,353,*,408,196,267,403
0.5,0.5,0.33333333333333326,17,436,325,402,*,17,436,427,372
0.5,0.5,0.33333333333333326,17,436,325,402,*,17,436,427,372
0.5,0.5,0.33333333333333326,451,353,17,436,*,451,353,196,267
0.5,0.5,0.33333333333333326,17,436,325,402,*,17,436,427,372
0.5,0.5,0.33333333333333326,17,436,196,325,*,17,436,427,372
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
0.0,0.0,0.0,449,451,353,17,*,372
0.5,0.5,0.33333333333333326,17,436,325,402,*,17,436,427,372
0.5,0.5,0.4,451,353,17,17,*,451,353,196,267
0.75,0.75,0.6,353,17,436,196,*,353,17,436,267
0.0,0.0,0.0,449,451,353,17,*,372
0.5,0.5,0.33333333333333326,17,436,325,402,*,17,436,427,372
0.5,0.5,0.33333333333333326,17,436,325,402,*,17,436,427,372
0.0,0.0,0.0,449,451,353,17,*,372
0.0,0.0,0.0,402,111,105,104,*,409,246,245,326
0.0,0.0,0.0,325,402,246,446,*,196,267,403,324
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
0.5,0.5,0.33333333333333326,451,353,17,436,*,451,353,196,267
0.5,0.5,0.33333333333333326,17,436,325,402,*,17,436,427,372
0.5,0.5,0.33333333333333326,17,436,325,402,*,17,436,427,372
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
0.5,0.5,0.33333333333333326,451,353,17,436,*,451,353,196,267
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
0.75,0.75,0.6,25,461,408,449,*,25,461,408,372
0.5,0.5,0.33333333333333326,17,436,325,402,*,17,436,427,372
0.5,0.5,0.33333333333333326,451,353,17,436,*,451,353,196,267
0.0,0.0,0.1428571428571428,320,450,262,325,*,450,69,372,375
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
0.75,0.75,0.6,353,17,436,325,*,353,17,436,427
