0.0,0.0,0.0,353,17,436,325,402,246,*,105,517,343
0.0,0.0,0.125,17,436,325,402,246,469,*,246,428,343
0.0,0.0,0.09999999999999998,449,451,353,325,402,246,*,196,196,325,479,427,197
0.0,0.0,0.0,402,246,111,105,23,104,*,427,427,427,499,372,513
0.0,0.0,0.0,191,66,66,66,17,436,*,93,94
0.0,0.0,0.0,408,449,451,353,17,436,*,407,511,511,461,23,327
0.0,0.0,0.0,17,436,325,402,246,469,*,111,243,234,104,372,500
0.0,0.0,0.0,353,17,436,325,402,246,*,230
0.16666666666666663,0.16666666666666663,0.16666666666666663,254,511,266,147,25,461,*,511
0.0,0.0,0.11111111111111116,17,436,325,402,246,105,*,262,469,105,197
0.0,0.0,0.0,266,147,25,408,451,350,*,17,17,17,436,110
0.0,0.0,0.0,375,22,471,375,375,22,*,297,238,475,212,239,504
0.0,0.0,0.0,17,436,325,402,246,111,*,69,270,104,104,499,372
0.0,0.0,0.0,147,25,461,408,449,451,*,473,104,428,282,372,475
0.0,0.0,0.0,353,17,436,325,402,246,*,111,473,27,368,271,372
0.0,0.0,0.0,325,402,246,111,469,105,*,262,110,18,265,152,372
0.0,0.0,0.0,353,17,436,325,402,246,*,104,428,343
0.0,0.0,0.0,353,17,436,325,402,112,*,230,196,403,235,243,99
0.0,0.0,0.0,104,372,375,22,471,153,*,324,282
0.0,0.0,0.09090909090909094,353,17,436,325,402,246,*,451,246,428,343,499,372
0.16666666666666663,0.16666666666666663,0.09090909090909094,66,147,372,238,471,375,*,66,25,353,148,325,80
0.0,0.0,0.09090909090909094,353,17,436,325,402,246,*,402,410,247,469,372,391
0.0,0.0,0.0,353,17,436,325,402,112,*,111,324,152,23,104,282
0.16666666666666663,0.16666666666666663,0.16666666666666663,353,17,436,325,402,246,*,17,17
0.0,0.0,0.25,451,353,69,433,17,436,*,17,17,436,267,344
0.16666666666666663,0.16666666666666663,0.16666666666666663,353,17,436,325,402,246,*,17
0.0,0.0,0.0,17,436,325,402,246,111,*,80,258
0.16666666666666663,0.16666666666666663,0.16666666666666663,353,17,436,325,402,246,*,17
0.0,0.0,0.0,451,353,17,436,325,402,*,350,69
0.0,0.0,0.0,105,23,372,375,22,355,*,517,427,420,282,197
0.0,0.0,0.0,449,451,353,17,436,325,*,372,458
0.0,0.0,0.0,353,17,436,325,402,246,*,310,150,372,153,510,355
0.0,0.0,0.0,353,17,436,325,402,246,*,451,372,317,125
0.0,0.0,0.0,427,372,191,116,278,4,*,344,197
0.0,0.0,0.0,17,436,325,402,246,111,*,105,151,197,372,311,437
0.0,0.0,0.0,451,353,17,436,325,402,*,69,111,234,105
0.33333333333333337,0.33333333333333337,0.2222222222222222,402,246,469,105,23,372,*,409,246,27,23,23,104
0.0,0.0,0.0,408,449,451,353,17,436,*,402,310,310,168,99,151
0.0,0.0,0.09090909090909094,471,188,563,530,295,277,*,185,277,150,4,3,191
0.0,0.0,0.0,353,17,436,325,402,246,*,196,150,128,372,313,191
0.0,0.0,0.0,408,449,451,353,17,436,*,406,511,25
0.0,0.0,0.0,17,436,325,402,246,469,*,350,350,350,350,69,517
0.0,0.0,0.0,451,353,17,436,325,402,*,246,57
0.16666666666666663,0.16666666666666663,0.09090909090909094,353,17,436,325,402,246,*,230,196,421,325,111,105
0.16666666666666663,0.16666666666666663,0.11111111111111116,375,430,471,475,375,22,*,375,466,4,191,397
0.0,0.0,0.0,17,436,325,402,112,246,*,196
0.0,0.0,0.09090909090909094,17,436,267,325,402,246,*,373,325,80,258,324,344
0.0,0.0,0.09090909090909094,471,191,66,17,436,427,*,191,477,153,119,510,455
0.0,0.0,0.1428571428571428,9,191,9,191,9,191,*,518,9,472,158,66,28
0.0,0.0,0.0,449,451,353,17,436,325,*,147,517,368,197
0.0,0.0,0.0,402,246,105,23,372,375,*,387,387,257,270,48,49
0.0,0.0,0.0,66,66,266,147,25,461,*,360,9,549,179,239,471
0.0,0.0,0.09090909090909094,262,111,469,427,104,62,*,427,50,372,430,471,455
0.0,0.0,0.0,17,436,325,402,246,111,*,372,239,238,475,437,375
0.0,0.0,0.0,375,475,375,66,66,353,*,297,276,191,567,89,295
0.0,0.0,0.09090909090909094,372,375,22,390,153,471,*,62,343,372,67,548,191
0.0,0.0,0.0,17,436,325,402,246,469,*,373,168,23,495,427,285
0.0,0.0,0.0,80,258,27,372,375,22,*,353,267,247,150,319,145
0.0,0.0,0.0,449,451,353,17,436,325,*,496,27,23
0.16666666666666663,0.16666666666666663,0.1428571428571428,451,353,17,436,325,402,*,449,17
0.0,0.0,0.0,147,104,372,375,375,22,*,479,517,374,24,24
0.0,0.0,0.0,17,436,325,402,246,111,*,473,448,27,368,271
0.0,0.0,0.0,66,266,17,436,427,372,*,310
