0.0,0.0,0.0,353,17,436,*,105,517,343
0.0,0.0,0.0,17,436,325,*,402,247,469
0.0,0.0,0.0,449,451,353,*,469,372,475
0.0,0.0,0.19999999999999996,402,246,111,*,246,479,198
0.33333333333333337,0.33333333333333337,0.19999999999999996,66,372,375,*,66,401,462
0.0,0.0,0.0,191,66,66,*,174,505,548
0.0,0.0,0.19999999999999996,408,449,451,*,407,236,449
0.0,0.0,0.0,17,436,325,*,105,420
0.0,0.0,0.0,353,17,436,*,246,270,270
0.0,0.0,0.0,254,511,266,*,512,515,149
0.0,0.0,0.0,17,436,325,*,111,243,234
0.0,0.0,0.0,266,147,25,*,469,372,500
0.0,0.0,0.0,375,22,471,*,248
0.0,0.0,0.0,147,25,461,*,81,262,23
0.0,0.0,0.0,353,17,436,*,267,325,310
0.0,0.0,0.0,325,402,246,*,452,196,421
0.33333333333333337,0.33333333333333337,0.33333333333333326,353,17,436,*,17
0.0,0.0,0.0,353,17,436,*,267,344,372
0.0,0.0,0.0,104,372,375,*,234,324,420
0.0,0.0,0.0,353,17,436,*,325,473,427
0.33333333333333337,0.33333333333333337,0.25,66,147,372,*,66,350
0.0,0.0,0.0,353,17,436,*,105,27,152
0.33333333333333337,0.33333333333333337,0.33333333333333326,353,17,436,*,17
0.33333333333333337,0.33333333333333337,0.19999999999999996,353,17,436,*,353,262,105
0.0,0.0,0.25,436,262,402,*,17,17,436
0.0,0.0,0.19999999999999996,372,375,22,*,50,372,272
0.33333333333333337,0.33333333333333337,0.19999999999999996,451,353,69,*,451,246,321
0.0,0.0,0.0,353,17,436,*,402,373,246
0.0,0.0,0.0,17,436,325,*,262,372,210
0.0,0.0,0.0,353,17,436,*,267,246,99
0.0,0.0,0.0,451,353,17,*,350,350,350
0.6666666666666667,0.6666666666666667,0.5,105,23,372,*,517,23,372
0.0,0.0,0.19999999999999996,449,451,353,*,451,246,428
0.0,0.0,0.0,353,17,436,*,111,105,128
0.0,0.0,0.0,353,17,436,*,196,196,402
0.0,0.0,0.0,427,372,191,*,43
0.0,0.0,0.0,17,436,325,*,105,229
0.0,0.0,0.0,451,353,17,*,350,69,246
0.0,0.0,0.0,402,246,469,*,372,391,4
0.0,0.0,0.0,408,449,451,*,406,511,266
0.0,0.0,0.0,471,188,563,*,174,9,191
0.33333333333333337,0.33333333333333337,0.33333333333333326,353,17,436,*,17,17
0.0,0.0,0.0,408,449,451,*,325,145,23
0.0,0.0,0.0,17,436,325,*,27,152,344
0.33333333333333337,0.33333333333333337,0.5,451,353,17,*,449,451,353
0.0,0.0,0.0,353,17,436,*,144,168,270
0.33333333333333337,0.33333333333333337,0.19999999999999996,375,430,471,*,375,174,355
0.0,0.0,0.0,17,436,267,*,353,353,104
0.0,0.0,0.0,471,191,66,*,153,119,239
0.0,0.0,0.0,9,191,9,*,77
0.0,0.0,0.0,449,451,353,*,324,427,427
