1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,175,226,*,175,226
1.0,1.0,1.0,194,14,*,194,14
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,194,14,*,194,14
1.0,1.0,1.0,194,14,*,194,14
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,194,14,*,194,14
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
0.5,0.5,0.33333333333333326,226,140,*,226,205
1.0,1.0,1.0,194,14,*,194,14
1.0,1.0,1.0,194,14,*,194,14
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,194,14,*,194,14
1.0,1.0,1.0,194,14,*,194,14
1.0,1.0,1.0,247,194,*,247,194
1.0,1.0,1.0,194,14,*,194,14
1.0,1.0,1.0,247,194,*,247,194
