0.19999999999999996,0.19999999999999996,0.16666666666666663,252,229,246,247,194,*,252,205
0.19999999999999996,0.19999999999999996,0.16666666666666663,252,229,246,247,194,*,252,205
0.19999999999999996,0.19999999999999996,0.16666666666666663,252,229,246,247,194,*,252,205
0.19999999999999996,0.19999999999999996,0.25,229,246,247,194,114,*,229,114,175,226,205
0.4,0.4,0.2857142857142857,19,252,229,246,247,*,252,229,205,207
0.19999999999999996,0.19999999999999996,0.16666666666666663,252,229,246,247,194,*,252,205
0.19999999999999996,0.19999999999999996,0.16666666666666663,252,229,246,247,194,*,252,205
0.4,0.4,0.2857142857142857,19,252,229,246,247,*,252,229,205,207
0.4,0.4,0.2857142857142857,19,252,229,246,247,*,252,229,205,207
0.19999999999999996,0.19999999999999996,0.16666666666666663,252,229,246,247,194,*,252,205
0.19999999999999996,0.19999999999999996,0.16666666666666663,252,229,246,247,194,*,252,205
0.19999999999999996,0.19999999999999996,0.16666666666666663,252,229,246,247,194,*,252,205
0.19999999999999996,0.19999999999999996,0.16666666666666663,252,229,246,247,194,*,252,205
0.19999999999999996,0.19999999999999996,0.16666666666666663,252,229,246,247,194,*,252,205
0.4,0.4,0.2857142857142857,19,252,229,246,247,*,252,229,205,207
0.19999999999999996,0.19999999999999996,0.16666666666666663,252,229,246,247,194,*,252,205
0.19999999999999996,0.19999999999999996,0.16666666666666663,252,229,246,247,194,*,252,205
0.19999999999999996,0.19999999999999996,0.16666666666666663,252,229,246,247,194,*,252,205
0.19999999999999996,0.19999999999999996,0.16666666666666663,252,229,246,247,194,*,252,205
0.19999999999999996,0.19999999999999996,0.25,229,246,247,194,175,*,229,114,175,226,205
0.4,0.4,0.2857142857142857,19,252,229,246,247,*,252,229,205,207
0.4,0.4,0.2857142857142857,19,252,229,246,247,*,252,229,205,207
0.19999999999999996,0.19999999999999996,0.16666666666666663,252,229,246,247,194,*,252,205
0.19999999999999996,0.19999999999999996,0.16666666666666663,252,229,246,247,194,*,252,205
0.19999999999999996,0.19999999999999996,0.16666666666666663,252,229,246,247,194,*,252,205
0.4,0.4,0.2857142857142857,19,252,229,246,247,*,252,229,205,207
0.4,0.4,0.2857142857142857,19,252,229,246,247,*,252,229,205,207
0.0,0.0,0.0,81,19,252,229,246,*,205,207
0.4,0.4,0.2857142857142857,19,252,229,246,247,*,252,229,205,207
0.19999999999999996,0.19999999999999996,0.11111111111111116,81,19,252,229,246,*,81,168,205,134,249
