0.2857142857142857,0.2857142857142857,0.2222222222222222,14,239,114,175,226,140,60,*,14,239,234,205
0.2857142857142857,0.2857142857142857,0.2222222222222222,14,239,144,175,226,140,60,*,14,239,234,205
0.2857142857142857,0.2857142857142857,0.2222222222222222,14,239,114,144,175,226,140,*,14,239,234,205
0.2857142857142857,0.2857142857142857,0.2222222222222222,175,226,140,60,58,17,57,*,175,226,205,207
0.4285714285714286,0.4285714285714286,0.30000000000000004,194,14,239,114,175,226,140,*,194,14,239,234,205,207
0.2857142857142857,0.2857142857142857,0.2222222222222222,14,239,144,175,226,140,257,*,14,239,234,205
0.2857142857142857,0.2857142857142857,0.2222222222222222,14,239,175,226,140,60,58,*,14,239,234,205
0.4285714285714286,0.4285714285714286,0.30000000000000004,194,14,239,114,175,226,140,*,194,14,239,234,205,207
0.4285714285714286,0.4285714285714286,0.30000000000000004,194,14,239,175,226,140,60,*,194,14,239,234,205,207
0.2857142857142857,0.2857142857142857,0.2222222222222222,14,239,144,175,226,140,257,*,14,239,234,205
0.2857142857142857,0.2857142857142857,0.2222222222222222,14,239,114,175,226,140,60,*,14,239,234,205
0.2857142857142857,0.2857142857142857,0.2222222222222222,14,239,175,226,140,60,58,*,14,239,234,205
0.2857142857142857,0.2857142857142857,0.2222222222222222,14,239,114,144,175,226,140,*,14,239,234,205
0.2857142857142857,0.2857142857142857,0.2222222222222222,14,239,175,226,140,59,15,*,14,239,234,205
0.4285714285714286,0.4285714285714286,0.30000000000000004,194,14,239,175,226,140,257,*,194,14,239,234,205,207
0.2857142857142857,0.2857142857142857,0.2222222222222222,14,239,144,175,226,140,257,*,14,239,234,205
0.2857142857142857,0.2857142857142857,0.2222222222222222,14,239,175,226,140,60,58,*,14,239,234,205
0.2857142857142857,0.2857142857142857,0.2222222222222222,14,239,114,175,226,140,60,*,14,239,234,205
0.2857142857142857,0.2857142857142857,0.2222222222222222,14,239,144,175,226,140,257,*,14,239,234,205
0.1428571428571429,0.1428571428571429,0.25,226,140,60,58,17,57,205,*,226,205,207
0.4285714285714286,0.4285714285714286,0.30000000000000004,194,14,239,175,226,140,60,*,194,14,239,234,205,207
0.4285714285714286,0.4285714285714286,0.30000000000000004,194,14,239,175,226,140,58,*,194,14,239,234,205,207
0.2857142857142857,0.2857142857142857,0.2222222222222222,14,239,144,175,226,140,257,*,14,239,234,205
0.2857142857142857,0.2857142857142857,0.2222222222222222,14,239,175,226,140,60,58,*,14,239,234,205
0.2857142857142857,0.2857142857142857,0.2222222222222222,14,239,175,226,140,58,17,*,14,239,234,205
0.4285714285714286,0.4285714285714286,0.30000000000000004,194,14,239,114,144,175,226,*,194,14,239,234,205,207
0.4285714285714286,0.4285714285714286,0.30000000000000004,194,14,239,114,144,175,226,*,194,14,239,234,205,207
0.5714285714285714,0.5714285714285714,0.4,247,194,14,239,144,175,226,*,247,194,14,239,82,234,205
0.4285714285714286,0.4285714285714286,0.30000000000000004,194,14,239,114,175,226,140,*,194,14,239,234,205,207
0.8571428571428572,0.8571428571428572,0.75,247,194,14,239,175,226,140,*,247,194,14,239,144,226,140
