0.09999999999999998,0.09999999999999998,0.09090909090909094,252,229,246,247,194,14,239,114,175,226,*,252,205
0.09999999999999998,0.09999999999999998,0.09090909090909094,252,229,246,247,194,14,239,144,175,226,*,252,205
0.09999999999999998,0.09999999999999998,0.09090909090909094,252,229,246,247,194,14,239,114,144,175,*,252,205
0.4,0.4,0.33333333333333326,229,246,247,194,114,175,226,140,60,58,*,229,114,175,226,205,207
0.19999999999999996,0.19999999999999996,0.16666666666666663,19,252,229,246,247,194,14,239,114,175,*,252,229,205,207
0.09999999999999998,0.09999999999999998,0.09090909090909094,252,229,246,247,194,14,239,144,175,226,*,252,205
0.09999999999999998,0.09999999999999998,0.09090909090909094,252,229,246,247,194,14,239,175,226,140,*,252,205
0.19999999999999996,0.19999999999999996,0.16666666666666663,19,252,229,246,247,194,14,239,114,175,*,252,229,205,207
0.19999999999999996,0.19999999999999996,0.16666666666666663,19,252,229,246,247,194,14,239,175,226,*,252,229,205,207
0.09999999999999998,0.09999999999999998,0.09090909090909094,252,229,246,247,194,14,239,144,175,226,*,252,205
0.09999999999999998,0.09999999999999998,0.09090909090909094,252,229,246,247,194,14,239,114,175,226,*,252,205
0.09999999999999998,0.09999999999999998,0.09090909090909094,252,229,246,247,194,14,239,175,226,140,*,252,205
0.09999999999999998,0.09999999999999998,0.09090909090909094,252,229,246,247,194,14,239,114,144,175,*,252,205
0.09999999999999998,0.09999999999999998,0.09090909090909094,252,229,246,247,194,14,239,175,226,140,*,252,205
0.19999999999999996,0.19999999999999996,0.16666666666666663,19,252,229,246,247,194,14,239,175,226,*,252,229,205,207
0.09999999999999998,0.09999999999999998,0.09090909090909094,252,229,246,247,194,14,239,144,175,226,*,252,205
0.09999999999999998,0.09999999999999998,0.09090909090909094,252,229,246,247,194,14,239,175,226,140,*,252,205
0.09999999999999998,0.09999999999999998,0.09090909090909094,252,229,246,247,194,14,239,114,175,226,*,252,205
0.09999999999999998,0.09999999999999998,0.09090909090909094,252,229,246,247,194,14,239,144,175,226,*,252,205
0.30000000000000004,0.30000000000000004,0.23076923076923084,229,246,247,194,175,226,140,60,58,17,*,229,114,175,226,205,207
0.19999999999999996,0.19999999999999996,0.16666666666666663,19,252,229,246,247,194,14,239,175,226,*,252,229,205,207
0.19999999999999996,0.19999999999999996,0.16666666666666663,19,252,229,246,247,194,14,239,175,226,*,252,229,205,207
0.09999999999999998,0.09999999999999998,0.09090909090909094,252,229,246,247,194,14,239,144,175,226,*,252,205
0.09999999999999998,0.09999999999999998,0.09090909090909094,252,229,246,247,194,14,239,175,226,140,*,252,205
0.09999999999999998,0.09999999999999998,0.09090909090909094,252,229,246,247,194,14,239,175,226,140,*,252,205
0.19999999999999996,0.19999999999999996,0.16666666666666663,19,252,229,246,247,194,14,239,114,144,*,252,229,205,207
0.19999999999999996,0.19999999999999996,0.16666666666666663,19,252,229,246,247,194,14,239,114,144,*,252,229,205,207
0.0,0.0,0.0,81,19,252,229,246,247,194,14,239,144,*,205,207
0.19999999999999996,0.19999999999999996,0.16666666666666663,19,252,229,246,247,194,14,239,114,175,*,252,229,205,207
0.09999999999999998,0.09999999999999998,0.0625,81,19,252,229,246,247,194,14,239,175,*,81,168,205,134,249,271,261
