0.1428571428571429,0.1428571428571429,0.125,252,229,246,247,194,14,239,*,252,205
0.1428571428571429,0.1428571428571429,0.125,252,229,246,247,194,14,239,*,252,205
0.1428571428571429,0.1428571428571429,0.125,252,229,246,247,194,14,239,*,252,205
0.2857142857142857,0.2857142857142857,0.4444444444444444,229,246,247,194,114,175,226,*,229,114,175,226,205,207
0.2857142857142857,0.2857142857142857,0.2222222222222222,19,252,229,246,247,194,14,*,252,229,205,207
0.1428571428571429,0.1428571428571429,0.125,252,229,246,247,194,14,239,*,252,205
0.1428571428571429,0.1428571428571429,0.125,252,229,246,247,194,14,239,*,252,205
0.2857142857142857,0.2857142857142857,0.2222222222222222,19,252,229,246,247,194,14,*,252,229,205,207
0.2857142857142857,0.2857142857142857,0.2222222222222222,19,252,229,246,247,194,14,*,252,229,205,207
0.1428571428571429,0.1428571428571429,0.125,252,229,246,247,194,14,239,*,252,205
0.1428571428571429,0.1428571428571429,0.125,252,229,246,247,194,14,239,*,252,205
0.1428571428571429,0.1428571428571429,0.125,252,229,246,247,194,14,239,*,252,205
0.1428571428571429,0.1428571428571429,0.125,252,229,246,247,194,14,239,*,252,205
0.1428571428571429,0.1428571428571429,0.125,252,229,246,247,194,14,239,*,252,205
0.2857142857142857,0.2857142857142857,0.2222222222222222,19,252,229,246,247,194,14,*,252,229,205,207
0.1428571428571429,0.1428571428571429,0.125,252,229,246,247,194,14,239,*,252,205
0.1428571428571429,0.1428571428571429,0.125,252,229,246,247,194,14,239,*,252,205
0.1428571428571429,0.1428571428571429,0.125,252,229,246,247,194,14,239,*,252,205
0.1428571428571429,0.1428571428571429,0.125,252,229,246,247,194,14,239,*,252,205
0.2857142857142857,0.2857142857142857,0.30000000000000004,229,246,247,194,175,226,140,*,229,114,175,226,205,207
0.2857142857142857,0.2857142857142857,0.2222222222222222,19,252,229,246,247,194,14,*,252,229,205,207
0.2857142857142857,0.2857142857142857,0.2222222222222222,19,252,229,246,247,194,14,*,252,229,205,207
0.1428571428571429,0.1428571428571429,0.125,252,229,246,247,194,14,239,*,252,205
0.1428571428571429,0.1428571428571429,0.125,252,229,246,247,194,14,239,*,252,205
0.1428571428571429,0.1428571428571429,0.125,252,229,246,247,194,14,239,*,252,205
0.2857142857142857,0.2857142857142857,0.2222222222222222,19,252,229,246,247,194,14,*,252,229,205,207
0.2857142857142857,0.2857142857142857,0.2222222222222222,19,252,229,246,247,194,14,*,252,229,205,207
0.0,0.0,0.0,81,19,252,229,246,247,194,*,205,207
0.2857142857142857,0.2857142857142857,0.2222222222222222,19,252,229,246,247,194,14,*,252,229,205,207
0.1428571428571429,0.1428571428571429,0.07692307692307687,81,19,252,229,246,247,194,*,81,168,205,134,249,271,261
