1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,175,226,*,175,226
1.0,1.0,1.0,194,14,*,194,14
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,194,14,*,194,14
1.0,1.0,1.0,194,14,*,194,14
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,194,14,*,194,14
0.0,0.0,0.0,246,247,*,114,175
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
0.5,0.5,0.33333333333333326,226,140,*,226,205
1.0,1.0,1.0,194,14,*,194,14
1.0,1.0,1.0,194,14,*,194,14
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,14,239,*,14,239
1.0,1.0,1.0,194,14,*,194,14
1.0,1.0,1.0,194,14,*,194,14
1.0,1.0,1.0,247,194,*,247,194
0.5,0.5,0.33333333333333326,239,144,*,239,234
1.0,1.0,1.0,194,14,*,194,14
1.0,1.0,1.0,247,194,*,247,194
