1.0,1.0,1.0,252,229,*,252,229
0.0,0.0,0.0,252,229,*,246,246
0.0,0.0,0.0,229,246,*,228,230
0.0,0.0,0.0,19,252,*,81,83
0.0,0.0,0.33333333333333326,252,229,*,229,287
0.0,0.0,0.33333333333333326,252,229,*,229,168
0.0,0.0,0.0,19,252,*,14,239
0.0,0.0,0.0,252,229,*,246,192
0.0,0.0,0.33333333333333326,252,229,*,229,58
0.0,0.0,0.33333333333333326,252,229,*,229,226
0.0,0.0,0.0,252,229,*,246,246
0.0,0.0,0.0,252,229,*,246,114
0.0,0.0,0.0,207,16,*,4,110
0.5,0.5,0.33333333333333326,145,81,*,145,286
0.0,0.0,0.0,252,229,*,246
0.0,0.0,0.0,252,229,*,47
0.5,0.5,0.33333333333333326,252,229,*,252,228
0.0,0.0,0.33333333333333326,252,229,*,229,17
0.0,0.0,0.33333333333333326,247,114,*,114,144
0.0,0.0,0.0,229,246,*,284,145
0.0,0.0,0.33333333333333326,19,252,*,252,228
0.0,0.0,0.0,19,252,*,38,114
0.0,0.0,0.0,252,229,*,19,19
0.0,0.0,0.33333333333333326,252,229,*,229,188
0.0,0.0,0.0,19,252,*,192,192
0.5,0.5,0.33333333333333326,19,252,*,65,252
0.0,0.0,0.0,81,19,*,194,192
0.0,0.0,0.0,229,246,*,252,284
0.0,0.0,0.0,19,252,*,142,14
0.0,0.0,0.33333333333333326,81,19,*,19,252
