0.0,0.0,0.0,14,239,114,175,*,194,140,200,205
0.5,0.5,0.6,14,239,144,175,*,14,239,175,287
0.5,0.5,0.5,14,239,114,144,*,114,144
0.0,0.0,0.0,175,226,140,60,*,114,144,144,168
0.5,0.5,0.4,194,14,239,114,*,14,239,46
0.0,0.0,0.0,14,239,144,175,*,38,146
0.0,0.0,0.0,14,239,175,226,*,38,237,114,114
0.0,0.0,0.0,194,14,239,114,*,144,175,175,83
0.0,0.0,0.0,194,14,239,175,*,168,231,231,188
0.0,0.0,0.0,14,239,144,175,*,140,55,234,125
0.0,0.0,0.0,14,239,114,175,*,140,57,231,188
0.0,0.0,0.0,14,239,114,144,*,205,122,260,260
0.5,0.5,0.33333333333333326,14,239,175,226,*,14,239,234,188
0.0,0.0,0.1428571428571428,194,14,239,175,*,247,175,140,82
0.0,0.0,0.0,246,247,194,14,*,38,237,175,175
0.0,0.0,0.0,14,239,144,175,*,205,205,112,124
0.0,0.0,0.1428571428571428,14,239,175,226,*,226,60,55,129
0.0,0.0,0.1428571428571428,14,239,114,175,*,175,71,205,9
0.0,0.0,0.1428571428571428,14,239,144,175,*,38,237,175,234
0.0,0.0,0.0,17,57,205,263,*,55,83,83
0.0,0.0,0.19999999999999996,226,140,60,58,*,58,81
0.0,0.0,0.0,194,14,239,175,*,60,55,58,71
0.0,0.0,0.0,194,14,239,175,*,114
0.0,0.0,0.1428571428571428,14,239,144,175,*,114,175,82,55
0.0,0.0,0.16666666666666663,14,239,175,226,*,175,175,71,80
0.0,0.0,0.0,14,239,175,226,*,38,287,83,245
0.0,0.0,0.0,194,14,239,114,*,140,59
0.0,0.0,0.0,247,194,14,239,*,114
0.0,0.0,0.0,239,144,175,226,*,14,14
0.0,0.0,0.0,194,14,239,114,*,60,57,32
0.0,0.0,0.0,247,194,14,239,*,175
