0.0,0.0,0.0,27,165,*,180,181
0.0,0.0,0.0,362,177,*,36,32
0.0,0.0,0.0,28,165,*,202,274
0.0,0.0,0.0,29,32,*,57,61
0.0,0.0,0.0,36,40,*,32,224
0.5,0.5,0.33333333333333326,27,165,*,27,202
0.0,0.0,0.0,29,32,*,57,60
0.0,0.0,0.33333333333333326,210,26,*,26,36
0.0,0.0,0.0,27,28,*,160,162
0.0,0.0,0.0,179,34,*,177,48
0.0,0.0,0.0,29,32,*,25,71
0.0,0.0,0.0,191,196,*,29,30
0.0,0.0,0.0,29,245,*,135,116
0.0,0.0,0.0,40,29,*,179,180
0.0,0.0,0.0,27,165,*,63,36
0.5,0.5,0.33333333333333326,28,29,*,154,29
0.0,0.0,0.0,29,32,*,191,46
0.0,0.0,0.0,189,27,*,29,30
0.0,0.0,0.0,154,29,*,82,27
0.0,0.0,0.0,28,165,*,33,117
0.0,0.0,0.0,27,165,*,25,139
0.0,0.0,0.0,165,179,*,189,216
0.0,0.0,0.33333333333333326,36,35,*,205,36
0.0,0.0,0.0,165,179,*,36,115
0.0,0.0,0.0,23,27,*,45,120
0.0,0.0,0.0,34,33,*,28,39
0.0,0.0,0.0,40,320,*,25,177
0.0,0.0,0.0,34,41,*,165,173
0.0,0.0,0.0,28,165,*,36,27
0.0,0.0,0.0,28,165,*,191,35
0.0,0.0,0.0,27,165,*,42,72
0.0,0.0,0.0,34,33,*,28,224
0.0,0.0,0.0,28,27,*,362,36
0.0,0.0,0.0,28,165,*,202,311
0.0,0.0,0.0,29,32,*,362,53
0.0,0.0,0.0,165,179,*,362,272
0.0,0.0,0.0,29,40,*,183,184
0.0,0.0,0.0,27,165,*,241,190
0.0,0.0,0.0,191,196,*,74,35
0.0,0.0,0.33333333333333326,28,179,*,179,165
0.0,0.0,0.0,32,179,*,30,112
0.0,0.0,0.0,27,165,*,179,34
0.0,0.0,0.0,180,181,*,34,214
0.0,0.0,0.0,34,41,*,31,244
0.0,0.0,0.0,28,165,*,29,57
0.0,0.0,0.0,28,165,*,177,85
0.0,0.0,0.0,29,32,*,82,278
0.5,0.5,0.33333333333333326,34,27,*,34,38
0.5,0.5,0.33333333333333326,34,42,*,34,35
0.0,0.0,0.0,28,165,*,74,75
0.0,0.0,0.0,36,245,*,213,39
0.0,0.0,0.0,28,165,*,177,29
0.0,0.0,0.0,29,32,*,165,169
0.0,0.0,0.0,36,40,*,32,224
0.0,0.0,0.0,165,179,*,183,36
0.0,0.0,0.0,27,165,*,29,191
0.5,0.5,0.33333333333333326,34,41,*,34,28
0.0,0.0,0.0,27,165,*,245,115
0.0,0.0,0.0,34,42,*,180
0.0,0.0,0.0,28,165,*,40,135
0.0,0.0,0.33333333333333326,27,28,*,28,189
0.0,0.0,0.0,28,29,*,202,71
0.0,0.0,0.0,189,27,*,28,214
0.0,0.0,0.0,362,27,*,189,29
0.0,0.0,0.0,102,26,*,69,97
0.0,0.0,0.0,29,32,*,135,114
0.0,0.0,0.0,26,27,*,177,48
0.0,0.0,0.33333333333333326,28,165,*,23,28
0.0,0.0,0.0,29,32,*,40,53
0.0,0.0,0.0,27,28,*,189,44
0.0,0.0,0.0,28,165,*,224,25
0.0,0.0,0.0,26,27,*,29,245
0.0,0.0,0.0,27,165,*,25,44
0.0,0.0,0.33333333333333326,28,165,*,189,28
0.5,0.5,0.33333333333333326,27,165,*,27,183
0.0,0.0,0.0,27,165,*,241,189
0.0,0.0,0.0,27,165,*,31,139
0.0,0.0,0.0,28,165,*,213
0.0,0.0,0.0,57,36,*,144,160
0.0,0.0,0.0,27,165,*,44,55
0.0,0.0,0.0,57,36,*,31,73
0.0,0.0,0.0,28,29,*,36,202
0.0,0.0,0.0,27,29,*,73,120
0.0,0.0,0.0,191,193,*,44,244
0.0,0.0,0.0,29,191,*,248,70
0.0,0.0,0.0,26,27,*,74,205
0.0,0.0,0.0,27,29,*,46,53
0.0,0.0,0.0,27,165,*,241,255
0.0,0.0,0.0,248,210,*,208,209
0.0,0.0,0.0,27,165,*,45,30
0.0,0.0,0.0,27,165,*,35,53
0.0,0.0,0.0,27,165,*,224,82
0.0,0.0,0.0,28,165,*,82,44
0.0,0.0,0.0,28,29,*,36,187
0.0,0.0,0.0,177,29,*,45,119
0.0,0.0,0.0,28,165,*,202,44
0.0,0.0,0.0,36,35,*,210,218
0.0,0.0,0.0,27,25,*,53,54
0.0,0.0,0.0,29,32,*,245,248
0.0,0.0,0.33333333333333326,27,29,*,28,27
0.0,0.0,0.0,28,165,*,23,24
0.0,0.0,0.0,27,165,*,170,28
0.0,0.0,0.0,29,32,*,41,47
0.0,0.0,0.0,28,165,*,44,362
0.0,0.0,0.0,28,165,*,117,119
0.0,0.0,0.0,29,40,*,32,35
0.0,0.0,0.0,27,165,*,53,55
0.0,0.0,0.0,29,32,*,66,242
0.0,0.0,0.0,26,27,*,28,202
0.0,0.0,0.0,28,165,*,202
0.0,0.0,0.0,27,29,*,30,179
0.5,0.5,0.33333333333333326,27,165,*,27,135
0.0,0.0,0.0,189,191,*,53,248
0.0,0.0,0.0,36,40,*,35,69
0.0,0.0,0.0,27,29,*,245,39
0.0,0.0,0.0,28,165,*,32,180
0.0,0.0,0.0,135,40,*,45,53
0.0,0.0,0.0,28,27,*,25,362
0.0,0.0,0.0,26,27,*,272
0.0,0.0,0.0,28,165,*,36,189
0.0,0.0,0.0,28,165,*,191,36
0.0,0.0,0.0,29,32,*,82,209
0.0,0.0,0.0,27,165,*,362,48
0.0,0.0,0.0,26,27,*,29,362
0.0,0.0,0.0,27,165,*,42,114
0.0,0.0,0.0,177,29,*,38,46
0.0,0.0,0.33333333333333326,27,191,*,25,27
0.0,0.0,0.0,29,40,*,154,198
0.0,0.0,0.0,27,165,*,115,40
0.0,0.0,0.0,29,40,*,154,1
0.0,0.0,0.0,32,35,*,209,212
0.0,0.0,0.0,29,32,*,165,30
0.5,0.5,0.33333333333333326,27,165,*,27,48
0.0,0.0,0.0,29,32,*,35,209
0.0,0.0,0.0,27,165,*,57,241
0.0,0.0,0.0,179,165,*,82,209
0.0,0.0,0.0,179,34,*,30,39
0.0,0.0,0.0,28,165,*,48,282
0.0,0.0,0.0,34,41,*,35,55
0.0,0.0,0.0,28,165,*,40,202
0.5,0.5,0.33333333333333326,34,25,*,34,42
0.0,0.0,0.0,28,165,*,179,33
0.0,0.0,0.0,29,32,*,117,139
0.0,0.0,0.33333333333333326,27,165,*,165,168
0.0,0.0,0.0,28,29,*,44,71
0.0,0.0,0.0,28,27,*,57,96
0.0,0.0,0.0,40,36,*,44,31
0.0,0.0,0.0,27,165,*,190,191
0.0,0.0,0.0,27,165,*,40,320
0.0,0.0,0.0,29,32,*,224,362
0.0,0.0,0.0,27,224,*,191,195
0.0,0.0,0.0,27,165,*,63,38
0.0,0.0,0.0,40,36,*,29,245
0.0,0.0,0.0,165,179,*,23,27
0.0,0.0,0.33333333333333326,27,29,*,29,36
0.0,0.0,0.33333333333333326,27,29,*,29,362
