0.0,0.0,0.0,42,30,31,44,48,53,*,203,147,148
0.0,0.0,0.09999999999999998,35,27,25,202,203,207,*,40,202,40,46,31,107
0.0,0.0,0.0,35,42,39,46,47,53,*,36,40,30,28,241,119
0.0,0.0,0.0,35,202,204,206,216,217,*,210,219,208,221,212,215
0.16666666666666663,0.16666666666666663,0.1428571428571428,146,202,189,30,49,44,*,30,179
0.16666666666666663,0.16666666666666663,0.19999999999999996,36,42,39,46,47,53,*,36,53,193,163,22,137
0.0,0.0,0.0,30,42,362,44,48,53,*,49,225
0.0,0.0,0.09090909090909094,29,30,32,35,25,27,*,196,160,21,115,29,209
0.0,0.0,0.09090909090909094,36,35,42,46,39,47,*,42,241,244,30,53,177
0.0,0.0,0.09090909090909094,27,42,28,45,53,241,*,117,33,241,189,191,46
0.0,0.0,0.11111111111111116,146,202,189,30,49,40,*,46,244,40,63
0.0,0.0,0.09090909090909094,35,49,44,48,53,66,*,42,177,31,66,71,74
0.0,0.0,0.0,202,189,30,49,44,40,*,147,148,149
0.0,0.0,0.09090909090909094,362,177,30,227,202,44,*,53,44,40,135,119,136
0.0,0.0,0.0,35,362,177,30,31,44,*,205,202,39,241,61,106
0.0,0.0,0.0,42,28,45,53,241,242,*,35,362,48,40,82,27
0.0,0.0,0.0,45,53,241,242,244,245,*,41,30,112,127,139,118
0.0,0.0,0.0,36,42,39,46,47,53,*,37
0.0,0.0,0.0,221,211,202,203,207,208,*,189,29,57,61,73,328
0.0,0.0,0.19999999999999996,44,49,189,202,48,53,*,191,195,154,196,189,48
0.0,0.0,0.0,36,189,191,193,196,195,*,33,35,227,31,54,117
0.0,0.0,0.09090909090909094,45,53,241,242,243,244,*,41,25,44,244,42,325
0.0,0.0,0.0,45,53,241,242,243,54,*,32,36,205,247,57,32
0.0,0.0,0.09090909090909094,27,32,35,53,55,66,*,40,71,189,44,244,35
0.0,0.0,0.0,25,28,202,203,209,178,*,220,85,94,96,72,207
0.0,0.0,0.0,42,30,45,41,31,46,*,23,83,131,133,139
0.0,0.0,0.19999999999999996,36,42,39,46,47,53,*,189,44,47,241,41,42
0.0,0.0,0.0,42,41,45,53,241,61,*,36,115,30,40,35,30
0.0,0.0,0.0,28,45,41,53,241,242,*,114,120,48,44,244,71
0.0,0.0,0.09090909090909094,34,42,45,41,53,241,*,36,32,227,112,202,42
0.0,0.0,0.0,36,42,118,135,140,160,*,115,35,227,35,115,21
0.16666666666666663,0.16666666666666663,0.1428571428571428,146,202,189,30,49,40,*,49,50
0.0,0.0,0.0,28,45,53,241,242,244,*,379,74,205
0.0,0.0,0.0,40,44,48,49,53,66,*,39,278,85,203,208,270
0.0,0.0,0.09090909090909094,35,36,42,45,53,241,*,36,82,26,57,245,115
0.0,0.0,0.0,32,35,202,189,195,197,*,209,208,209,221,214,42
0.0,0.0,0.19999999999999996,35,42,46,47,53,241,*,248,62,35,53,54,245
0.0,0.0,0.09090909090909094,185,188,25,27,38,49,*,36,53,48,25,83,119
0.0,0.0,0.0,42,30,44,48,53,282,*,362,177,245,45,41,118
0.0,0.0,0.0,45,53,182,27,183,25,*,36,227,84,121,83,95
0.0,0.0,0.09090909090909094,42,30,31,44,48,53,*,189,380,30,71,74,244
0.0,0.0,0.0,42,45,53,241,61,64,*,27,202
0.0,0.0,0.0,42,362,177,189,227,202,*,36,63,62,191,195,40
0.0,0.0,0.09090909090909094,45,53,241,242,243,246,*,28,362,53,193,196,195
0.0,0.0,0.0,28,45,53,241,66,78,*,119,117,112,138,126
0.0,0.0,0.09999999999999998,42,30,44,48,53,282,*,202,274,48,202,146,85
0.0,0.0,0.09090909090909094,32,35,146,202,189,30,*,40,32,209,213,212,220
0.0,0.0,0.09090909090909094,36,42,46,245,39,47,*,40,27,154,198,36,82
0.0,0.0,0.0,146,202,189,30,49,44,*,37
0.0,0.0,0.0,32,179,180,181,184,35,*,30
0.0,0.0,0.0,41,28,214,221,45,46,*,33,47,52,53,325,327
0.0,0.0,0.09090909090909094,42,36,28,202,203,207,*,202,48,244,248,82,278
0.0,0.0,0.0,42,45,53,241,242,243,*,189,71,73,116,112,79
0.0,0.0,0.0,42,30,48,44,53,282,*,202,299,311,317,202,274
0.0,0.0,0.0,28,45,41,53,241,66,*,165,36,154,9,162,161
0.16666666666666663,0.16666666666666663,0.09090909090909094,181,184,185,187,188,30,*,181,25,83,224,82,66
0.0,0.0,0.0,30,31,42,202,203,207,*,53,189,190,191,195,160
0.0,0.0,0.0,180,181,184,185,188,36,*,179,35,69,72,83,93
0.0,0.0,0.09999999999999998,146,202,189,30,49,44,*,135,44,362,44,248,205
0.16666666666666663,0.16666666666666663,0.09090909090909094,35,44,48,49,53,30,*,36,46,41,47,53,197
0.0,0.0,0.09090909090909094,42,45,41,53,241,242,*,214,78,202,41,27,179
0.0,0.0,0.0,35,146,40,44,48,49,*,295,297,93,95,94,95
0.0,0.0,0.0,36,35,42,46,39,40,*,117,22,117,83,224,85
0.0,0.0,0.0,36,39,177,42,46,47,*,155
0.0,0.0,0.09090909090909094,180,181,182,183,35,38,*,35,49,177,248,58,59
0.0,0.0,0.0,42,30,44,53,282,66,*,46,117,84,202,247,57
0.0,0.0,0.0,42,30,31,48,44,53,*,69,97,102,95,96,298
0.0,0.0,0.09090909090909094,30,42,31,44,48,53,*,39,30,107,244,36,35
