0.0,0.0,0.0,85,92,317,111,112,*,120,72,138,135,114
0.0,0.0,0.11111111111111116,210,248,30,244,245,*,35,245,36,224,57
0.6,0.6,0.4285714285714286,56,57,60,241,61,*,56,57,60,202,299
0.0,0.0,0.0,56,66,242,244,40,*,325,330,325,250
0.19999999999999996,0.19999999999999996,0.19999999999999996,78,278,83,84,85,*,78
0.0,0.0,0.11111111111111116,83,85,92,317,111,*,71,83,281,61,70
0.0,0.0,0.25,84,191,189,196,195,*,119,72,252,84,189
0.0,0.0,0.0,53,55,61,66,71,*,195,197
0.0,0.0,0.0,61,31,73,72,113,*,136,24,26
0.0,0.0,0.11111111111111116,78,278,84,83,85,*,71,83,209,224,30
0.0,0.0,0.0,66,67,67,75,71,*,241,41,131,127,134
0.0,0.0,0.0,278,84,83,85,92,*,82,209,29,362,28
0.0,0.0,0.11111111111111116,83,84,85,92,110,*,74,85,115,140,139
0.19999999999999996,0.19999999999999996,0.1428571428571428,74,78,278,84,83,*,75,78,79
0.0,0.0,0.11111111111111116,64,66,78,278,85,*,66,255,258,203,210
0.0,0.0,0.25,213,215,178,223,220,*,178,223,208,73,42
0.0,0.0,0.0,83,85,92,317,111,*,126,144,36,42,191
0.0,0.0,0.0,46,47,53,241,242,*,42,28,21,19,160
0.0,0.0,0.0,85,92,110,111,112,*,139,163,43,160,268
0.0,0.0,0.0,178,212,221,208,207,*,29,57,61,73,328
0.0,0.0,0.0,83,84,85,92,110,*,61,200,162,157,200
0.19999999999999996,0.19999999999999996,0.11111111111111116,210,220,160,376,362,*,213,220,60,203,208
0.0,0.0,0.0,278,83,84,85,92,*,198,29,166
0.0,0.0,0.0,84,85,92,317,111,*,73,64,66,48,154
0.0,0.0,0.0,92,317,359,111,112,*,97,103,75,78,198
0.0,0.0,0.0,241,64,66,78,278,*,44,248,274,44,177
0.19999999999999996,0.19999999999999996,0.25,248,251,60,241,64,*,248,241,66,75,218
0.0,0.0,0.11111111111111116,92,317,111,114,120,*,97,107,30,92,110
0.0,0.0,0.0,78,278,84,83,85,*,81
0.0,0.0,0.0,78,278,85,347,92,*,48,189,196,160,21
0.0,0.0,0.0,30,85,189,202,146,*,207,224,29,245,29
0.0,0.0,0.11111111111111116,241,61,64,66,72,*,282,66,31,48,52
0.0,0.0,0.0,84,85,92,317,111,*,362,36,32,227,112
0.0,0.0,0.11111111111111116,245,248,247,44,227,*,30,45,41,248,82
0.0,0.0,0.0,92,317,111,112,114,*,189,146,27,48,115
0.0,0.0,0.11111111111111116,85,92,317,111,112,*,112,138,159,164,162
0.0,0.0,0.0,317,359,111,112,113,*,93,47,227
0.0,0.0,0.0,78,278,84,83,85,*,239,240,244,71,44
0.19999999999999996,0.19999999999999996,0.11111111111111116,66,78,278,85,92,*,66,53,111,83,133
0.0,0.0,0.0,126,72,73,112,113,*,139,136,127,138,134
0.0,0.0,0.11111111111111116,61,66,71,74,78,*,66,48,228,53,111
0.0,0.0,0.11111111111111116,49,44,48,53,66,*,67,30,40,44,55
0.0,0.0,0.0,78,278,83,84,85,*,75
0.0,0.0,0.0,66,67,67,75,71,*,54,39,78,48,242
0.0,0.0,0.0,278,83,84,202,203,*,79,72,335,112,120
0.0,0.0,0.0,53,241,61,64,66,*,256,257,264,261,259
0.0,0.0,0.0,241,64,66,61,73,*,56,164,195,201
0.0,0.0,0.0,92,317,111,112,114,*,202,199,156,164,275
0.0,0.0,0.0,133,137,61,83,139,*,115,247,44,49,47
0.0,0.0,0.11111111111111116,207,209,210,220,219,*,210,120,84,136,127
0.0,0.0,0.0,53,55,66,61,71,*,25,32,35,209,57
0.0,0.0,0.0,278,379,31,83,84,*,61,106,295,285,202
0.0,0.0,0.0,61,93,74,84,71,*,73,246,42,144,36
0.0,0.0,0.0,78,278,83,84,85,*,74,115,131,117,246
0.0,0.0,0.0,74,78,81,278,83,*,379,30,40
