0.0,0.0,0.0,27,165,179,36,35,42,30,31,44,*,180,181,185
0.0,0.0,0.2142857142857143,362,177,189,29,32,35,27,25,202,*,57,36,30,35,177,32,40,30,28
0.0,0.0,0.0,28,165,179,33,36,35,42,39,46,*,117,129,300,139,138,136,25,71,25
0.11111111111111116,0.11111111111111116,0.2857142857142857,29,32,205,36,224,35,202,204,206,*,28,224,205,35,55,66,74,115,36
0.11111111111111116,0.11111111111111116,0.09090909090909094,36,40,29,32,35,146,202,189,30,*,63,25,29
0.0,0.0,0.0625,27,165,179,33,35,36,42,39,46,*,24,189,379,74,30,53,177,27,74
0.0,0.0,0.125,29,32,36,35,177,30,42,362,44,*,36,115,140,9,21,26,189,227,35
0.0,0.0,0.05882352941176472,210,26,362,177,189,29,30,32,35,*,36,144,135,119,139,294,285,45,30
0.0,0.0,0.0,27,28,165,179,33,36,35,42,46,*,57,48,362,53,41,47,127,72,117
0.0,0.0,0.0,179,34,41,25,33,27,42,28,45,*,177,36,30,285,286,108,107,298,286
0.2222222222222222,0.2222222222222222,0.2142857142857143,29,32,36,40,35,146,202,189,30,*,224,48,228,53,111,146,30,189,146
0.0,0.0,0.05882352941176472,29,245,248,40,32,35,49,44,48,*,33,34,38,227,44,47,73,134,136
0.0,0.0,0.0,40,29,32,35,146,202,189,30,49,*,48,61,106,244,294,72,113,83,73
0.0,0.0,0.0,27,165,179,33,34,45,46,47,53,*,362,28,40,66,72,126,84,85,102
0.0,0.0,0.1333333333333333,28,29,32,35,36,362,177,30,227,*,177,31,44,244,35,53,56,44,40
0.11111111111111116,0.11111111111111116,0.09999999999999998,189,27,25,29,32,35,362,177,30,*,189,190
0.2222222222222222,0.2222222222222222,0.2142857142857143,34,41,27,33,25,42,28,45,53,*,36,40,177,48,25,28,40,53,44
0.0,0.0,0.0,28,165,179,33,34,45,53,241,242,*,224,25,29,245,29,191,35,245,202
0.0,0.0,0.07692307692307687,27,165,179,33,35,36,42,39,46,*,362,227,202,27,213
0.0,0.0,0.0,165,179,33,34,42,221,211,202,203,*,48,27,177,31,247,255,256,258,261
0.0,0.0,0.0,36,35,30,40,40,44,49,189,202,*,245,211,83,133,138
0.0,0.0,0.0,165,179,33,35,28,36,189,191,193,*,42,71,61,117,39,138,21,135,114
0.0,0.0,0.0,23,27,25,33,28,45,53,241,242,*,35,155,268,271
0.11111111111111116,0.11111111111111116,0.125,34,33,42,27,25,45,53,241,242,*,34,27,40,154,189,278,203,208,112
0.0,0.0,0.05882352941176472,40,320,82,26,29,27,32,35,53,*,32,49,189,25,83,119,126,139,128
0.0,0.0,0.0,34,41,27,33,42,25,28,202,203,*,180
0.0,0.0,0.0,28,165,179,33,34,42,30,45,41,*,44,362,227,31,71,278,61,115,134
