0.0,0.0,0.0,42,30,31,44,48,53,282,61,*,203,147,148
0.0,0.0,0.0714285714285714,35,27,25,202,203,207,209,218,*,40,202,40,46,31,107,247,248
0.0,0.0,0.06666666666666665,35,42,39,46,47,53,241,242,*,30,28,241,119,122,124,123,138
0.0,0.0,0.0714285714285714,35,202,204,206,216,217,218,57,*,362,26,36,26,25,202,55,242
0.0,0.0,0.0,146,202,189,30,49,44,48,53,*,55,66,74,115,36,144,9,21
0.0,0.0,0.06666666666666665,36,42,39,46,47,53,241,61,*,40,23,120,61,69,71,25,139
0.0,0.0,0.0,30,42,362,44,48,53,55,61,*,28,135,117,33,241,189,191,46
0.0,0.0,0.0,29,30,32,35,25,27,202,203,*,227,274,49,42,119,53,41,45
0.0,0.0,0.0,36,35,42,46,39,47,53,241,*,28,202,92,110,109,294,107,283
0.0,0.0,0.0,27,42,28,45,53,241,66,78,*,36,40,135,119,136,61,362,272
0.0,0.0,0.0,146,202,189,30,49,40,44,48,*,69,97,109,292,294,143,120,117
0.0,0.0,0.0,35,49,44,48,53,66,242,244,*,28,21,19,160,157,61,71,25
0.125,0.125,0.0714285714285714,202,189,30,49,44,40,48,53,*,202,199,156,157,156,161,200,162
0.0,0.0,0.0,362,177,30,227,202,44,48,53,*,36,210,209,219,222,330,317,333
0.125,0.125,0.23076923076923084,35,362,177,30,31,44,48,53,*,191,42,30,107,179,31,44,189
0.0,0.0,0.06666666666666665,42,28,45,53,241,242,243,246,*,241,41,31,49,205,35,202,44
0.0,0.0,0.0,45,53,241,242,244,245,246,202,*,41,27,44,177,28,135,114,74
0.0,0.0,0.0,36,42,39,46,47,53,241,61,*,155,196,160,162
0.0,0.0,0.0714285714285714,221,211,202,203,207,208,209,210,*,35,49,224,209,245,224,25,29
0.0,0.0,0.0,44,49,189,202,48,53,56,66,*,35,30,283,290,134,144,21,39
0.0,0.0,0.0,36,189,191,193,196,195,200,160,*,27,28,41,203
0.0,0.0,0.0714285714285714,45,53,241,242,243,244,246,245,*,44,55,245,362,28,44,120,143
0.0,0.0,0.0,45,53,241,242,243,54,244,246,*,28,24,25,165,36,154
0.0,0.0,0.0,27,32,35,53,55,66,75,78,*,362,48,282,61,119,118,73,324
0.0,0.0,0.0,25,28,202,203,209,178,208,222,*,36,40,27,135,140,139,112,121
