0.0,0.0,0.0714285714285714,85,92,317,111,112,202,203,207,*,120,72,138,135,114,72,112,115
0.125,0.125,0.23076923076923084,210,248,30,244,245,247,274,44,*,44,248,40,30,28,241,119,122
0.0,0.0,0.0,56,57,60,241,61,64,66,72,*,252,183,297,93,95,83,84,146
0.0,0.0,0.06666666666666665,56,66,242,244,40,268,259,225,*,193,163,22,137,46,244,31,92
0.0,0.0,0.0,78,278,83,84,85,92,110,111,*,75,71
0.125,0.125,0.09090909090909094,83,85,92,317,111,112,114,117,*,47,227,112,305
0.0,0.0,0.0,84,191,189,196,195,201,154,199,*,134,305,316,317,202,85,94,183
0.0,0.0,0.06666666666666665,53,55,61,66,71,74,78,278,*,226,49,42,119,53,41,45,30
0.0,0.0,0.06666666666666665,84,83,85,92,317,111,112,114,*,74,85,115,140,139,294,285,45
0.0,0.0,0.1428571428571428,61,31,73,72,113,83,84,112,*,134,61,72,118,139,137,126,117
0.125,0.125,0.1428571428571428,78,278,84,83,85,92,110,111,*,81,278,85,102,26,191,198,189
0.0,0.0,0.0,66,67,67,75,71,74,78,278,*,40,177,27,165,120,118,299,115
0.0,0.0,0.0,278,84,83,85,92,110,111,112,*,79
0.0,0.0,0.06666666666666665,83,84,85,92,110,111,112,114,*,189,146,111,135,21,154,201,48
0.0,0.0,0.06666666666666665,74,78,278,84,83,85,92,110,*,83,93,94,106,294,143,120,127
0.0,0.0,0.0,64,66,78,278,85,92,317,359,*,202,115,138,136,41,192
0.0,0.0,0.0,213,215,178,223,220,219,222,247,*,83,120,121,131,135,120,73,135
0.0,0.0,0.06666666666666665,83,85,92,317,111,112,114,117,*,112,137,73,39,189,53,177,28
0.0,0.0,0.0,46,47,53,241,242,222,244,245,*,33,337
0.0,0.0,0.0,85,92,110,111,112,114,115,131,*,136,141,140,1,159,22
0.0,0.0,0.0,178,212,221,208,207,214,42,222,*,245,35,209,245,224,25,29,245
0.0,0.0,0.1428571428571428,210,220,160,376,362,45,53,363,*,208,207,209,245,220,160,21,115
0.0,0.0,0.0,278,83,84,85,92,317,359,111,*,82,44,25,177,42,44,55,245
