0.0,0.0,0.0,74,78,278,84,*,93,102,107,44
0.25,0.25,0.1428571428571428,48,53,55,242,*,49,53,36,39
0.0,0.0,0.0,246,247,248,249,*,28,165,30,48
0.0,0.0,0.0,30,49,44,48,*,57,60,202,299
0.0,0.0,0.0,67,40,75,71,*,191,194,193,161
0.25,0.25,0.16666666666666663,72,73,78,278,*,72,84,182
0.0,0.0,0.0,71,74,78,278,*,30,92,97,102
0.0,0.0,0.0,218,31,227,44,*,220,214,215,72
0.0,0.0,0.1428571428571428,66,72,73,78,*,73,278,83,118
0.0,0.0,0.0,92,317,359,111,*,83,85
0.0,0.0,0.0,67,67,75,71,*,255,258,266,264
0.25,0.25,0.1428571428571428,67,75,71,74,*,189,216,48,74
0.0,0.0,0.0,61,71,74,78,*,27,224,209,213
0.0,0.0,0.0,66,227,202,71,*,78,48,30,47
0.0,0.0,0.0,247,248,251,60,*,27,189,196,36
0.0,0.0,0.0,208,209,221,214,*,263
0.0,0.0,0.0,72,73,78,278,*,69,71,44,40
0.0,0.0,0.1428571428571428,178,219,220,223,*,219,207,45,42
0.0,0.0,0.0,71,74,278,83,*,72,212,257,264
0.0,0.0,0.0,249,202,41,203,*,247,259,225
0.0,0.0,0.1428571428571428,71,25,74,81,*,55,75,71,114
0.0,0.0,0.1428571428571428,211,219,215,212,*,212,213,220,85
0.0,0.0,0.0,64,66,72,73,*,157,196,32,180
0.0,0.0,0.0,72,73,78,278,*,379,83,97,61
0.0,0.0,0.0,78,278,84,83,*,136,134,117,118
0.25,0.25,0.1428571428571428,247,248,251,249,*,247,57,112,226
0.0,0.0,0.0,325,245,337,338,*,253
0.0,0.0,0.0,64,66,78,278,*,41,242,245,179
0.0,0.0,0.0,67,67,75,71,*,255,241,119,83
0.0,0.0,0.0,251,60,241,64,*,36,205,247,57
0.0,0.0,0.0,74,78,278,83,*,189,217,53,189
0.0,0.0,0.0,247,248,249,251,*,244,84,95,102
0.0,0.0,0.0,73,78,39,278,*,136,94,96,72
0.0,0.0,0.0,48,35,55,242,*,40,268
0.0,0.0,0.1428571428571428,78,278,83,84,*,83,131,133,139
0.0,0.0,0.0,278,84,83,85,*,202,44,47,241
0.0,0.0,0.0,55,61,66,71,*,44,49,30,40
0.0,0.0,0.0,251,60,249,241,*,202,30,283,290
0.0,0.0,0.0,359,111,114,120,*,23,28,362,227
0.0,0.0,0.0,248,58,59,60,*,57,30,39,47
0.0,0.0,0.0,66,242,244,247,*,31,45,41,248
0.0,0.0,0.0,246,247,248,249,*,55,245,362,28
0.0,0.0,0.0,67,40,75,71,*,189,217
0.0,0.0,0.0,30,189,202,48,*,50
0.0,0.0,0.0,64,66,72,73,*,137,46,39,78
0.0,0.0,0.0,247,248,251,60,*,296,286,299,317
0.0,0.0,0.0,278,74,83,84,*,198,196,32,362
0.0,0.0,0.0,317,359,111,114,*,83,131,134,309
0.0,0.0,0.0,246,247,248,249,*,262,269,263
0.0,0.0,0.1428571428571428,46,47,31,202,*,47,162,159,161
0.0,0.0,0.0,362,189,227,44,*,36,248,62,35
0.0,0.0,0.1428571428571428,61,66,71,74,*,44,71,202,27
0.0,0.0,0.0,202,55,75,278,*,217,218,49
0.0,0.0,0.0,67,67,75,74,*,78,39,78,48
0.0,0.0,0.0,66,67,67,75,*,112,136,116,115
0.0,0.0,0.1428571428571428,213,244,246,245,*,208,249,106,244
0.0,0.0,0.0,75,30,189,202,*,56,44,143,21
0.0,0.0,0.0,64,66,72,73,*,83,93,74,71
0.0,0.0,0.0,64,66,72,73,*,244
0.0,0.0,0.0,61,64,66,72,*,119,45,25,71
0.0,0.0,0.0,71,278,83,84,*,227,53,54,245
0.0,0.0,0.0,78,74,278,83,*,44,244,242,245
0.0,0.0,0.0,262,247,255,256,*,71,83,84,136
0.0,0.0,0.0,74,78,278,83,*,73,215
0.0,0.0,0.0,258,266,261,256,*,274,44,49,202
0.0,0.0,0.0,246,247,248,249,*,84,328,336,344
0.0,0.0,0.0,56,66,242,244,*,27,42,177,49
0.0,0.0,0.1428571428571428,162,163,164,196,*,163,56,202,112
0.0,0.0,0.1428571428571428,49,48,44,40,*,274,44,201,154
0.0,0.0,0.0,278,84,83,85,*,30,40
0.0,0.0,0.0,30,227,202,71,*,78,39,134,132
0.0,0.0,0.1428571428571428,66,73,72,78,*,68,72,138,134
0.0,0.0,0.1428571428571428,61,66,71,74,*,66,242,244,55
0.0,0.0,0.1428571428571428,71,78,278,85,*,85,92,379,362
0.0,0.0,0.0,203,207,209,218,*,189,380
0.0,0.0,0.0,246,118,119,247,*,262,268,160,275
0.0,0.0,0.0,78,278,83,84,*,114,72,121,139
0.0,0.0,0.0,72,73,78,278,*,42,136,24,189
0.0,0.0,0.0,53,282,61,66,*,242,243,31,45
0.0,0.0,0.1428571428571428,25,27,35,61,*,27,36,24,26
0.0,0.0,0.0,247,248,58,59,*,227,42,115
0.0,0.0,0.0,196,198,189,195,*,193,161,162,193
0.0,0.0,0.0,207,209,219,44,*,208
0.0,0.0,0.0,61,66,71,379,*,44
0.0,0.0,0.1428571428571428,75,189,30,202,*,56,40,49,189
0.0,0.0,0.1428571428571428,212,178,220,219,*,219,44,120,254
0.0,0.0,0.0,244,246,247,248,*,35,115,189,48
0.25,0.25,0.1428571428571428,72,73,78,278,*,164,73,328,137
0.0,0.0,0.1428571428571428,78,278,84,83,*,379,84,202,114
0.0,0.0,0.1428571428571428,67,40,75,71,*,75,90,89,91
0.0,0.0,0.0,78,278,84,83,*,244,31,244,262
0.0,0.0,0.0,67,67,75,71,*,362,272,377
0.0,0.0,0.0,227,202,44,49,*,144,40,71,278
0.0,0.0,0.0,72,73,78,278,*,362,272,162,157
0.0,0.0,0.0,71,74,42,227,*,30,57,245,27
0.0,0.0,0.0,69,70,202,203,*,255,258,267
0.0,0.0,0.0,247,274,40,30,*,62,282
0.25,0.25,0.1428571428571428,61,66,75,71,*,61,212,257,208
0.0,0.0,0.0,74,78,278,83,*,189,53,111
0.0,0.0,0.0,53,66,67,67,*,46,31,40,191
