0.0,0.0,0.0,74,78,278,84,83,85,92,317,*,93,102,107,44,40,202,40,46
0.0,0.0,0.0714285714285714,48,53,55,242,224,210,248,30,*,40,247,57,28,30,28,241,119
0.0,0.0,0.0,246,247,248,249,250,56,57,60,*,55,75,235,236,238
0.0,0.0,0.06666666666666665,30,49,44,48,53,56,66,242,*,362,26,25,202,55,242,246,160
0.125,0.125,0.15384615384615385,67,40,75,71,74,78,278,83,*,67,67,30,181,182,35,40,23
0.0,0.0,0.0,72,73,78,278,84,83,85,92,*,255,258,266,264
0.125,0.125,0.23076923076923084,71,74,78,278,83,84,191,189,*,75,78,278,84,92,93,61,362
0.0,0.0,0.06666666666666665,218,31,227,44,48,53,55,61,*,82,29,25,177,53,189,71,114
0.125,0.125,0.09999999999999998,66,72,73,78,278,84,83,85,*,278,203,147
0.0,0.0,0.0,92,317,359,111,114,61,31,73,*,102,96,294,297,298,286,299,301
0.125,0.125,0.0714285714285714,67,67,75,71,74,78,278,84,*,164,275,43,22,162,159,139,84
0.125,0.125,0.125,49,40,44,48,53,66,67,67,*,53,363
0.25,0.25,0.1428571428571428,67,75,71,74,78,278,84,83,*,67,75,64,66,242,30,189,146
0.0,0.0,0.1428571428571428,61,71,74,78,278,83,84,85,*,379,83,97,61,212,210,209,224
0.125,0.125,0.06666666666666665,66,227,202,71,379,74,78,278,*,66,249,246,112,327,331,56,164
0.0,0.0,0.06666666666666665,247,248,251,60,241,64,66,78,*,177,102,26,245,220,251,249,56
0.0,0.0,0.0,208,209,221,214,212,213,215,178,*,219,83,121,131,135,120,73,135
0.0,0.0,0.0,72,73,78,278,84,83,85,92,*,48,52,53,111,217
0.0,0.0,0.0,178,219,220,223,45,46,47,53,*,73,21,26,177,36,40,177,48
0.0,0.0,0.06666666666666665,249,202,41,203,209,178,212,221,*,36,248,58,60,249,113,126,83
0.125,0.125,0.07692307692307687,71,25,74,81,278,83,84,85,*,224,25,29,245,29,191,35,245
