0.0,0.0,0.0,74,78,278,*,93,102,107
0.0,0.0,0.0,48,53,55,*,40,36,189
0.0,0.0,0.0,246,247,248,*,31,202,115
0.0,0.0,0.0,30,49,44,*,202,53,36
0.0,0.0,0.0,67,40,75,*,30,177,362
0.0,0.0,0.0,72,73,78,*,164,275,43
0.0,0.0,0.0,71,74,78,*,84,121,84
0.0,0.0,0.0,218,31,227,*,219
0.0,0.0,0.0,66,72,73,*,31,83,281
0.0,0.0,0.0,92,317,359,*,146,247,259
0.0,0.0,0.0,67,67,75,*,71,93,96
0.0,0.0,0.19999999999999996,49,40,44,*,40,53,48
0.0,0.0,0.0,67,75,71,*,30,31,227
0.0,0.0,0.0,61,71,74,*,154,199
0.0,0.0,0.0,66,227,202,*,75,78,278
0.33333333333333337,0.33333333333333337,0.19999999999999996,247,248,251,*,247,57,27
0.0,0.0,0.0,208,209,221,*,263,262,247
0.0,0.0,0.0,72,73,78,*,70,69,97
0.0,0.0,0.0,71,74,278,*,379,31,66
0.0,0.0,0.0,249,202,41,*,44,27,362
0.0,0.0,0.0,71,25,74,*,242,47,53
0.0,0.0,0.0,211,219,215,*,112,137,140
0.0,0.0,0.0,64,66,72,*,116,73,246
0.0,0.0,0.0,72,73,78,*,164,275,43
0.0,0.0,0.0,78,278,84,*,117,72,47
0.0,0.0,0.0,247,248,251,*,57,217,53
0.0,0.0,0.0,325,245,337,*,249,189,191
0.0,0.0,0.0,64,66,78,*,255,61,246
0.0,0.0,0.0,67,67,75,*,73,138,134
0.0,0.0,0.0,251,60,241,*,202,31,44
0.0,0.0,0.0,74,78,278,*,61,116,138
0.0,0.0,0.19999999999999996,247,248,249,*,249,113,139
0.0,0.0,0.0,73,78,39,*,117,138,117
0.0,0.0,0.0,48,35,55,*,47,73,134
0.0,0.0,0.0,78,278,83,*,227,44,51
0.0,0.0,0.0,78,74,278,*,61,106,244
0.33333333333333337,0.33333333333333337,0.19999999999999996,278,84,83,*,81,84,297
0.0,0.0,0.0,55,61,66,*,248,48,52
0.0,0.0,0.0,251,60,249,*,46,47,49
0.0,0.0,0.0,359,111,114,*,202,112,121
0.0,0.0,0.0,248,58,59,*,57,32,49
0.0,0.0,0.0,66,242,244,*,42,36,248
0.0,0.0,0.0,246,247,248,*,84,95,102
0.0,0.0,0.0,67,40,75,*,189,216,44
0.33333333333333337,0.33333333333333337,0.19999999999999996,30,189,202,*,30,92,110
0.0,0.0,0.0,64,66,72,*,212,215
0.0,0.0,0.0,220,219,222,*,83,112,47
0.0,0.0,0.0,247,248,251,*,296,107,290
0.0,0.0,0.0,317,359,111,*,84,93
0.33333333333333337,0.33333333333333337,0.5,246,247,248,*,247,248,26
0.0,0.0,0.0,46,47,31,*,28,362,227
0.0,0.0,0.0,362,189,227,*,57,30,39
0.0,0.0,0.0,61,66,71,*,255
0.0,0.0,0.0,202,55,75,*,190,194,195
0.0,0.0,0.0,67,67,75,*,164,143,127
0.0,0.0,0.0,66,67,67,*,27,48,115
0.0,0.0,0.0,213,244,246,*,78,61,208
0.0,0.0,0.0,75,30,189,*,40,268,160
0.0,0.0,0.0,64,66,72,*,136,24
0.0,0.0,0.0,64,66,72,*,212,215,73
0.0,0.0,0.0,61,64,66,*,255,258,265
0.0,0.0,0.0,71,278,83,*,42,36,40
0.0,0.0,0.19999999999999996,78,74,278,*,74,83,133
0.0,0.0,0.0,262,247,255,*,241,61,69
0.0,0.0,0.0,74,78,278,*,189,192,193
0.0,0.0,0.0,258,266,261,*,274,202,241
0.0,0.0,0.19999999999999996,246,247,248,*,248,202,203
0.0,0.0,0.0,56,66,242,*,27,28,224
0.0,0.0,0.25,162,163,164,*,164,193
0.0,0.0,0.0,49,48,44,*,362,177,245
0.0,0.0,0.19999999999999996,278,84,83,*,82,278,74
0.33333333333333337,0.33333333333333337,0.19999999999999996,30,227,202,*,362,227,31
0.0,0.0,0.0,66,73,72,*,61,84,297
0.0,0.0,0.0,61,66,71,*,242,227,44
0.0,0.0,0.0,71,78,278,*,244,259,274
0.0,0.0,0.0,203,207,209,*,53
0.0,0.0,0.0,246,118,119,*,241,190
0.0,0.0,0.0,78,278,83,*,127,138,72
0.0,0.0,0.19999999999999996,72,73,78,*,78,30,44
0.0,0.0,0.0,74,78,278,*,73,117,132
0.0,0.0,0.0,53,282,61,*,248,247,274
0.33333333333333337,0.33333333333333337,0.19999999999999996,25,27,35,*,202,27,82
0.0,0.0,0.0,247,248,58,*,32,245,242
0.33333333333333337,0.33333333333333337,0.19999999999999996,196,198,189,*,196,32,179
0.0,0.0,0.0,207,209,219,*,208,221,213
0.0,0.0,0.0,61,66,71,*,53,27,42
0.0,0.0,0.0,75,189,30,*,191,196,198
0.0,0.0,0.19999999999999996,212,178,220,*,178,92,110
0.0,0.0,0.0,244,246,247,*,107,286,299
0.0,0.0,0.0,72,73,78,*,67,146,245
0.0,0.0,0.0,78,278,84,*,189
0.33333333333333337,0.33333333333333337,0.25,67,40,75,*,67,67,191
0.0,0.0,0.19999999999999996,78,278,84,*,81,84,92
0.0,0.0,0.0,67,67,75,*,48,244,248
0.0,0.0,0.0,227,202,44,*,33,117,131
0.0,0.0,0.0,72,73,78,*,76,77
0.0,0.0,0.19999999999999996,71,74,42,*,42,136,251
0.0,0.0,0.19999999999999996,69,70,202,*,70,28,241
0.0,0.0,0.0,247,274,40,*,48,146,202
0.0,0.0,0.0,61,66,75,*,53,182,183
0.0,0.0,0.0,74,78,278,*,61,331
0.0,0.0,0.0,53,66,67,*,320,82,49
0.33333333333333337,0.33333333333333337,0.5,78,278,279,*,278,279,280
0.0,0.0,0.19999999999999996,202,44,49,*,44,31,45
0.0,0.0,0.19999999999999996,78,278,84,*,277,78,79
0.0,0.0,0.0,178,222,208,*,210
0.33333333333333337,0.33333333333333337,0.19999999999999996,189,146,44,*,227,247,44
0.0,0.0,0.0,74,78,278,*,25,27,23
0.33333333333333337,0.33333333333333337,0.19999999999999996,73,78,278,*,73,112,120
0.0,0.0,0.0,78,278,84,*,75,379,31
0.0,0.0,0.0,71,74,78,*,227,228,53
0.0,0.0,0.0,218,135,115,*,209,208,209
0.0,0.0,0.0,244,330,325,*,53,78,79
0.0,0.0,0.0,46,47,53,*,189,380,30
0.0,0.0,0.19999999999999996,66,67,75,*,75,235,239
0.0,0.0,0.0,71,74,278,*,288,290,134
0.0,0.0,0.0,146,245,36,*,244,262,268
0.0,0.0,0.0,52,53,282,*,115,40,247
0.0,0.0,0.19999999999999996,67,40,75,*,40,71,278
0.33333333333333337,0.33333333333333337,0.19999999999999996,66,72,73,*,68,72,136
0.0,0.0,0.0,72,73,78,*,30,57,245
0.0,0.0,0.19999999999999996,120,131,133,*,131,142,117
0.0,0.0,0.0,317,359,111,*,110
0.0,0.0,0.0,246,247,248,*,41,131
0.0,0.0,0.0,317,359,111,*,338,337,338
0.0,0.0,0.0,71,78,278,*,115,189,53
0.0,0.0,0.0,55,61,66,*,111
0.0,0.0,0.0,317,318,321,*,84,189,379
0.0,0.0,0.0,71,74,78,*,70,102,295
0.33333333333333337,0.33333333333333337,0.19999999999999996,61,66,71,*,61,112,136
0.0,0.0,0.0,41,47,53,*,126,112,305
0.0,0.0,0.19999999999999996,56,75,71,*,75,218,225
0.0,0.0,0.0,78,278,84,*,71,75,30
0.0,0.0,0.0,31,44,48,*,46,126,112
0.0,0.0,0.0,247,30,274,*,82,81,278
0.0,0.0,0.0,72,73,78,*,67,191,189
0.0,0.0,0.19999999999999996,82,49,30,*,40,63,49
0.0,0.0,0.0,60,241,64,*,56,40,35
0.0,0.0,0.0,248,247,274,*,28,29,191
