0,0,0,0,1,*,25,1
0,0,0,0,1,*,25,102
1,1,1,1,25,*,25,107
1,1,1,1,25,*,25,110
1,1,1,1,25,*,25,116
0,0,0,0,1,*,25,12
1,1,1,1,25,*,25,124
1,1,1,1,25,*,25,131
0,0,0,0,14,*,8,136
0,0,0,0,1,*,25,141
0,0,0,0,1,*,25,145
0,0,0,0,1,*,25,155
1,1,1,1,25,*,25,156
1,1,1,1,25,*,25,167
0,0,0,0,1,*,25,179
1,1,1,1,25,*,25,185
1,1,1,1,25,*,25,194
0,0,0,0,8,*,1,2
1,1,1,1,25,*,25,21
0,0,0,0,14,*,8,22
1,1,1,1,25,*,25,223
0,0,0,0,1,*,25,224
0,0,0,0,14,*,8,44
0,0,0,0,22,*,25,49
1,1,1,1,25,*,25,50
0,0,0,0,22,*,25,51
0,0,0,0,8,*,1,55
1,1,1,1,8,*,8,56
1,1,1,1,25,*,25,63
0,0,0,0,22,*,25,66
0,0,0,0,1,*,25,72
0,0,0,0,8,*,25,73
0,0,0,0,1,*,25,98
