0.428571,0.428571,0.625,0.142857,14,5,1,23,20,26,13,*,14,6,5,1,23,5,20,102
0.142857,0.142857,0.5,0,5,1,23,20,26,13,1,*,14,6,5,1,23,5,20,116
0.714286,0.714286,0.75,0.571429,22,14,6,25,5,1,23,*,17,22,14,25,5,1,23,118
0.714286,0.714286,0.714286,0.714286,14,25,5,1,23,20,20,*,14,6,5,1,23,5,20,122
0.571429,0.571429,0.625,0.571429,14,25,5,1,23,20,26,*,14,6,5,1,23,5,20,124
0.428571,0.428571,0.625,0,17,22,14,6,25,5,1,*,22,14,6,5,1,23,5,142
0.714286,0.714286,0.833333,0.142857,6,5,1,23,5,20,20,*,14,6,5,1,23,5,20,15
1,1,1,1,11,17,22,14,5,1,23,*,11,17,22,14,5,1,23,153
0.571429,0.571429,0.714286,0.142857,14,5,1,23,20,20,26,*,14,6,5,1,23,5,20,161
1,1,1,1,22,14,25,5,1,23,20,*,22,14,25,5,1,23,20,163
1,1,1,1,22,14,25,5,1,23,20,*,22,14,25,5,1,23,20,172
0.714286,0.714286,0.625,0.714286,22,14,6,5,1,23,5,*,22,14,25,5,1,23,20,176
0.428571,0.428571,0.625,0.142857,17,22,14,5,25,5,1,*,22,14,25,5,1,23,20,179
0.714286,0.714286,0.75,0,17,22,14,25,5,1,23,*,22,14,25,5,1,23,20,188
0.714286,0.714286,0.75,0.285714,22,14,5,1,23,20,13,*,22,14,25,5,1,23,20,191
1,1,1,1,11,17,22,14,5,1,23,*,11,17,22,14,5,1,23,193
1,1,1,1,14,6,5,1,23,5,20,*,14,6,5,1,23,5,20,204
0.285714,0.285714,0.444444,0,25,5,1,23,20,26,13,*,14,6,5,1,23,5,20,21
0.714286,0.714286,0.75,0.428571,17,22,14,5,1,23,20,*,17,22,14,25,5,1,23,22
0.571429,0.571429,0.625,0.571429,14,25,5,1,23,20,13,*,14,6,5,1,23,5,20,36
0.714286,0.714286,0.714286,0,6,5,1,23,5,20,13,*,14,6,5,1,23,5,20,43
1,1,1,1,14,6,5,1,23,5,20,*,14,6,5,1,23,5,20,45
0.714286,0.714286,0.714286,0,6,5,1,23,5,20,9,*,14,6,5,1,23,5,20,48
0.428571,0.428571,0.666667,0,25,5,1,5,20,13,1,*,5,1,20,26,13,1,20,49
0.714286,0.714286,0.714286,0,6,5,1,23,5,20,13,*,14,6,5,1,23,5,20,50
1,1,1,1,17,22,14,25,5,1,23,*,17,22,14,25,5,1,23,57
0.714286,0.714286,0.714286,0,6,5,1,23,5,20,13,*,14,6,5,1,23,5,20,63
0.714286,0.714286,0.714286,0,6,5,1,23,5,20,26,*,14,6,5,1,23,5,20,68
0.285714,0.285714,0.375,0,5,1,11,5,1,23,12,*,14,6,5,1,23,5,20,7
0.142857,0.142857,0.444444,0,4,14,6,25,5,2,1,*,14,6,5,1,23,5,20,78
0.428571,0.428571,0.714286,0.142857,23,14,17,22,14,25,5,*,23,17,22,14,5,1,23,86
0.714286,0.714286,0.714286,0.714286,14,25,5,1,23,20,20,*,14,6,5,1,23,5,20,92
0.428571,0.428571,0.625,0.142857,14,5,1,23,20,26,13,*,14,6,5,1,23,5,20,93
