1,1,1,1,1,23,14,17,22,14,25,5,*,1,23,14,17,22,14,25,5,110
0.625,0.625,0.75,0.25,1,23,17,22,14,6,5,1,*,1,23,14,17,22,14,25,5,111
0.625,0.625,0.666667,0.5,24,19,1,23,14,22,14,6,*,24,19,1,23,11,17,22,14,118
1,1,1,1,1,23,14,17,22,14,25,5,*,1,23,14,17,22,14,25,5,122
0.625,0.625,0.75,0.25,1,23,17,22,14,6,5,1,*,1,23,14,17,22,14,25,5,132
0.75,0.75,0.75,0.5,17,22,14,6,25,5,1,5,*,17,22,14,6,5,1,5,20,138
0.75,0.75,0.777778,0.375,19,1,23,11,17,22,14,6,*,19,1,23,17,22,14,6,5,141
0.75,0.75,0.666667,0.75,1,23,11,17,22,14,6,5,*,1,23,14,17,22,14,25,5,146
1,1,1,1,24,24,19,1,23,11,17,22,*,24,24,19,1,23,11,17,22,153
0.875,0.875,0.777778,0.875,19,1,23,17,22,14,6,25,*,19,1,23,17,22,14,6,5,16
0.625,0.625,0.75,0.625,1,23,11,17,22,14,5,1,*,1,23,14,17,22,14,25,5,161
0.75,0.75,0.875,0.75,19,1,23,17,22,14,5,1,*,19,1,23,17,22,14,6,5,18
0.75,0.75,0.75,0.25,1,23,11,14,17,22,14,25,*,1,23,14,17,22,14,25,5,181
0.75,0.75,0.75,0.25,1,23,11,14,17,22,14,25,*,1,23,14,17,22,14,25,5,182
0.75,0.75,0.75,0.25,1,23,11,14,17,22,14,25,*,1,23,14,17,22,14,25,5,189
0.625,0.625,0.5,0.625,19,11,14,17,22,14,6,25,*,19,1,23,17,22,14,6,5,200
0.75,0.75,0.666667,0.75,1,23,11,17,22,14,6,5,*,1,23,14,17,22,14,25,5,204
0.75,0.75,1,0.625,24,19,1,23,11,14,17,22,*,24,19,1,23,11,17,22,14,207
1,1,1,1,17,22,14,6,5,1,5,20,*,17,22,14,6,5,1,5,20,209
0.75,0.75,0.666667,0.75,1,23,11,17,22,14,6,5,*,1,23,14,17,22,14,25,5,213
0.5,0.5,0.666667,0.375,19,1,23,11,14,17,22,14,*,19,1,23,17,22,14,6,5,221
0.625,0.625,0.75,0.25,1,23,17,22,14,6,5,1,*,1,23,14,17,22,14,25,5,3
0.625,0.625,0.666667,0.375,19,1,23,14,17,22,14,25,*,19,1,23,17,22,14,6,5,34
0.75,0.75,0.75,0.75,1,23,14,17,22,14,6,25,*,1,23,14,17,22,14,25,5,41
0.625,0.625,0.75,0.25,1,23,17,22,14,6,5,1,*,1,23,14,17,22,14,25,5,48
0.625,0.625,0.75,0.25,1,23,17,22,14,6,5,1,*,1,23,14,17,22,14,25,5,50
0.5,0.5,0.5,0.125,22,14,6,5,1,5,20,13,*,17,22,14,25,5,1,20,26,66
0.375,0.375,0.625,0.125,14,17,22,6,14,6,25,5,*,17,22,14,6,5,1,5,20,70
0.625,0.625,0.75,0.25,1,23,17,22,14,6,5,1,*,1,23,14,17,22,14,25,5,77
0.625,0.625,0.666667,0.375,19,1,23,14,17,22,14,25,*,19,1,23,17,22,14,6,5,98
