0.714286,0.714286,0.833333,0.142857,1,25,22,24,24,19,1,*,25,22,24,24,19,1,23,1
1,1,1,1,25,22,24,24,19,1,23,*,25,22,24,24,19,1,23,103
1,1,1,1,25,22,24,24,19,1,23,*,25,22,24,24,19,1,23,108
1,1,1,1,25,22,24,24,19,1,23,*,25,22,24,24,19,1,23,113
0.714286,0.714286,0.833333,0.142857,8,1,25,22,24,24,19,*,1,25,22,24,24,19,1,115
1,1,1,1,25,22,24,24,19,1,23,*,25,22,24,24,19,1,23,116
1,1,1,1,25,22,24,24,19,1,23,*,25,22,24,24,19,1,23,117
0.714286,0.714286,0.833333,0.142857,8,1,25,22,24,24,19,*,1,25,22,24,24,19,1,118
0.714286,0.714286,0.833333,0.142857,1,25,22,24,24,19,1,*,25,22,24,24,19,1,23,133
0.714286,0.714286,0.833333,0.142857,1,25,22,24,24,19,1,*,25,22,24,24,19,1,23,142
0.714286,0.714286,0.833333,0.142857,1,25,22,24,24,19,1,*,25,22,24,24,19,1,23,145
0.714286,0.714286,0.833333,0.142857,1,25,22,24,24,19,1,*,25,22,24,24,19,1,23,147
0.428571,0.428571,0.375,0.142857,22,24,24,19,11,17,22,*,25,22,24,24,19,1,23,149
0.714286,0.714286,0.833333,0.142857,1,25,22,24,24,19,1,*,25,22,24,24,19,1,23,155
0.714286,0.714286,0.833333,0.142857,1,25,22,24,24,19,1,*,25,22,24,24,19,1,23,159
1,1,1,1,25,22,24,24,19,1,23,*,25,22,24,24,19,1,23,162
0.714286,0.714286,0.714286,0.142857,14,8,1,25,22,24,24,*,8,1,25,22,24,24,19,168
0.714286,0.714286,0.5,0.714286,25,22,24,24,19,11,17,*,25,22,24,24,19,1,23,187
0.714286,0.714286,0.833333,0.142857,1,25,22,24,24,19,1,*,25,22,24,24,19,1,23,19
0.714286,0.714286,0.833333,0.142857,8,1,25,22,24,24,19,*,1,25,22,24,24,19,1,199
0.571429,0.571429,0.714286,0.142857,1,25,22,24,24,19,11,*,25,22,24,24,19,1,23,200
1,1,1,1,25,22,24,24,19,1,23,*,25,22,24,24,19,1,23,202
1,1,1,1,25,22,24,24,19,1,23,*,25,22,24,24,19,1,23,215
1,1,1,1,25,22,24,24,19,1,23,*,25,22,24,24,19,1,23,24
0.714286,0.714286,0.833333,0.142857,8,1,25,22,24,24,19,*,1,25,22,24,24,19,1,29
0.714286,0.714286,0.833333,0.142857,1,25,22,24,24,19,1,*,25,22,24,24,19,1,23,42
0.714286,0.714286,0.833333,0.142857,1,25,22,24,24,19,1,*,25,22,24,24,19,1,23,45
1,1,1,1,25,22,24,24,19,1,23,*,25,22,24,24,19,1,23,5
1,1,1,1,25,22,24,24,19,1,23,*,25,22,24,24,19,1,23,61
0.714286,0.714286,0.833333,0.142857,1,25,22,24,24,19,1,*,25,22,24,24,19,1,23,71
0.428571,0.428571,0.571429,0,8,1,25,22,24,24,1,*,25,22,24,24,19,1,23,73
0.714286,0.714286,0.833333,0.142857,8,1,25,22,24,24,19,*,1,25,22,24,24,19,1,82
0.714286,0.714286,0.714286,0.142857,14,8,1,25,22,24,24,*,8,1,25,22,24,24,19,84
0.428571,0.428571,0.375,0.142857,22,24,24,19,14,17,22,*,25,22,24,24,19,1,23,94
