1,1,1,1,19,1,23,17,*,19,1,23,17,1
1,1,1,1,19,1,23,17,*,19,1,23,17,100
0.5,0.5,0.6,0.5,1,23,14,17,*,1,23,17,22,105
0.5,0.5,0.6,0.5,1,23,14,17,*,1,23,17,22,107
0.5,0.5,0.6,0.5,1,23,14,17,*,1,23,17,22,110
1,1,1,1,1,23,17,22,*,1,23,17,22,111
1,1,1,1,1,23,17,22,*,1,23,17,22,116
0.5,0.5,0.6,0.5,1,23,14,17,*,1,23,17,22,124
0.5,0.5,0.333333,0.5,1,23,11,14,*,1,23,17,22,135
1,1,1,1,1,23,17,22,*,1,23,17,22,14
0.5,0.5,0.333333,0.5,1,23,11,14,*,1,23,17,22,144
0.75,0.75,0.6,0.75,19,1,23,11,*,19,1,23,17,145
1,1,1,1,17,22,14,6,*,17,22,14,6,149
1,1,1,1,1,23,17,22,*,1,23,17,22,15
0.75,0.75,0.6,0.75,19,1,23,11,*,19,1,23,17,155
0.5,0.5,0.333333,0.5,1,23,11,14,*,1,23,17,22,162
1,1,1,1,17,22,14,6,*,17,22,14,6,174
0.75,0.75,0.6,0.75,19,1,23,11,*,19,1,23,17,176
0.75,0.75,0.6,0.75,19,1,23,11,*,19,1,23,17,177
0.75,0.75,0.6,0.75,19,1,23,11,*,19,1,23,17,179
1,1,1,1,19,1,23,17,*,19,1,23,17,18
0.5,0.5,0.333333,0.5,1,23,11,14,*,1,23,17,22,185
0.5,0.5,0.333333,0.5,1,23,11,14,*,1,23,17,22,202
1,1,1,1,1,23,17,22,*,1,23,17,22,21
1,1,1,1,24,24,19,1,*,24,24,19,1,28
1,1,1,1,24,19,1,23,*,24,19,1,23,29
1,1,1,1,1,23,17,22,*,1,23,17,22,3
0.5,0.5,0.6,0.5,1,23,14,17,*,1,23,17,22,36
0.5,0.5,0.6,0.5,1,23,14,17,*,1,23,17,22,47
1,1,1,1,24,19,1,23,*,24,19,1,23,55
1,1,1,1,1,23,17,22,*,1,23,17,22,68
1,1,1,1,19,1,23,17,*,19,1,23,17,72
