1,1,1,1,14,25,5,1,*,14,25,5,1,108
0.75,0.75,0.6,0.75,14,6,5,1,*,14,25,5,1,120
1,1,1,1,14,25,5,1,*,14,25,5,1,122
1,1,1,1,5,1,5,20,*,5,1,5,20,138
0.25,0.25,0.333333,0,17,22,14,6,*,22,14,25,5,142
0.75,0.75,0.6,0.75,22,14,6,5,*,22,14,25,5,145
0.75,0.75,0.6,0.75,22,14,6,5,*,22,14,25,5,155
1,1,1,1,22,14,25,5,*,22,14,25,5,167
0.75,0.75,0.6,0.75,22,14,6,5,*,22,14,25,5,176
0.5,0.5,0.333333,0.5,22,14,13,17,*,22,14,25,5,195
0.5,0.5,0.333333,0.5,14,6,25,17,*,14,6,5,1,200
0.5,0.5,0.75,0,1,5,20,26,*,5,1,5,20,209
0.75,0.75,0.6,0.75,14,6,5,1,*,14,25,5,1,215
0.5,0.5,0.6,0.25,14,5,1,23,*,14,25,5,1,218
1,1,1,1,22,14,25,5,*,22,14,25,5,219
0.75,0.75,0.6,0.75,17,22,14,5,*,17,22,14,25,22
0.5,0.5,0.6,0,17,22,14,25,*,22,14,25,5,221
0.25,0.25,0.333333,0,6,5,1,23,*,14,25,5,1,3
0.5,0.5,0.6,0,17,22,14,6,*,22,14,6,5,37
0.5,0.5,0.6,0.25,14,6,25,5,*,14,25,5,1,41
0.25,0.25,0.333333,0,6,5,1,23,*,14,25,5,1,43
0.5,0.5,0.6,0,17,22,14,5,*,11,17,22,14,44
1,1,1,1,14,25,5,1,*,14,25,5,1,47
1,1,1,1,14,25,5,1,*,14,25,5,1,58
0.75,0.75,0.6,0.75,14,6,5,1,*,14,25,5,1,72
1,1,1,1,14,25,5,1,*,14,25,5,1,74
0.5,0.5,0.75,0.25,1,5,3,20,*,5,1,5,20,75
0.5,0.5,0.6,0,25,5,1,23,*,14,25,5,1,9
1,1,1,1,1,20,26,13,*,1,20,26,13,94
0.25,0.25,0.333333,0,6,5,1,23,*,14,25,5,1,97
