0.666667,0.666667,0.666667,0.666667,14,6,5,1,23,5,20,13,1,*,14,25,5,1,23,20,26,13,1,100
0.777778,0.777778,0.777778,0.111111,14,5,1,23,20,26,13,1,11,*,14,25,5,1,23,20,26,13,1,102
1,1,1,1,14,25,5,1,23,20,26,13,1,*,14,25,5,1,23,20,26,13,1,107
0.777778,0.777778,0.875,0.555556,14,5,1,23,20,20,26,13,1,*,14,25,5,1,23,20,26,13,1,112
1,1,1,1,14,25,5,1,23,20,26,13,1,*,14,25,5,1,23,20,26,13,1,114
1,1,1,1,14,25,5,1,23,20,26,13,1,*,14,25,5,1,23,20,26,13,1,124
0.444444,0.444444,0.545455,0,11,17,22,14,5,1,23,20,20,*,22,14,25,5,1,23,20,26,13,136
0.444444,0.444444,0.545455,0,17,22,14,6,25,5,1,23,5,*,22,14,25,5,1,23,20,26,13,143
0.666667,0.666667,0.666667,0.666667,14,6,5,1,23,5,20,13,1,*,14,25,5,1,23,20,26,13,1,146
0.333333,0.333333,0.454545,0.333333,22,14,27,27,6,13,26,26,25,*,22,14,25,5,1,23,20,26,13,154
0.555556,0.555556,0.777778,0.111111,14,6,25,5,1,23,5,20,26,*,14,25,5,1,23,20,26,13,1,16
0.777778,0.777778,0.875,0.555556,14,5,1,23,20,20,26,13,1,*,14,25,5,1,23,20,26,13,1,161
0.666667,0.666667,0.7,0.555556,22,14,6,5,1,23,5,20,26,*,22,14,25,5,1,23,20,26,13,166
0.888889,0.888889,0.8,0.888889,22,14,25,5,1,23,20,26,19,*,22,14,25,5,1,23,20,26,13,167
0.666667,0.666667,0.7,0.666667,22,14,6,5,1,23,5,20,13,*,22,14,25,5,1,23,20,26,13,177
0.333333,0.333333,0.545455,0.333333,14,25,5,2,8,1,23,18,20,*,14,25,5,1,23,20,26,13,1,178
0.888889,0.888889,0.8,0.888889,22,14,25,5,1,23,20,26,19,*,22,14,25,5,1,23,20,26,13,182
0.777778,0.777778,0.8,0,17,22,14,25,5,1,23,20,26,*,22,14,25,5,1,23,20,26,13,188
0.777778,0.777778,0.888889,0,22,14,25,5,1,23,20,26,13,*,14,25,5,1,23,20,26,13,1,2
0.777778,0.777778,0.888889,0.333333,19,1,23,11,17,22,14,6,5,*,19,1,23,17,22,14,6,5,1,205
0,0,0.25,0,14,17,22,14,14,3,25,2,2,*,22,14,25,5,1,23,20,26,13,207
0.666667,0.666667,0.666667,0.666667,14,6,5,1,23,5,20,13,1,*,14,25,5,1,23,20,26,13,1,213
0.666667,0.666667,0.666667,0.666667,14,6,5,1,23,5,20,13,1,*,14,25,5,1,23,20,26,13,1,215
0.444444,0.444444,0.5,0.111111,6,5,1,23,5,20,13,1,7,*,14,25,5,1,23,20,26,13,1,24
0.333333,0.333333,0.6,0,17,22,14,5,1,23,20,20,26,*,14,25,5,1,23,20,26,13,1,44
0.333333,0.333333,0.5,0.111111,6,5,1,23,5,20,9,9,13,*,14,25,5,1,23,20,26,13,1,48
1,1,1,1,14,25,5,1,23,20,26,13,1,*,14,25,5,1,23,20,26,13,1,61
0.555556,0.555556,0.666667,0.333333,6,5,1,23,5,20,26,13,13,*,14,25,5,1,23,20,26,13,1,68
0.555556,0.555556,0.555556,0.444444,6,25,5,1,5,20,13,1,13,*,14,25,5,1,23,20,26,13,1,70
0.222222,0.222222,0.416667,0,17,22,6,14,5,8,1,23,5,*,22,14,25,5,1,23,20,26,13,73
0.222222,0.222222,0.454545,0,17,22,14,5,28,1,23,20,20,*,14,25,5,1,23,20,26,13,1,84
0.888889,0.888889,0.875,0.888889,14,25,5,1,23,20,20,13,1,*,14,25,5,1,23,20,26,13,1,92
