1,1,1,1,14,25,*,14,25,110
0,0,0,0,6,5,*,14,25,111
0,0,0.333333,0,22,14,*,17,22,118
1,1,1,1,14,25,*,14,25,122
0,0,0,0,6,5,*,14,25,132
0,0,1,0,5,1,*,1,5,138
1,1,1,1,22,14,*,22,14,141
0,0,0.333333,0,14,6,*,22,14,146
1,1,1,1,11,17,*,11,17,153
1,1,1,1,14,6,*,14,6,16
0,0,0.333333,0,14,5,*,22,14,161
0.5,0.5,0.333333,0.5,14,5,*,14,6,18
1,1,1,1,22,14,*,22,14,181
1,1,1,1,22,14,*,22,14,182
1,1,1,1,22,14,*,22,14,189
1,1,1,1,14,6,*,14,6,200
0,0,0.333333,0,14,6,*,22,14,204
0,0,0.333333,0,14,17,*,17,22,207
1,1,1,1,1,5,*,1,5,209
0,0,0.333333,0,14,6,*,22,14,213
0,0,0.333333,0,17,22,*,22,14,221
0,0,0,0,6,5,*,14,25,3
1,1,1,1,22,14,*,22,14,34
0.5,0.5,0.333333,0.5,14,6,*,14,25,41
0,0,0,0,6,5,*,14,25,48
0,0,0,0,6,5,*,14,25,50
0,0,0.333333,0,5,20,*,1,5,66
0,0,0.333333,0,6,25,*,25,5,70
0,0,0,0,6,5,*,14,25,77
0,0,0.333333,0,17,22,*,22,14,84
1,1,1,1,22,14,*,22,14,98
