0.333333,0.333333,0.5,0,1,25,22,*,25,22,24,100
1,1,1,1,25,22,24,*,25,22,24,107
0.333333,0.333333,0.5,0,1,25,22,*,25,22,24,11
0.333333,0.333333,0.5,0,1,25,22,*,25,22,24,112
1,1,1,1,25,22,24,*,25,22,24,114
0.333333,0.333333,0.5,0,8,1,25,*,1,25,22,118
1,1,1,1,25,22,24,*,25,22,24,119
1,1,1,1,25,22,24,*,25,22,24,122
1,1,1,1,25,22,24,*,25,22,24,131
1,1,1,1,25,22,24,*,25,22,24,132
1,1,1,1,25,22,24,*,25,22,24,135
0.333333,0.333333,0.666667,0.333333,22,24,24,*,25,22,24,138
0.333333,0.333333,0.5,0,1,25,22,*,25,22,24,147
0.333333,0.333333,0.666667,0.333333,22,24,24,*,25,22,24,149
0.333333,0.333333,0.5,0,1,25,22,*,25,22,24,155
1,1,1,1,25,22,24,*,25,22,24,163
0.333333,0.333333,0.5,0,1,25,22,*,25,22,24,166
1,1,1,1,25,22,24,*,25,22,24,172
0.333333,0.333333,0.5,0,1,25,22,*,25,22,24,176
0.333333,0.333333,0.5,0,1,25,22,*,25,22,24,183
1,1,1,1,25,22,24,*,25,22,24,201
1,1,1,1,25,22,24,*,25,22,24,204
1,1,1,1,25,22,24,*,25,22,24,223
1,1,1,1,14,8,1,*,14,8,1,28
0.333333,0.333333,0.5,0,8,1,25,*,1,25,22,35
1,1,1,1,25,22,24,*,25,22,24,36
1,1,1,1,25,22,24,*,25,22,24,43
0.333333,0.333333,0.5,0,1,25,22,*,25,22,24,45
1,1,1,1,25,22,24,*,25,22,24,48
1,1,1,1,28,14,8,*,28,14,8,62
0.333333,0.333333,0.5,0,1,25,22,*,25,22,24,64
0.333333,0.333333,0.5,0,1,25,22,*,25,22,24,72
0,0,0.2,0,8,1,25,*,25,22,24,73
1,1,1,1,25,22,24,*,25,22,24,74
1,1,1,1,25,22,24,*,25,22,24,92
