1,1,1,1,19,1,23,17,22,*,19,1,23,17,22,1
1,1,1,1,19,1,23,17,22,*,19,1,23,17,22,100
0.6,0.6,1,0.4,1,23,14,17,22,*,1,23,17,22,14,105
0.6,0.6,1,0.4,1,23,14,17,22,*,1,23,17,22,14,107
0.6,0.6,1,0.4,1,23,14,17,22,*,1,23,17,22,14,110
1,1,1,1,1,23,17,22,14,*,1,23,17,22,14,111
1,1,1,1,1,23,17,22,14,*,1,23,17,22,14,116
0.6,0.6,1,0.4,1,23,14,17,22,*,1,23,17,22,14,124
0.4,0.4,0.666667,0.4,1,23,11,14,17,*,1,23,17,22,14,135
0.8,0.8,0.666667,0.8,1,23,17,22,6,*,1,23,17,22,14,14
0.4,0.4,0.666667,0.4,1,23,11,14,17,*,1,23,17,22,14,144
0.6,0.6,0.666667,0.6,19,1,23,11,17,*,19,1,23,17,22,145
1,1,1,1,17,22,14,6,5,*,17,22,14,6,5,149
1,1,1,1,1,23,17,22,14,*,1,23,17,22,14,15
0.6,0.6,0.666667,0.6,19,1,23,11,17,*,19,1,23,17,22,155
0.4,0.4,0.666667,0.4,1,23,11,14,17,*,1,23,17,22,14,162
1,1,1,1,17,22,14,6,5,*,17,22,14,6,5,174
0.6,0.6,0.666667,0.6,19,1,23,11,17,*,19,1,23,17,22,176
0.6,0.6,0.666667,0.6,19,1,23,11,17,*,19,1,23,17,22,177
0.6,0.6,0.428571,0.6,19,1,23,11,14,*,19,1,23,17,22,179
1,1,1,1,19,1,23,17,22,*,19,1,23,17,22,18
0.4,0.4,0.666667,0.4,1,23,11,14,17,*,1,23,17,22,14,185
0.4,0.4,0.666667,0.4,1,23,11,14,17,*,1,23,17,22,14,202
1,1,1,1,1,23,17,22,14,*,1,23,17,22,14,21
1,1,1,1,24,24,19,1,23,*,24,24,19,1,23,28
0.8,0.8,0.666667,0.8,24,19,1,23,17,*,24,19,1,23,14,29
1,1,1,1,1,23,17,22,14,*,1,23,17,22,14,3
0.6,0.6,1,0.4,1,23,14,17,22,*,1,23,17,22,14,36
0.6,0.6,1,0.4,1,23,14,17,22,*,1,23,17,22,14,47
0.8,0.8,0.666667,0.8,24,19,1,23,14,*,24,19,1,23,11,55
1,1,1,1,1,23,17,22,14,*,1,23,17,22,14,68
1,1,1,1,19,1,23,17,22,*,19,1,23,17,22,72
