0,0,0.363636,0,1,20,26,13,1,7,6,11,*,14,25,5,1,23,20,26,13,106
0.625,0.625,0.666667,0.25,22,14,6,25,5,1,23,5,*,22,14,25,5,1,23,20,26,118
0.75,0.75,0.875,0.625,14,25,5,1,23,5,20,26,*,14,25,5,1,23,20,26,13,123
0.5,0.5,0.666667,0.125,5,1,23,20,26,27,27,13,*,14,25,5,1,23,20,26,13,131
0.5,0.5,0.6,0.125,22,4,14,6,25,5,1,23,*,22,14,25,5,1,23,20,26,135
0.125,0.125,0.444444,0.125,5,1,5,20,13,1,8,20,*,14,25,5,1,23,20,26,13,138
0.625,0.625,0.666667,0.625,22,14,6,5,1,23,5,20,*,22,14,25,5,1,23,20,26,147
0.75,0.75,0.875,0.5,14,5,1,23,20,20,26,13,*,14,25,5,1,23,20,26,13,161
1,1,1,1,22,14,25,5,1,23,20,26,*,22,14,25,5,1,23,20,26,162
0.25,0.25,0.555556,0,5,1,20,26,13,1,20,8,*,14,25,5,1,23,20,26,13,171
0.625,0.625,0.666667,0.625,22,14,6,5,1,23,5,20,*,22,14,25,5,1,23,20,26,176
0.5,0.5,0.666667,0.125,14,5,1,23,20,13,1,,*,14,25,5,1,23,20,26,13,18
0.625,0.625,0.666667,0.625,22,14,6,5,1,23,5,20,*,22,14,25,5,1,23,20,26,183
0.75,0.75,0.777778,0,17,22,14,25,5,1,23,20,*,22,14,25,5,1,23,20,26,188
0.875,0.875,0.875,0.875,22,14,25,5,1,23,20,20,*,22,14,25,5,1,23,20,26,189
0,0,0.4,0,1,20,26,27,27,13,1,11,*,14,25,5,1,23,20,26,13,194
0.5,0.5,0.875,0.375,25,1,23,5,20,20,26,13,*,14,25,5,1,23,20,26,13,197
0.625,0.625,0.666667,0.25,22,14,6,25,5,1,23,5,*,22,14,25,5,1,23,20,26,202
0.5,0.5,0.555556,0.5,14,6,5,1,23,5,20,20,*,14,25,5,1,23,20,26,13,204
0.75,0.75,0.777778,0,17,22,14,25,5,1,23,20,*,22,14,25,5,1,23,20,26,211
0.625,0.625,0.666667,0.625,14,6,5,1,23,5,20,13,*,14,25,5,1,23,20,26,13,215
0.5,0.5,0.555556,0.5,14,6,5,1,23,5,20,20,*,14,25,5,1,23,20,26,13,27
0.5,0.5,0.5,0,17,22,14,6,5,1,23,5,*,22,14,25,5,1,23,20,26,37
0.375,0.375,0.4,0.125,6,5,1,23,5,20,9,9,*,14,25,5,1,23,20,26,13,48
0.5,0.5,0.875,0,25,5,1,23,20,13,1,26,*,14,25,5,1,23,20,26,13,5
0.75,0.75,0.777778,0,17,22,14,25,5,1,23,20,*,22,14,25,5,1,23,20,26,55
1,1,1,1,14,25,5,1,23,20,26,13,*,14,25,5,1,23,20,26,13,58
1,1,1,1,14,25,5,1,23,20,26,13,*,14,25,5,1,23,20,26,13,61
0.5,0.5,0.555556,0.5,14,6,5,1,23,5,20,20,*,14,25,5,1,23,20,26,13,64
0.375,0.375,0.5,0.25,14,6,5,2,1,23,5,20,*,14,25,5,1,23,20,26,13,81
0.375,0.375,0.666667,0,23,14,17,22,14,25,5,1,*,11,17,22,14,5,1,23,20,86
0.25,0.25,0.666667,0,19,1,23,17,22,14,6,5,*,23,17,22,14,5,1,23,20,96
