1,1,1,1,1,25,22,24,24,19,1,23,17,*,1,25,22,24,24,19,1,23,17,1
1,1,1,1,1,25,22,24,24,19,1,23,17,*,1,25,22,24,24,19,1,23,17,100
0.777778,0.777778,0.875,0.777778,25,22,24,24,19,1,23,14,17,*,25,22,24,24,19,1,23,17,22,105
0.777778,0.777778,0.875,0.777778,25,22,24,24,19,1,23,14,17,*,25,22,24,24,19,1,23,17,22,107
0.777778,0.777778,0.875,0.777778,25,22,24,24,19,1,23,14,17,*,25,22,24,24,19,1,23,17,22,110
1,1,1,1,25,22,24,24,19,1,23,17,22,*,25,22,24,24,19,1,23,17,22,111
1,1,1,1,25,22,24,24,19,1,23,17,22,*,25,22,24,24,19,1,23,17,22,116
0.777778,0.777778,0.875,0.777778,25,22,24,24,19,1,23,14,17,*,25,22,24,24,19,1,23,17,22,124
0.777778,0.777778,0.666667,0.777778,25,22,24,24,19,1,23,11,14,*,25,22,24,24,19,1,23,17,22,135
1,1,1,1,25,22,24,24,19,1,23,17,22,*,25,22,24,24,19,1,23,17,22,14
0.777778,0.777778,0.666667,0.777778,25,22,24,24,19,1,23,11,14,*,25,22,24,24,19,1,23,17,22,144
0.888889,0.888889,0.75,0.888889,1,25,22,24,24,19,1,23,11,*,1,25,22,24,24,19,1,23,17,145
1,1,1,1,22,24,24,19,11,17,22,14,6,*,22,24,24,19,11,17,22,14,6,149
1,1,1,1,25,22,24,24,19,1,23,17,22,*,25,22,24,24,19,1,23,17,22,15
0.888889,0.888889,0.75,0.888889,1,25,22,24,24,19,1,23,11,*,1,25,22,24,24,19,1,23,17,155
0.777778,0.777778,0.666667,0.777778,25,22,24,24,19,1,23,11,14,*,25,22,24,24,19,1,23,17,22,162
1,1,1,1,22,24,24,19,11,17,22,14,6,*,22,24,24,19,11,17,22,14,6,174
0.888889,0.888889,0.75,0.888889,1,25,22,24,24,19,1,23,11,*,1,25,22,24,24,19,1,23,17,176
0.888889,0.888889,0.75,0.888889,1,25,22,24,24,19,1,23,11,*,1,25,22,24,24,19,1,23,17,177
0.888889,0.888889,0.75,0.888889,1,25,22,24,24,19,1,23,11,*,1,25,22,24,24,19,1,23,17,179
1,1,1,1,1,25,22,24,24,19,1,23,17,*,1,25,22,24,24,19,1,23,17,18
0.777778,0.777778,0.666667,0.777778,25,22,24,24,19,1,23,11,14,*,25,22,24,24,19,1,23,17,22,185
0.222222,0.222222,0.625,0,14,8,8,1,25,25,22,22,24,*,8,1,25,22,24,24,19,1,23,196
0.777778,0.777778,0.666667,0.777778,25,22,24,24,19,1,23,11,14,*,25,22,24,24,19,1,23,17,22,202
1,1,1,1,25,22,24,24,19,1,23,17,22,*,25,22,24,24,19,1,23,17,22,21
1,1,1,1,14,8,1,25,22,24,24,19,1,*,14,8,1,25,22,24,24,19,1,28
1,1,1,1,8,1,25,22,24,24,19,1,23,*,8,1,25,22,24,24,19,1,23,29
1,1,1,1,25,22,24,24,19,1,23,17,22,*,25,22,24,24,19,1,23,17,22,3
0.777778,0.777778,0.875,0.777778,25,22,24,24,19,1,23,14,17,*,25,22,24,24,19,1,23,17,22,36
0.777778,0.777778,0.875,0.777778,25,22,24,24,19,1,23,14,17,*,25,22,24,24,19,1,23,17,22,47
1,1,1,1,8,1,25,22,24,24,19,1,23,*,8,1,25,22,24,24,19,1,23,55
1,1,1,1,25,22,24,24,19,1,23,17,22,*,25,22,24,24,19,1,23,17,22,68
1,1,1,1,1,25,22,24,24,19,1,23,17,*,1,25,22,24,24,19,1,23,17,72
0.777778,0.777778,0.75,0.444444,8,1,25,22,24,24,1,23,11,*,1,25,22,24,24,19,1,23,11,73
