1,1,1,1,19,1,23,*,19,1,23,1
0.333333,0.333333,0.5,0,1,23,17,*,19,1,23,103
0.333333,0.333333,0.5,0,1,23,14,*,19,1,23,108
0.333333,0.333333,0.5,0,1,23,14,*,19,1,23,113
0.333333,0.333333,0.5,0,24,19,1,*,19,1,23,115
0.333333,0.333333,0.5,0,1,23,17,*,19,1,23,116
0.333333,0.333333,0.5,0,1,23,14,*,19,1,23,117
0.333333,0.333333,0.5,0,24,19,1,*,19,1,23,118
1,1,1,1,19,1,23,*,19,1,23,133
1,1,1,1,19,1,23,*,19,1,23,142
1,1,1,1,19,1,23,*,19,1,23,145
1,1,1,1,19,1,23,*,19,1,23,147
0,0,0,0,17,22,14,*,19,1,23,149
1,1,1,1,19,1,23,*,19,1,23,155
1,1,1,1,19,1,23,*,19,1,23,159
0.333333,0.333333,0.5,0,1,23,11,*,19,1,23,162
0,0,0.25,0,24,24,19,*,19,1,23,168
0,0,0,0,11,17,22,*,19,1,23,187
1,1,1,1,19,1,23,*,19,1,23,19
0.333333,0.333333,0.5,0,24,19,1,*,19,1,23,199
0.333333,0.333333,0.2,0.333333,19,11,14,*,19,1,23,200
0.333333,0.333333,0.5,0,1,23,11,*,19,1,23,202
0.333333,0.333333,0.5,0,1,23,11,*,19,1,23,215
0.333333,0.333333,0.5,0,1,23,17,*,19,1,23,24
0.333333,0.333333,0.5,0,24,19,1,*,19,1,23,29
1,1,1,1,19,1,23,*,19,1,23,42
1,1,1,1,19,1,23,*,19,1,23,45
0.333333,0.333333,0.5,0,1,23,17,*,19,1,23,5
0.333333,0.333333,0.5,0,1,23,14,*,19,1,23,61
1,1,1,1,19,1,23,*,19,1,23,71
0.666667,0.666667,0.5,0.666667,24,1,23,*,19,1,23,73
0.333333,0.333333,0.5,0,24,19,1,*,19,1,23,82
0,0,0.25,0,24,24,19,*,19,1,23,84
0,0,0,0,17,22,14,*,19,1,23,94
