0.5,0.5,0.6,0.1,14,6,5,1,23,5,20,13,1,6,*,22,14,25,5,1,23,20,26,13,1,100
0.6,0.6,0.636364,0,14,5,1,23,20,26,13,1,11,3,*,22,14,25,5,1,23,20,26,13,1,102
0.8,0.8,0.8,0,14,25,5,1,23,20,26,13,1,11,*,22,14,25,5,1,23,20,26,13,1,107
0.6,0.6,0.7,0,14,5,1,23,20,20,26,13,1,7,*,22,14,25,5,1,23,20,26,13,1,112
0.8,0.8,0.8,0,14,25,5,1,23,20,26,13,1,19,*,22,14,25,5,1,23,20,26,13,1,114
0.8,0.8,0.8,0,14,25,5,1,23,20,26,13,1,7,*,22,14,25,5,1,23,20,26,13,1,124
0.4,0.4,0.636364,0,11,17,22,14,5,1,23,20,20,26,*,22,14,25,5,1,23,20,26,13,1,136
0.4,0.4,0.636364,0,17,22,14,6,25,5,1,23,5,20,*,22,14,25,5,1,23,20,26,13,1,143
0.5,0.5,0.545455,0.1,14,6,5,1,23,5,20,13,1,7,*,22,14,25,5,1,23,20,26,13,1,146
0.3,0.3,0.454545,0.3,22,14,27,27,6,13,26,26,25,25,*,22,14,25,5,1,23,20,26,13,1,154
0.6,0.6,0.8,0.4,14,6,25,5,1,23,5,20,26,13,*,22,14,25,5,1,23,20,26,13,1,16
0.6,0.6,0.7,0,14,5,1,23,20,20,26,13,1,21,*,22,14,25,5,1,23,20,26,13,1,161
0.7,0.7,0.8,0.5,22,14,6,5,1,23,5,20,26,13,*,22,14,25,5,1,23,20,26,13,1,166
0.8,0.8,0.9,0.8,22,14,25,5,1,23,20,26,19,13,*,22,14,25,5,1,23,20,26,13,1,167
0.7,0.7,0.7,0.7,22,14,6,5,1,23,5,20,13,1,*,22,14,25,5,1,23,20,26,13,1,177
0.4,0.4,0.5,0.2,14,25,5,2,8,1,23,18,20,26,*,14,6,5,1,23,5,20,26,13,1,178
0.8,0.8,0.9,0.8,22,14,25,5,1,23,20,26,19,13,*,22,14,25,5,1,23,20,26,13,1,182
0.8,0.8,0.9,0,17,22,14,25,5,1,23,20,26,13,*,22,14,25,5,1,23,20,26,13,1,188
1,1,1,1,22,14,25,5,1,23,20,26,13,1,*,22,14,25,5,1,23,20,26,13,1,2
0.8,0.8,0.888889,0.3,19,1,23,11,17,22,14,6,5,1,*,19,1,23,17,22,14,6,5,1,23,205
0,0,0.333333,0,14,17,22,14,14,3,25,2,2,5,*,22,14,25,5,1,23,20,26,13,1,207
0.5,0.5,0.545455,0.1,14,6,5,1,23,5,20,13,1,8,*,22,14,25,5,1,23,20,26,13,1,213
0.5,0.5,0.545455,0.1,14,6,5,1,23,5,20,13,1,16,*,22,14,25,5,1,23,20,26,13,1,215
0.3,0.3,0.416667,0,6,5,1,23,5,20,13,1,7,8,*,22,14,25,5,1,23,20,26,13,1,24
0.6,0.6,0.8,0.4,17,22,14,5,1,23,20,20,26,13,*,22,14,25,5,1,23,20,26,13,1,44
0.4,0.4,0.454545,0.2,6,5,1,23,5,20,9,9,13,1,*,22,14,25,5,1,23,20,26,13,1,48
0.8,0.8,0.8,0,14,25,5,1,23,20,26,13,1,12,*,22,14,25,5,1,23,20,26,13,1,61
0.5,0.5,0.6,0.2,6,5,1,23,5,20,26,13,13,1,*,22,14,25,5,1,23,20,26,13,1,68
0.5,0.5,0.5,0.2,6,25,5,1,5,20,13,1,13,1,*,22,14,25,5,1,23,20,26,13,1,70
0.2,0.2,0.384615,0,17,22,6,14,5,8,1,23,5,3,*,22,14,25,5,1,23,20,26,13,1,73
0.5,0.5,0.636364,0.1,17,22,14,5,28,1,23,20,20,13,*,22,14,25,5,1,23,20,26,13,1,84
0.7,0.7,0.7,0.1,14,25,5,1,23,20,20,13,1,21,*,22,14,25,5,1,23,20,26,13,1,92
