1,1,1,1,14,25,5,1,23,*,14,25,5,1,23,108
0.8,0.8,0.666667,0.8,14,6,5,1,23,*,14,25,5,1,23,120
1,1,1,1,14,25,5,1,23,*,14,25,5,1,23,122
0.6,0.6,1,0,5,1,5,20,13,*,1,5,20,13,1,138
0.2,0.2,0.428571,0,17,22,14,6,25,*,22,14,25,5,1,142
0.8,0.8,0.666667,0.8,22,14,6,5,1,*,22,14,25,5,1,145
0.8,0.8,0.666667,0.8,22,14,6,5,1,*,22,14,25,5,1,155
1,1,1,1,22,14,25,5,1,*,22,14,25,5,1,167
0.8,0.8,0.666667,0.8,22,14,6,5,1,*,22,14,25,5,1,176
0.4,0.4,0.25,0.4,22,14,13,17,6,*,22,14,25,5,1,195
0.4,0.4,0.428571,0.4,14,6,25,17,5,*,14,6,5,1,23,200
0.6,0.6,0.8,0.6,1,5,20,26,13,*,1,5,20,13,1,209
0.8,0.8,0.666667,0.8,14,6,5,1,23,*,14,25,5,1,23,215
0.6,0.6,0.666667,0.2,14,5,1,23,20,*,14,25,5,1,23,218
1,1,1,1,22,14,25,5,1,*,22,14,25,5,1,219
0.6,0.6,0.666667,0.6,17,22,14,5,1,*,17,22,14,25,5,22
0.6,0.6,0.666667,0,17,22,14,25,5,*,22,14,25,5,1,221
0.4,0.4,0.5,0,6,5,1,23,5,*,14,25,5,1,23,3
0.6,0.6,0.666667,0,17,22,14,6,5,*,22,14,6,5,1,37
0.6,0.6,0.666667,0.2,14,6,25,5,1,*,14,25,5,1,23,41
0.4,0.4,0.5,0,6,5,1,23,5,*,14,25,5,1,23,43
0.6,0.6,0.666667,0,17,22,14,5,1,*,11,17,22,14,5,44
1,1,1,1,14,25,5,1,23,*,14,25,5,1,23,47
1,1,1,1,14,25,5,1,23,*,14,25,5,1,23,58
0.8,0.8,0.666667,0.8,14,6,5,1,23,*,14,25,5,1,23,72
1,1,1,1,14,25,5,1,23,*,14,25,5,1,23,74
0.6,0.6,0.8,0.4,1,5,3,20,13,*,1,5,20,13,1,75
0.6,0.6,0.666667,0,25,5,1,23,20,*,14,25,5,1,23,9
1,1,1,1,1,20,26,13,1,*,1,20,26,13,1,94
0.4,0.4,0.5,0,6,5,1,23,5,*,14,25,5,1,23,97
