0.6666666666666667,0.6666666666666667,0.6666666666666666,7,1,11,*,1,11
0.33333333333333337,0.33333333333333337,0.33333333333333326,1,7,7,*,1,11
0.33333333333333337,0.33333333333333337,0.25,4,1,9,*,1,11
0.6666666666666667,0.6666666666666667,0.6666666666666666,1,7,11,*,1,11
0.6666666666666667,0.6666666666666667,0.6666666666666666,2,1,11,*,1,11
0.33333333333333337,0.33333333333333337,0.33333333333333326,1,7,7,*,1,11
0.33333333333333337,0.33333333333333337,0.25,4,1,9,*,1,11
0.33333333333333337,0.33333333333333337,0.25,1,4,9,*,1,11
0.33333333333333337,0.33333333333333337,0.33333333333333326,1,7,7,*,1,11
0.33333333333333337,0.33333333333333337,0.25,1,4,9,*,1,11
0.33333333333333337,0.33333333333333337,0.25,4,1,9,*,1,11
0.6666666666666667,0.6666666666666667,0.6666666666666666,1,7,11,*,1,11
0.33333333333333337,0.33333333333333337,0.25,4,1,9,*,1,11
0.33333333333333337,0.33333333333333337,0.33333333333333326,1,7,7,*,1,11
0.33333333333333337,0.33333333333333337,0.25,4,1,9,*,1,11
0.33333333333333337,0.33333333333333337,0.33333333333333326,1,7,7,*,1,11
0.6666666666666667,0.6666666666666667,0.6666666666666666,2,1,11,*,1,11
0.33333333333333337,0.33333333333333337,0.33333333333333326,1,7,7,*,1,11
0.6666666666666667,0.6666666666666667,0.6666666666666666,1,7,11,*,1,11
0.6666666666666667,0.6666666666666667,0.6666666666666666,1,7,11,*,1,11
0.33333333333333337,0.33333333333333337,0.33333333333333326,1,7,7,*,1,11
0.6666666666666667,0.6666666666666667,0.6666666666666666,1,7,11,*,1,11
0.33333333333333337,0.33333333333333337,0.25,4,1,9,*,1,11
0.6666666666666667,0.6666666666666667,0.6666666666666666,1,7,11,*,1,11
0.33333333333333337,0.33333333333333337,0.25,1,4,9,*,1,11
0.33333333333333337,0.33333333333333337,0.25,4,1,9,*,1,11
0.33333333333333337,0.33333333333333337,0.33333333333333326,7,1,7,*,1,11
0.33333333333333337,0.33333333333333337,0.25,4,1,9,*,1,11
0.33333333333333337,0.33333333333333337,0.33333333333333326,1,7,7,*,1,11
0.33333333333333337,0.33333333333333337,0.25,4,1,9,*,1,11
