0.625,0.625,0.625,0.125,2,6,11,10,37,37,2,9,*,6,11,10,37,37,2,15,47,110
1,1,1,1,8,25,51,26,14,2,46,40,*,8,25,51,26,14,2,46,40,124
0.75,0.75,0.777778,0.5,50,8,25,51,14,2,46,40,*,50,8,25,51,26,14,2,46,131
0.75,0.75,0.777778,0.5,50,8,25,51,14,2,46,40,*,50,8,25,51,26,14,2,46,135
1,1,1,1,8,25,51,26,14,2,46,40,*,8,25,51,26,14,2,46,40,145
0.75,0.75,0.875,0.125,6,6,50,8,25,51,26,14,*,6,50,8,25,51,26,14,2,15
0.625,0.625,0.666667,0.5,35,37,2,47,6,37,37,2,*,37,37,2,47,15,6,37,37,184
0.375,0.375,0.333333,0.375,2,15,37,37,31,37,2,37,*,2,6,10,37,37,6,10,37,191
1,1,1,1,25,51,26,14,2,46,40,44,*,25,51,26,14,2,46,40,44,195
0.75,0.75,0.777778,0.375,6,50,8,25,51,14,2,46,*,50,8,25,51,26,14,2,46,199
1,1,1,1,8,25,51,26,14,2,46,40,*,8,25,51,26,14,2,46,40,21
1,1,1,1,8,25,51,26,14,2,46,40,*,8,25,51,26,14,2,46,40,214
1,1,1,1,6,50,8,25,51,26,14,2,*,6,50,8,25,51,26,14,2,248
1,1,1,1,8,25,51,26,14,2,46,40,*,8,25,51,26,14,2,46,40,249
1,1,1,1,8,25,51,26,14,2,46,40,*,8,25,51,26,14,2,46,40,25
0.25,0.25,0.555556,0.125,14,44,45,32,40,46,37,37,*,14,40,44,45,35,26,32,40,257
0.125,0.125,0.333333,0.125,11,10,37,37,2,47,50,6,*,2,47,17,27,37,47,37,2,270
0,0,0.1,0,2,23,2,45,49,47,37,2,*,37,27,37,43,6,6,6,50,276
0.125,0.125,0.444444,0.125,6,26,14,46,40,32,40,37,*,26,26,32,40,37,19,,19,291
1,1,1,1,6,50,8,25,51,26,14,2,*,6,50,8,25,51,26,14,2,324
0.125,0.125,0.111111,0.125,13,35,19,6,6,6,6,6,*,2,6,6,6,50,8,25,51,357
0.75,0.75,0.777778,0,6,50,8,25,51,26,14,2,*,50,8,25,51,26,14,2,46,359
1,1,1,1,50,8,25,51,26,14,2,46,*,50,8,25,51,26,14,2,46,36
0.75,0.75,0.875,0.125,6,6,50,8,25,51,26,14,*,6,50,8,25,51,26,14,2,368
1,1,1,1,8,25,51,26,14,2,46,40,*,8,25,51,26,14,2,46,40,37
1,1,1,1,8,25,51,26,14,2,46,40,*,8,25,51,26,14,2,46,40,373
0.25,0.25,0.333333,0,6,6,6,44,26,14,32,51,*,2,35,47,6,6,6,26,14,374
1,1,1,1,8,25,51,26,14,2,46,40,*,8,25,51,26,14,2,46,40,380
1,1,1,1,8,25,51,26,14,2,46,40,*,8,25,51,26,14,2,46,40,382
0.125,0.125,0.25,0.125,19,,,19,,19,,19,*,19,6,6,6,6,6,6,44,388
0.25,0.25,0.363636,0.25,51,26,14,46,40,1,43,11,*,25,51,14,12,40,2,46,40,397
0,0,0.0909091,0,6,6,50,8,25,51,26,14,*,37,27,37,47,21,6,6,6,401
0.125,0.125,0.25,0.125,37,23,2,6,6,26,1,43,*,6,50,8,25,51,26,14,2,404
1,1,1,1,8,25,51,26,14,2,46,40,*,8,25,51,26,14,2,46,40,417
0.25,0.25,0.428571,0.25,22,37,37,2,47,37,2,37,*,41,47,44,2,37,23,2,47,451
0.75,0.75,0.777778,0.375,8,25,51,14,2,46,40,44,*,8,25,51,26,14,2,46,40,469
1,1,1,1,8,25,51,26,14,2,46,40,*,8,25,51,26,14,2,46,40,482
0.75,0.75,0.875,0.75,26,14,46,40,44,45,35,32,*,26,14,46,40,44,45,32,40,483
0.75,0.75,0.777778,0,50,8,25,51,26,14,2,46,*,8,25,51,26,14,2,46,40,493
0.5,0.5,0.285714,0.375,54,,6,35,6,6,6,37,*,12,6,35,6,6,6,6,27,499
0.5,0.5,0.625,0.125,6,6,50,8,25,51,26,14,*,2,6,6,6,50,8,25,51,500
0.5,0.5,0.25,0.5,12,6,6,6,6,6,43,27,*,12,6,6,6,50,8,25,51,502
0,0,0.333333,0,51,26,3,14,2,46,40,48,*,6,50,8,25,51,26,14,2,509
1,1,1,1,25,51,26,14,2,46,40,44,*,25,51,26,14,2,46,40,44,516
1,1,1,1,8,25,51,26,14,2,46,40,*,8,25,51,26,14,2,46,40,518
0,0,0.0909091,0,6,50,8,26,14,40,2,46,*,12,6,35,6,6,6,6,27,52
0.25,0.25,0.555556,0.125,6,6,6,50,8,25,51,26,*,6,50,8,51,26,14,2,46,530
0.5,0.5,0.875,0.375,25,51,14,12,40,2,10,46,*,25,51,2,14,12,2,46,40,534
1,1,1,1,50,8,25,51,26,14,2,46,*,50,8,25,51,26,14,2,46,537
1,1,1,1,50,8,25,51,26,14,2,46,*,50,8,25,51,26,14,2,46,55
1,1,1,1,8,25,51,26,14,2,46,40,*,8,25,51,26,14,2,46,40,554
0.5,0.5,0.555556,0.5,46,40,44,45,24,10,37,37,*,46,40,44,45,35,32,40,24,556
1,1,1,1,25,51,26,14,2,46,40,44,*,25,51,26,14,2,46,40,44,566
1,1,1,1,8,25,51,26,14,2,46,40,*,8,25,51,26,14,2,46,40,579
1,1,1,1,25,51,26,14,2,46,40,44,*,25,51,26,14,2,46,40,44,587
1,1,1,1,8,25,51,26,14,2,46,40,*,8,25,51,26,14,2,46,40,59
1,1,1,1,25,51,26,14,2,46,40,44,*,25,51,26,14,2,46,40,44,591
1,1,1,1,25,51,26,14,2,46,40,44,*,25,51,26,14,2,46,40,44,598
