1,1,1,1,25,51,26,14,2,*,25,51,26,14,2,116
1,1,1,1,6,6,50,8,25,*,6,6,50,8,25,12
0,0,0.2,0,37,2,37,37,37,*,2,35,47,6,6,158
1,1,1,1,8,25,51,26,14,*,8,25,51,26,14,164
0,0,0.111111,0,51,26,14,2,8,*,14,46,40,44,45,172
0.6,0.6,0.666667,0,6,50,8,25,51,*,50,8,25,51,26,18
0,0,0.2,0,2,37,19,6,6,*,19,,,19,,2
1,1,1,1,8,25,51,26,14,*,8,25,51,26,14,201
1,1,1,1,8,25,51,26,14,*,8,25,51,26,14,21
1,1,1,1,8,25,51,26,14,*,8,25,51,26,14,214
0,0,0,0,6,6,50,8,25,*,10,37,37,2,47,22
0.6,0.6,0.8,0.2,6,6,50,8,25,*,6,50,8,25,51,232
1,1,1,1,6,50,8,25,51,*,6,50,8,25,51,248
1,1,1,1,8,25,51,26,14,*,8,25,51,26,14,25
1,1,1,1,6,50,8,25,51,*,6,50,8,25,51,256
0.4,0.4,0.4,0.4,6,32,37,37,2,*,37,2,47,37,2,26
0,0,0,0,6,50,8,25,51,*,26,37,37,27,37,264
0.2,0.2,0.125,0.2,6,14,6,11,15,*,26,14,46,44,45,277
1,1,1,1,8,25,51,26,14,*,8,25,51,26,14,297
0.6,0.6,0.5,0.6,37,37,2,47,15,*,35,37,2,47,6,30
0.4,0.4,0.428571,0,51,26,14,46,40,*,25,51,26,14,2,314
0.2,0.2,0.333333,0,47,34,15,47,37,*,2,15,37,37,31,34
1,1,1,1,8,25,51,26,14,*,8,25,51,26,14,343
0,0,0,0,29,27,37,37,19,*,2,35,47,6,6,347
0,0,0.166667,0,32,40,37,37,2,*,37,37,47,17,37,356
1,1,1,1,50,8,25,51,26,*,50,8,25,51,26,36
0.4,0.4,0.333333,0.4,26,26,32,40,37,*,26,26,37,19,,366
0.2,0.2,0.5,0.2,41,47,44,2,37,*,22,37,37,2,47,367
1,1,1,1,8,25,51,26,14,*,8,25,51,26,14,37
1,1,1,1,8,25,51,26,14,*,8,25,51,26,14,389
0.6,0.6,0.666667,0.6,37,6,10,37,37,*,37,37,6,37,37,407
1,1,1,1,8,25,51,26,14,*,8,25,51,26,14,414
0,0,0.142857,0,6,8,51,26,14,*,26,37,37,27,37,416
1,1,1,1,50,8,25,51,26,*,50,8,25,51,26,423
0.6,0.6,0.666667,0.4,37,37,2,37,47,*,37,37,37,2,37,435
1,1,1,1,8,25,51,26,14,*,8,25,51,26,14,445
1,1,1,1,50,8,25,51,26,*,50,8,25,51,26,468
1,1,1,1,8,25,51,26,14,*,8,25,51,26,14,482
1,1,1,1,50,8,25,51,26,*,50,8,25,51,26,497
0,0,0.142857,0,6,6,50,8,25,*,13,35,19,6,6,500
1,1,1,1,8,25,51,26,14,*,8,25,51,26,14,508
0,0,0,0,23,2,47,19,29,*,6,6,6,6,50,510
0.4,0.4,0.333333,0.4,2,37,47,37,15,*,2,35,47,6,6,524
0.6,0.6,0.666667,0.2,25,14,12,40,2,*,25,51,14,12,40,525
1,1,1,1,8,25,51,26,14,*,8,25,51,26,14,532
1,1,1,1,8,25,51,26,14,*,8,25,51,26,14,533
0.2,0.2,0.428571,0,26,14,2,46,40,*,14,46,40,44,45,544
0,0,0,0,21,6,6,6,50,*,37,2,47,37,2,550
1,1,1,1,8,25,51,26,14,*,8,25,51,26,14,554
1,1,1,1,25,51,26,14,2,*,25,51,26,14,2,566
0,0,0,0,2,37,2,47,34,*,50,6,6,35,6,570
0,0,0,0,1,43,40,11,11,*,8,25,51,26,14,583
1,1,1,1,25,51,26,14,2,*,25,51,26,14,2,597
0,0,0,0,6,1,43,26,32,*,25,51,14,2,46,60
1,1,1,1,25,51,26,14,2,*,25,51,26,14,2,600
1,1,1,1,25,51,26,14,2,*,25,51,26,14,2,607
0,0,0.125,0,29,27,23,47,6,*,37,19,6,6,1,624
1,1,1,1,25,51,26,14,2,*,25,51,26,14,2,627
0,0,0.25,0,51,26,14,2,46,*,14,46,40,44,45,629
1,1,1,1,25,51,26,14,2,*,25,51,26,14,2,638
0,0,0,0,6,6,6,6,6,*,25,51,14,2,46,654
0,0,0.25,0,51,26,14,2,46,*,14,46,40,44,45,666
0.2,0.2,0.142857,0.2,27,12,23,47,6,*,47,47,37,47,35,669
1,1,1,1,50,8,25,51,26,*,50,8,25,51,26,686
0,0,0.125,0,51,37,37,35,6,*,25,51,26,14,2,690
