0.625,0.625,0.777778,0.625,35,1,43,26,32,40,24,46,*,35,1,43,19,26,40,24,32,135
1,1,1,1,40,44,45,35,1,43,32,40,*,40,44,45,35,1,43,32,40,15
1,1,1,1,44,45,35,1,43,32,40,24,*,44,45,35,1,43,32,40,24,18
0.75,0.75,0.666667,0.75,1,43,32,40,24,11,1,19,*,1,43,32,40,24,11,10,2,195
0.5,0.5,0.666667,0,32,40,24,11,46,10,2,10,*,1,43,32,40,24,11,10,2,250
0.75,0.75,0.777778,0.75,35,1,43,32,40,24,46,10,*,35,1,43,32,40,24,11,46,274
1,1,1,1,35,1,43,32,40,24,11,46,*,35,1,43,32,40,24,11,46,330
0.875,0.875,0.777778,0.875,35,1,43,32,40,24,11,10,*,35,1,43,32,40,24,11,46,338
1,1,1,1,45,35,1,43,32,40,24,11,*,45,35,1,43,32,40,24,11,378
0.75,0.75,0.777778,0.75,35,1,43,32,40,24,46,10,*,35,1,43,32,40,24,11,46,387
0.875,0.875,0.777778,0.875,45,35,1,43,32,40,24,10,*,45,35,1,43,32,40,24,11,418
0.75,0.75,0.777778,0.75,35,1,43,32,40,24,46,10,*,35,1,43,32,40,24,11,46,44
0.75,0.75,0.875,0.625,35,1,43,32,40,11,24,11,*,35,1,43,32,40,24,11,46,445
0.875,0.875,0.777778,0.875,35,1,43,32,40,24,11,10,*,35,1,43,32,40,24,11,46,476
0.75,0.75,0.777778,0.75,35,1,43,32,40,24,46,10,*,35,1,43,32,40,24,11,46,478
0.875,0.875,0.777778,0.875,35,1,43,32,40,24,11,10,*,35,1,43,32,40,24,11,46,482
1,1,1,1,35,1,43,32,40,24,11,46,*,35,1,43,32,40,24,11,46,508
0.25,0.25,0.5,0,32,40,24,10,2,10,37,23,*,1,43,32,40,24,11,10,2,516
1,1,1,1,35,1,43,32,40,24,11,46,*,35,1,43,32,40,24,11,46,532
0.75,0.75,0.6,0.75,35,1,43,32,40,24,10,2,*,35,1,43,32,40,24,11,46,533
0.75,0.75,0.6,0.75,35,1,43,32,40,24,10,2,*,35,1,43,32,40,24,11,46,549
1,1,1,1,45,35,1,43,32,40,24,11,*,45,35,1,43,32,40,24,11,55
0.875,0.875,0.777778,0.875,35,1,43,32,40,24,11,10,*,35,1,43,32,40,24,11,46,554
0.75,0.75,0.777778,0.625,1,43,32,40,24,10,2,42,*,1,43,32,40,24,11,10,2,566
0.75,0.75,0.6,0.75,35,1,43,32,40,24,10,2,*,35,1,43,32,40,24,11,46,572
0.875,0.875,0.777778,0.875,1,43,32,40,24,46,10,2,*,1,43,32,40,24,11,10,2,595
0.875,0.875,0.777778,0.875,1,43,32,40,24,46,10,2,*,1,43,32,40,24,11,10,2,597
0.75,0.75,0.777778,0.75,1,43,32,40,24,11,46,10,*,1,43,32,40,24,11,10,2,649
0.875,0.875,0.777778,0.875,35,1,43,32,40,24,11,10,*,35,1,43,32,40,24,11,46,65
0.75,0.75,1,0.75,45,35,1,43,32,40,24,11,*,45,35,1,43,32,40,11,24,663
0.75,0.75,0.875,0.5,1,43,32,40,11,24,11,10,*,1,43,32,40,24,11,10,2,679
1,1,1,1,45,35,1,43,32,40,24,11,*,45,35,1,43,32,40,24,11,686
0.75,0.75,0.777778,0.75,35,1,43,32,40,41,24,46,*,35,1,43,32,40,24,11,46,699
0.875,0.875,0.777778,0.875,45,35,1,43,32,40,24,46,*,45,35,1,43,32,40,24,11,705
