1,1,1,1,2,46,40,44,45,35,1,43,*,2,46,40,44,45,35,1,43,11
0.375,0.375,0.454545,0,35,1,43,26,32,40,24,46,*,1,43,32,40,24,11,10,2,135
0.75,0.75,0.875,0,40,44,45,35,1,43,32,40,*,44,45,35,1,43,32,40,24,15
0.5,0.5,0.666667,0.125,32,40,24,11,10,2,10,44,*,1,43,32,40,24,11,10,2,172
1,1,1,1,44,45,35,1,43,32,40,24,*,44,45,35,1,43,32,40,24,18
0.75,0.75,0.666667,0.75,1,43,32,40,24,11,1,19,*,1,43,32,40,24,11,10,2,195
0.125,0.125,0.0769231,0.125,48,25,51,14,2,46,40,45,*,49,10,37,37,2,15,6,6,196
0.5,0.5,0.666667,0,32,40,24,11,46,10,2,10,*,1,43,32,40,24,11,10,2,250
0.75,0.75,0.875,0,46,40,44,45,35,1,43,32,*,40,44,45,35,1,43,32,40,251
0.625,0.625,0.6,0,35,1,43,32,40,24,46,10,*,1,43,32,40,24,11,10,2,274
0.5,0.5,0.666667,0,40,48,44,35,1,43,32,40,*,44,45,35,1,43,32,40,24,311
0.625,0.625,0.6,0,35,1,43,32,40,24,11,46,*,1,43,32,40,24,11,10,2,330
0.375,0.375,0.5,0,46,40,44,45,35,1,43,32,*,40,44,45,35,32,40,24,10,333
0.75,0.75,0.777778,0,35,1,43,32,40,24,11,10,*,1,43,32,40,24,11,10,2,338
0.5,0.5,0.6,0,45,35,1,43,32,40,24,11,*,1,43,32,40,24,11,10,2,378
0.25,0.25,0.454545,0.125,35,32,40,24,46,34,37,47,*,35,1,43,32,40,24,11,46,379
0.625,0.625,0.6,0,35,1,43,32,40,24,46,10,*,1,43,32,40,24,11,10,2,387
0.5,0.5,0.6,0,45,35,1,43,32,40,24,10,*,1,43,32,40,24,11,10,2,418
0.625,0.625,0.6,0,35,1,43,32,40,24,46,10,*,1,43,32,40,24,11,10,2,44
0.5,0.5,0.666667,0.125,35,1,43,32,40,11,24,11,*,1,43,32,40,24,11,10,2,445
0.75,0.75,0.777778,0,35,1,43,32,40,24,11,10,*,1,43,32,40,24,11,10,2,476
0.625,0.625,0.6,0,35,1,43,32,40,24,46,10,*,1,43,32,40,24,11,10,2,478
0.75,0.75,0.777778,0,35,1,43,32,40,24,11,10,*,1,43,32,40,24,11,10,2,482
0.625,0.625,0.6,0,35,1,43,32,40,24,11,46,*,1,43,32,40,24,11,10,2,508
0.25,0.25,0.5,0,32,40,24,10,2,10,37,23,*,1,43,32,40,24,11,10,2,516
0.5,0.5,0.555556,0.25,45,1,43,19,26,42,26,40,*,32,45,1,43,26,40,26,31,525
0.75,0.75,0.875,0,46,40,44,45,35,1,43,32,*,40,44,45,35,1,43,32,40,530
0.625,0.625,0.6,0,35,1,43,32,40,24,11,46,*,1,43,32,40,24,11,10,2,532
0.75,0.75,0.777778,0.25,35,1,43,32,40,24,10,2,*,1,43,32,40,24,11,10,2,533
0.75,0.75,0.777778,0.25,35,1,43,32,40,24,10,2,*,1,43,32,40,24,11,10,2,549
0.5,0.5,0.6,0,45,35,1,43,32,40,24,11,*,1,43,32,40,24,11,10,2,55
0.75,0.75,0.777778,0,35,1,43,32,40,24,11,10,*,1,43,32,40,24,11,10,2,554
0.75,0.75,0.777778,0.625,1,43,32,40,24,10,2,42,*,1,43,32,40,24,11,10,2,566
0.75,0.75,0.777778,0.25,35,1,43,32,40,24,10,2,*,1,43,32,40,24,11,10,2,572
0.875,0.875,0.777778,0.875,1,43,32,40,24,46,10,2,*,1,43,32,40,24,11,10,2,595
0.875,0.875,0.777778,0.875,1,43,32,40,24,46,10,2,*,1,43,32,40,24,11,10,2,597
0.375,0.375,0.5,0,46,40,44,45,35,1,43,32,*,40,44,45,35,32,40,24,10,617
0.5,0.5,0.6,0.375,48,44,45,32,40,24,10,2,*,44,45,35,32,40,24,11,10,631
0.75,0.75,0.777778,0.75,1,43,32,40,24,11,46,10,*,1,43,32,40,24,11,10,2,649
0.75,0.75,0.777778,0,35,1,43,32,40,24,11,10,*,1,43,32,40,24,11,10,2,65
