0.222222,0.222222,0.454545,0.111111,32,40,24,10,2,37,37,2,19,*,1,43,32,40,24,11,10,2,42,116
0.222222,0.222222,0.454545,0,32,40,24,10,2,37,37,6,6,*,1,43,32,40,24,11,10,2,42,117
0.666667,0.666667,0.636364,0.666667,35,1,43,32,40,24,10,2,42,*,35,1,43,32,40,24,11,46,10,124
1,1,1,1,35,1,43,32,40,24,11,46,10,*,35,1,43,32,40,24,11,46,10,127
0.888889,0.888889,0.8,0.888889,44,45,35,1,43,32,40,24,11,*,44,45,35,1,43,32,40,24,10,13
0.333333,0.333333,0.454545,0.111111,35,32,40,24,10,2,10,37,37,*,35,1,43,32,40,24,11,46,10,182
1,1,1,1,40,44,45,35,1,43,32,40,24,*,40,44,45,35,1,43,32,40,24,232
0.777778,0.777778,0.8,0.666667,35,1,43,32,40,24,46,10,2,*,35,1,43,32,40,24,11,46,10,249
1,1,1,1,35,1,43,32,40,24,11,46,10,*,35,1,43,32,40,24,11,46,10,254
0.777778,0.777778,0.8,0.666667,35,1,43,32,40,24,46,10,2,*,35,1,43,32,40,24,11,46,10,274
0.666667,0.666667,0.636364,0.666667,35,1,43,32,40,24,10,2,42,*,35,1,43,32,40,24,11,46,10,284
1,1,1,1,44,45,35,1,43,32,40,24,11,*,44,45,35,1,43,32,40,24,11,305
0.777778,0.777778,1,0.777778,35,1,43,32,40,11,24,46,10,*,35,1,43,32,40,24,11,46,10,373
0.777778,0.777778,0.8,0.777778,45,35,1,43,32,40,24,11,10,*,45,35,1,43,32,40,24,10,2,378
0.777778,0.777778,0.8,0.666667,35,1,43,32,40,24,46,10,2,*,35,1,43,32,40,24,11,46,10,387
0.444444,0.444444,0.545455,0.111111,35,32,40,24,11,10,2,10,37,*,35,1,43,32,40,24,11,46,10,389
0.666667,0.666667,0.636364,0.666667,35,1,43,32,40,24,10,2,42,*,35,1,43,32,40,24,11,46,10,414
1,1,1,1,35,1,43,32,40,24,11,46,10,*,35,1,43,32,40,24,11,46,10,441
0.555556,0.555556,0.666667,0.555556,40,24,10,2,37,37,2,15,47,*,40,24,10,2,37,47,23,2,35,453
0.777778,0.777778,0.8,0.666667,35,1,43,32,40,24,46,10,2,*,35,1,43,32,40,24,11,46,10,478
0.777778,0.777778,0.8,0.777778,35,1,43,32,40,24,11,10,2,*,35,1,43,32,40,24,11,46,10,482
0.222222,0.222222,0.454545,0,32,40,24,10,2,10,37,23,2,*,1,43,32,40,24,11,10,2,42,516
1,1,1,1,45,35,1,43,32,40,24,10,2,*,45,35,1,43,32,40,24,10,2,527
0.777778,0.777778,0.8,0.777778,45,35,1,43,32,40,24,46,10,*,45,35,1,43,32,40,24,10,2,537
0.666667,0.666667,0.636364,0.666667,45,35,1,43,32,40,8,24,11,*,45,35,1,43,32,40,24,10,2,538
0.666667,0.666667,0.636364,0.666667,35,1,43,32,40,24,10,2,42,*,35,1,43,32,40,24,11,46,10,549
0.777778,0.777778,0.8,0.666667,1,43,32,40,24,11,46,10,2,*,1,43,32,40,24,11,10,2,42,575
0.666667,0.666667,0.636364,0.666667,35,1,43,32,40,24,10,2,42,*,35,1,43,32,40,24,11,46,10,586
1,1,1,1,1,43,32,40,24,11,10,2,42,*,1,43,32,40,24,11,10,2,42,587
0.888889,0.888889,0.8,0.888889,1,43,32,40,24,46,10,2,42,*,1,43,32,40,24,11,10,2,42,595
0.777778,0.777778,0.8,0.555556,1,43,32,40,24,10,2,42,37,*,1,43,32,40,24,11,10,2,42,600
0.888889,0.888889,0.8,0.888889,45,35,1,43,32,40,24,46,10,*,45,35,1,43,32,40,24,11,10,623
0.777778,0.777778,0.8,0.555556,1,43,32,40,24,10,2,42,37,*,1,43,32,40,24,11,10,2,42,626
0.777778,0.777778,0.8,0.666667,1,43,32,40,24,11,46,10,2,*,1,43,32,40,24,11,10,2,42,649
0.777778,0.777778,0.8,0.777778,35,1,43,32,40,24,11,10,2,*,35,1,43,32,40,24,11,46,10,681
1,1,1,1,46,40,44,45,35,1,43,32,40,*,46,40,44,45,35,1,43,32,40,697
0.666667,0.666667,0.545455,0.666667,1,43,26,32,40,24,11,1,19,*,1,43,26,32,40,24,46,10,2,708
1,1,1,1,1,43,32,40,24,11,10,2,42,*,1,43,32,40,24,11,10,2,42,723
0.888889,0.888889,0.8,0.888889,45,35,1,43,32,40,24,11,46,*,45,35,1,43,32,40,24,11,10,739
0.777778,0.777778,0.8,0.666667,35,1,43,32,40,24,46,10,2,*,35,1,43,32,40,24,11,46,10,743
0.777778,0.777778,0.8,0.777778,35,1,43,32,40,24,11,10,2,*,35,1,43,32,40,24,11,46,10,750
0.777778,0.777778,0.8,0.666667,1,43,32,40,24,11,46,10,2,*,1,43,32,40,24,11,10,2,42,751
0.555556,0.555556,0.777778,0.222222,40,24,11,10,2,10,37,47,23,*,40,24,10,2,37,47,23,2,35,756
1,1,1,1,1,43,32,40,24,11,10,2,42,*,1,43,32,40,24,11,10,2,42,757
0.888889,0.888889,0.8,0.888889,44,45,35,1,43,32,40,24,11,*,44,45,35,1,43,32,40,24,46,76
0.555556,0.555556,0.636364,0.444444,45,35,32,40,8,24,11,10,2,*,45,35,1,43,32,40,24,10,2,764
0.666667,0.666667,0.636364,0.666667,35,1,43,32,40,24,10,2,42,*,35,1,43,32,40,24,11,46,10,785
1,1,1,1,1,43,32,40,24,11,10,2,42,*,1,43,32,40,24,11,10,2,42,790
1,1,1,1,1,43,32,40,24,11,10,2,42,*,1,43,32,40,24,11,10,2,42,823
0.666667,0.666667,0.7,0.666667,35,1,43,32,40,24,49,11,24,*,35,1,43,32,40,24,11,46,10,830
0.777778,0.777778,0.777778,0.444444,35,32,40,24,10,2,10,37,23,*,35,32,40,24,11,10,2,10,37,841
0.777778,0.777778,0.8,0.666667,1,43,32,40,24,11,46,10,2,*,1,43,32,40,24,11,10,2,42,854
0.777778,0.777778,0.8,0.777778,35,1,43,32,40,24,11,10,2,*,35,1,43,32,40,24,11,46,10,871
0.555556,0.555556,0.6,0.222222,1,43,19,32,40,24,11,1,19,*,1,43,32,40,24,11,10,2,42,872
0.777778,0.777778,0.888889,0.555556,1,43,32,40,24,10,2,42,10,*,1,43,32,40,24,11,10,2,42,875
0.888889,0.888889,0.8,0.888889,45,35,1,43,32,40,24,46,10,*,45,35,1,43,32,40,24,11,10,877
0.777778,0.777778,0.8,0.666667,35,1,43,32,40,24,46,10,2,*,35,1,43,32,40,24,11,46,10,88
0.777778,0.777778,0.8,0.777778,35,1,43,32,40,24,11,10,2,*,35,1,43,32,40,24,11,46,10,881
0.777778,0.777778,0.8,0.666667,1,43,32,40,24,11,46,10,2,*,1,43,32,40,24,11,10,2,42,885
