0.333333,0.333333,0.5,0.166667,14,40,44,45,35,26,*,14,44,45,32,40,46,118
1,1,1,1,6,6,50,8,25,51,*,6,6,50,8,25,51,12
1,1,1,1,8,25,51,26,14,2,*,8,25,51,26,14,2,124
0,0,0.2,0,37,2,37,37,37,2,*,2,35,47,6,6,6,158
0,0,0,0,24,32,37,37,2,47,*,6,50,8,26,14,40,159
0,0,0.375,0,26,14,46,40,32,40,*,25,51,26,14,2,46,178
0.5,0.5,0.5,0,6,50,8,25,51,26,*,50,8,25,51,14,2,18
0.666667,0.666667,0.714286,0.666667,50,8,25,51,14,2,*,50,8,25,51,26,14,219
0.666667,0.666667,0.714286,0.5,8,25,51,14,2,46,*,8,25,51,26,14,2,237
0,0,0.0909091,0,6,50,8,25,51,26,*,26,14,46,44,45,35,248
1,1,1,1,8,25,51,26,14,2,*,8,25,51,26,14,2,254
1,1,1,1,6,50,8,25,51,26,*,6,50,8,25,51,26,256
0.166667,0.166667,0.285714,0.166667,6,26,14,32,40,37,*,26,37,37,27,37,37,269
1,1,1,1,8,25,51,26,14,2,*,8,25,51,26,14,2,303
1,1,1,1,8,25,51,26,14,2,*,8,25,51,26,14,2,338
1,1,1,1,6,50,8,25,51,26,*,6,50,8,25,51,26,377
0.666667,0.666667,0.714286,0.666667,50,8,25,51,26,14,*,50,8,25,51,14,2,378
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,396
1,1,1,1,8,25,51,26,14,2,*,8,25,51,26,14,2,414
1,1,1,1,8,25,51,26,14,2,*,8,25,51,26,14,2,421
1,1,1,1,8,25,51,26,14,2,*,8,25,51,26,14,2,434
1,1,1,1,8,25,51,26,14,2,*,8,25,51,26,14,2,44
1,1,1,1,8,25,51,26,14,2,*,8,25,51,26,14,2,447
1,1,1,1,8,25,51,26,14,2,*,8,25,51,26,14,2,478
0.666667,0.666667,0.714286,0.666667,50,8,25,51,26,14,*,50,8,25,51,14,2,49
1,1,1,1,8,25,51,26,14,2,*,8,25,51,26,14,2,508
0.666667,0.666667,0.714286,0.666667,50,8,25,51,26,14,*,50,8,25,51,14,2,527
1,1,1,1,8,25,51,26,14,2,*,8,25,51,26,14,2,549
1,1,1,1,8,25,51,26,14,2,*,8,25,51,26,14,2,554
1,1,1,1,8,25,51,26,14,2,*,8,25,51,26,14,2,573
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,591
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,597
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,600
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,619
1,1,1,1,51,26,14,2,46,40,*,51,26,14,2,46,40,629
0,0,0,0,6,6,8,25,51,26,*,37,47,16,11,15,37,631
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,638
1,1,1,1,8,25,51,26,14,2,*,8,25,51,26,14,2,65
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,695
1,1,1,1,8,25,51,26,14,2,*,8,25,51,26,14,2,704
0.666667,0.666667,0.714286,0.5,8,25,51,14,2,46,*,8,25,51,26,14,2,708
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,712
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,740
1,1,1,1,8,25,51,26,14,2,*,8,25,51,26,14,2,744
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,771
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,772
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,790
1,1,1,1,8,25,51,26,14,2,*,8,25,51,26,14,2,792
1,1,1,1,50,8,25,51,26,14,*,50,8,25,51,26,14,794
0,0,0.111111,0,6,6,6,44,50,8,*,8,51,26,14,2,46,797
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,802
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,818
1,1,1,1,8,25,51,26,14,2,*,8,25,51,26,14,2,841
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,854
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,867
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,873
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,875
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,878
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,894
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,897
1,1,1,1,25,51,26,14,2,46,*,25,51,26,14,2,46,898
