1,1,1,1,8,25,51,26,14,2,46,40,44,45,*,8,25,51,26,14,2,46,40,44,45,113
0.4,0.4,0.4,0.1,37,37,2,27,37,47,21,6,6,50,*,37,27,37,43,6,6,6,50,8,25,134
0.8,0.8,0.818182,0.4,50,8,25,51,14,2,46,40,44,45,*,50,8,25,51,26,14,2,46,40,44,135
1,1,1,1,50,8,25,51,26,14,2,46,40,44,*,50,8,25,51,26,14,2,46,40,44,153
1,1,1,1,8,25,51,26,14,2,46,40,44,45,*,8,25,51,26,14,2,46,40,44,45,162
1,1,1,1,6,50,8,25,51,26,14,2,46,40,*,6,50,8,25,51,26,14,2,46,40,170
0.8,0.8,0.818182,0,6,50,8,25,51,26,14,2,46,40,*,50,8,25,51,26,14,2,46,40,44,18
0.8,0.8,0.818182,0.4,50,8,25,51,14,2,46,40,44,45,*,50,8,25,51,26,14,2,46,40,44,19
0,0,0.153846,0,26,37,37,27,37,37,19,6,6,6,*,6,25,51,26,14,2,46,40,44,45,212
0.8,0.8,0.818182,0.3,8,25,51,14,2,46,40,44,45,35,*,8,25,51,26,14,2,46,40,44,45,237
1,1,1,1,14,40,2,46,40,44,45,35,32,40,*,14,40,2,46,40,44,45,35,32,40,239
1,1,1,1,8,25,51,26,14,2,46,40,44,45,*,8,25,51,26,14,2,46,40,44,45,247
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,250
1,1,1,1,6,50,8,25,51,26,14,2,46,40,*,6,50,8,25,51,26,14,2,46,40,256
0.1,0.1,0.545455,0,25,51,26,14,2,46,40,44,45,32,*,26,14,46,40,32,40,46,37,37,2,296
1,1,1,1,8,25,51,26,14,2,46,40,44,45,*,8,25,51,26,14,2,46,40,44,45,322
1,1,1,1,8,25,51,26,14,2,46,40,44,45,*,8,25,51,26,14,2,46,40,44,45,373
0.2,0.2,0.272727,0,6,6,6,44,26,14,32,51,37,37,*,2,35,47,6,6,6,26,14,2,46,374
1,1,1,1,8,25,51,26,14,2,46,40,44,45,*,8,25,51,26,14,2,46,40,44,45,382
1,1,1,1,8,25,51,26,14,2,46,40,44,45,*,8,25,51,26,14,2,46,40,44,45,434
1,1,1,1,6,50,8,25,51,26,14,2,46,40,*,6,50,8,25,51,26,14,2,46,40,454
1,1,1,1,8,25,51,26,14,2,46,40,44,45,*,8,25,51,26,14,2,46,40,44,45,482
1,1,1,1,50,8,25,51,26,14,2,46,40,44,*,50,8,25,51,26,14,2,46,40,44,49
1,1,1,1,8,25,51,26,14,2,46,40,44,45,*,8,25,51,26,14,2,46,40,44,45,518
1,1,1,1,8,25,51,26,14,2,46,40,44,45,*,8,25,51,26,14,2,46,40,44,45,521
1,1,1,1,50,8,25,51,26,14,2,46,40,44,*,50,8,25,51,26,14,2,46,40,44,527
1,1,1,1,8,25,51,26,14,2,46,40,44,45,*,8,25,51,26,14,2,46,40,44,45,532
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,563
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,575
1,1,1,1,8,25,51,26,14,2,46,40,44,45,*,8,25,51,26,14,2,46,40,44,45,586
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,587
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,595
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,598
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,600
1,1,1,1,50,8,25,51,26,14,2,46,40,44,*,50,8,25,51,26,14,2,46,40,44,623
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,627
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,649
1,1,1,1,8,25,51,26,14,2,46,40,44,45,*,8,25,51,26,14,2,46,40,44,45,65
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,682
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,684
1,1,1,1,50,8,25,51,26,14,2,46,40,44,*,50,8,25,51,26,14,2,46,40,44,686
1,1,1,1,8,25,51,26,14,2,46,40,44,45,*,8,25,51,26,14,2,46,40,44,45,699
1,1,1,1,8,25,51,26,14,2,46,40,44,45,*,8,25,51,26,14,2,46,40,44,45,709
0.3,0.3,0.428571,0,14,46,40,44,45,35,1,43,24,11,*,51,26,14,2,46,40,44,45,35,32,722
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,723
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,740
1,1,1,1,50,8,25,51,26,14,2,46,40,44,*,50,8,25,51,26,14,2,46,40,44,768
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,778
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,790
1,1,1,1,8,25,51,26,14,2,46,40,44,45,*,8,25,51,26,14,2,46,40,44,45,792
0,0,0.176471,0,50,8,25,51,26,14,2,46,40,44,*,26,1,43,11,42,10,44,37,23,2,811
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,814
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,820
1,1,1,1,50,8,25,51,26,14,2,46,40,44,*,50,8,25,51,26,14,2,46,40,44,824
1,1,1,1,8,25,51,26,14,2,46,40,44,45,*,8,25,51,26,14,2,46,40,44,45,830
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,833
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,834
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,844
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,848
1,1,1,1,50,8,25,51,26,14,2,46,40,44,*,50,8,25,51,26,14,2,46,40,44,852
0.5,0.5,0.538462,0.4,51,26,14,2,31,46,40,24,55,44,*,51,26,14,2,46,40,44,45,35,32,856
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,869
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,878
1,1,1,1,8,25,51,26,14,2,46,40,44,45,*,8,25,51,26,14,2,46,40,44,45,888
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,894
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,898
0.8,0.8,0.818182,0.6,8,25,51,26,14,2,31,46,40,44,*,8,25,51,26,14,2,46,40,44,45,90
1,1,1,1,25,51,26,14,2,46,40,44,45,35,*,25,51,26,14,2,46,40,44,45,35,913
1,1,1,1,50,8,25,51,26,14,2,46,40,44,*,50,8,25,51,26,14,2,46,40,44,93
