0,0,0,0,6,*,50,106
0,0,0,0,14,*,26,118
0,0,0,0,37,*,10,121
0,0,0,0,55,*,19,126
1,1,1,1,37,*,37,134
1,1,1,1,2,*,2,144
0,0,0,0,6,*,32,151
1,1,1,1,50,*,50,153
0,0,0,0,37,*,2,158
1,1,1,1,2,*,2,160
0,0,0,0,37,*,27,161
1,1,1,1,8,*,8,164
1,1,1,1,51,*,51,172
0,0,0,0,37,*,2,174
0,0,0,0,37,*,6,181
1,1,1,1,50,*,50,19
1,1,1,1,2,*,2,194
1,1,1,1,8,*,8,214
0,0,0,0,37,*,2,217
0,0,0,0,6,*,37,22
1,1,1,1,37,*,37,220
1,1,1,1,2,*,2,226
0,0,0,0,37,*,2,231
1,1,1,1,14,*,14,239
0,0,0,0,49,*,37,242
1,1,1,1,2,*,2,243
0,0,0,0,37,*,2,244
1,1,1,1,6,*,6,248
0,0,0,0,14,*,26,257
1,1,1,1,6,*,6,277
1,1,1,1,2,*,2,289
1,1,1,1,8,*,8,292
0,0,0,0,37,*,2,298
0,0,0,0,51,*,26,314
1,1,1,1,8,*,8,322
1,1,1,1,8,*,8,329
1,1,1,1,8,*,8,343
1,1,1,1,37,*,37,363
0,0,0,0,26,*,6,365
1,1,1,1,8,*,8,37
1,1,1,1,6,*,6,375
1,1,1,1,8,*,8,380
1,1,1,1,37,*,37,40
1,1,1,1,6,*,6,400
0,0,0,0,37,*,2,403
0,0,0,0,37,*,6,404
1,1,1,1,50,*,50,418
1,1,1,1,8,*,8,421
1,1,1,1,8,*,8,452
1,1,1,1,6,*,6,454
0,0,0,0,24,*,6,472
0,0,0,0,14,*,8,475
1,1,1,1,8,*,8,476
1,1,1,1,6,*,6,477
1,1,1,1,8,*,8,478
1,1,1,1,26,*,26,483
1,1,1,1,50,*,50,49
0,0,0,0,54,*,2,499
1,1,1,1,50,*,50,503
1,1,1,1,8,*,8,519
1,1,1,1,50,*,50,527
0,0,0,0,47,*,37,546
1,1,1,1,8,*,8,547
1,1,1,1,50,*,50,55
0,0,0,0,21,*,2,550
1,1,1,1,25,*,25,561
1,1,1,1,2,*,2,57
1,1,1,1,8,*,8,572
0,0,0,0,47,*,2,574
1,1,1,1,8,*,8,579
0,0,0,0,26,*,51,582
0,0,0,0,47,*,27,599
1,1,1,1,37,*,37,6
0,0,0,0,6,*,2,609
1,1,1,1,47,*,47,615
1,1,1,1,6,*,6,618
1,1,1,1,25,*,25,625
1,1,1,1,25,*,25,627
0,0,0,0,47,*,2,635
1,1,1,1,37,*,37,64
1,1,1,1,37,*,37,642
1,1,1,1,2,*,2,643
1,1,1,1,6,*,6,645
1,1,1,1,8,*,8,65
0,0,0,0,6,*,25,654
1,1,1,1,8,*,8,66
1,1,1,1,25,*,25,671
1,1,1,1,25,*,25,696
1,1,1,1,14,*,14,698
0,0,0,0,6,*,37,701
1,1,1,1,50,*,50,705
1,1,1,1,8,*,8,708
0,0,0,0,46,*,50,711
0,0,0,0,14,*,51,722
1,1,1,1,25,*,25,731
1,1,1,1,46,*,46,734
0,0,0,0,6,*,37,736
1,1,1,1,25,*,25,740
1,1,1,1,25,*,25,742
0,0,0,0,6,*,11,745
0,0,0,0,25,*,50,749
1,1,1,1,25,*,25,751
0,0,0,0,26,*,50,779
1,1,1,1,8,*,8,785
0,0,0,0,26,*,50,789
1,1,1,1,25,*,25,801
1,1,1,1,2,*,2,804
1,1,1,1,8,*,8,810
1,1,1,1,6,*,6,817
1,1,1,1,6,*,6,826
1,1,1,1,2,*,2,83
0,0,0,0,51,*,50,831
1,1,1,1,25,*,25,844
1,1,1,1,6,*,6,846
0,0,0,0,50,*,6,849
1,1,1,1,2,*,2,85
1,1,1,1,25,*,25,867
1,1,1,1,25,*,25,874
1,1,1,1,50,*,50,877
1,1,1,1,8,*,8,881
1,1,1,1,50,*,50,882
1,1,1,1,8,*,8,90
1,1,1,1,25,*,25,903
1,1,1,1,8,*,8,909
1,1,1,1,25,*,25,913
1,1,1,1,25,*,25,914
1,1,1,1,23,*,23,95
0,0,0,0,25,*,26,96
