1,1,1,1,32,*,32,114
0,0,0,0,32,*,35,116
0,0,0,0,44,*,35,119
1,1,1,1,44,*,44,12
1,1,1,1,35,*,35,124
0,0,0,0,44,*,35,13
1,1,1,1,35,*,35,131
1,1,1,1,35,*,35,135
1,1,1,1,35,*,35,162
1,1,1,1,35,*,35,164
1,1,1,1,35,*,35,182
1,1,1,1,35,*,35,19
0,0,0,0,48,*,49,196
0,0,0,0,45,*,35,199
0,0,0,0,19,*,32,210
1,1,1,1,35,*,35,219
1,1,1,1,35,*,35,254
1,1,1,1,35,*,35,284
1,1,1,1,35,*,35,338
0,0,0,0,40,*,44,368
1,1,1,1,35,*,35,37
0,0,0,0,45,*,35,378
1,1,1,1,35,*,35,379
1,1,1,1,35,*,35,380
1,1,1,1,35,*,35,387
1,1,1,1,35,*,35,452
1,1,1,1,35,*,35,478
0,0,0,0,37,*,10,483
0,0,0,0,45,*,35,49
1,1,1,1,35,*,35,490
0,0,0,0,45,*,35,497
1,1,1,1,35,*,35,508
0,0,0,0,35,*,32,509
1,1,1,1,35,*,35,533
0,0,0,0,45,*,35,55
0,0,0,0,40,*,35,558
0,0,0,0,1,*,35,563
1,1,1,1,35,*,35,572
1,1,1,1,35,*,35,573
0,0,0,0,1,*,35,591
0,0,0,0,44,*,45,593
0,0,0,0,1,*,35,594
0,0,0,0,1,*,35,597
0,0,0,0,1,*,35,625
0,0,0,0,40,*,35,629
0,0,0,0,1,*,35,649
0,0,0,0,45,*,35,663
0,0,0,0,32,*,35,671
0,0,0,0,1,*,35,679
0,0,0,0,32,*,35,696
0,0,0,0,46,*,40,697
1,1,1,1,35,*,35,709
0,0,0,0,1,*,35,781
0,0,0,0,1,*,35,790
1,1,1,1,35,*,35,792
0,0,0,0,2,*,40,797
0,0,0,0,1,*,35,801
0,0,0,0,44,*,45,806
0,0,0,0,2,*,46,81
0,0,0,0,1,*,35,823
0,0,0,0,45,*,35,824
0,0,0,0,45,*,35,839
0,0,0,0,45,*,35,852
0,0,0,0,1,*,35,859
0,0,0,0,1,*,35,863
0,0,0,0,1,*,35,864
0,0,0,0,1,*,35,872
0,0,0,0,1,*,35,874
0,0,0,0,1,*,35,875
0,0,0,0,1,*,35,878
1,1,1,1,35,*,35,888
0,0,0,0,1,*,35,894
0,0,0,0,1,*,35,904
0,0,0,0,1,*,35,907
0,0,0,0,1,*,35,910
0,0,0,0,45,*,35,93
1,1,1,1,35,*,35,98
