0.25,0.25,0.2,0.25,37,2,37,9,*,37,37,47,15,126
1,1,1,1,26,14,2,46,*,26,14,2,46,13
1,1,1,1,26,14,2,46,*,26,14,2,46,137
0.5,0.5,0.6,0,14,2,46,40,*,2,46,40,44,153
0.5,0.5,0.5,0.5,37,2,37,2,*,37,2,15,47,169
1,1,1,1,14,2,46,40,*,14,2,46,40,211
0,0,0.2,0,37,19,6,6,*,50,23,37,37,212
1,1,1,1,2,46,40,44,*,2,46,40,44,219
1,1,1,1,2,46,40,44,*,2,46,40,44,24
1,1,1,1,2,46,40,44,*,2,46,40,44,25
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,250
1,1,1,1,25,51,26,14,*,25,51,26,14,251
0.25,0.25,0.2,0.25,46,37,37,2,*,37,37,47,15,257
0,0,0,0,37,37,47,37,*,19,26,32,40,269
1,1,1,1,51,26,14,2,*,51,26,14,2,28
0.25,0.25,0.75,0.25,19,9,,37,*,19,,19,9,294
1,1,1,1,2,46,40,44,*,2,46,40,44,373
0,0,0,0,14,32,51,37,*,1,1,43,43,374
1,1,1,1,26,14,2,46,*,26,14,2,46,377
0.75,0.75,0.6,0.75,14,46,40,44,*,2,46,40,44,379
0.25,0.25,0.2,0.25,19,,19,,*,19,11,53,27,388
1,1,1,1,2,46,40,44,*,2,46,40,44,389
1,1,1,1,51,26,14,2,*,51,26,14,2,400
0.5,0.5,0.6,0,14,2,46,40,*,2,46,40,44,418
0.5,0.5,0.6,0.25,14,46,40,44,*,14,2,46,40,429
1,1,1,1,2,46,40,44,*,2,46,40,44,434
0,0,0.166667,0,2,15,47,6,*,37,2,9,9,455
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,469
1,1,1,1,2,46,40,44,*,2,46,40,44,476
0.5,0.5,0.6,0.25,45,35,32,40,*,45,32,40,37,483
0.5,0.5,0.6,0,14,2,46,40,*,2,46,40,44,493
0.5,0.5,0.333333,0.5,6,6,37,37,*,6,6,27,27,499
0.5,0.5,0.6,0,14,2,46,40,*,2,46,40,44,523
1,1,1,1,2,46,40,44,*,2,46,40,44,532
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,541
0.5,0.5,0.6,0,44,45,35,32,*,40,44,45,35,544
1,1,1,1,2,46,40,44,*,2,46,40,44,547
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,563
0.75,0.75,0.6,0.75,14,46,40,19,*,14,46,40,1,581
0.5,0.5,0.6,0,14,2,46,40,*,2,46,40,44,592
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,594
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,595
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,597
1,1,1,1,26,14,2,46,*,26,14,2,46,618
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,619
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,625
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,626
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,638
0.5,0.5,0.6,0,14,2,46,40,*,26,14,2,46,645
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,649
1,1,1,1,2,46,40,44,*,2,46,40,44,65
0,0,0,0,6,50,8,8,*,51,26,14,46,654
1,1,1,1,2,46,40,44,*,2,46,40,44,66
0.5,0.5,0.6,0,14,2,46,40,*,2,46,40,44,663
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,667
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,668
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,677
0,0,0.333333,0,45,32,40,24,*,44,45,35,32,698
0.5,0.5,0.6,0,14,2,46,40,*,2,46,40,44,7
1,1,1,1,2,46,40,44,*,2,46,40,44,704
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,714
0.5,0.5,0.6,0,44,45,35,1,*,40,44,45,35,718
0.5,0.5,0.6,0,14,2,46,40,*,2,46,40,44,726
0.5,0.5,0.6,0,14,2,46,40,*,2,46,40,44,739
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,740
0.5,0.5,0.6,0,14,2,46,40,*,2,46,40,44,764
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,774
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,781
1,1,1,1,2,46,40,44,*,2,46,40,44,793
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,801
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,802
0,0,0,0,1,43,42,37,*,19,26,32,40,812
0.5,0.5,0.6,0,14,2,46,40,*,2,46,40,44,839
1,1,1,1,2,46,40,44,*,2,46,40,44,841
1,1,1,1,26,14,2,46,*,26,14,2,46,846
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,854
0.5,0.5,0.333333,0.5,46,40,24,55,*,46,40,44,45,856
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,857
0.5,0.5,0.6,0,14,2,46,40,*,2,46,40,44,877
0,0,0.166667,0,40,32,40,46,*,44,45,19,32,880
0.5,0.5,0.6,0,14,2,46,40,*,2,46,40,44,882
0,0,0.142857,0,46,40,1,43,*,40,44,45,35,890
0,0,0,0,6,6,6,50,*,,37,37,37,891
1,1,1,1,2,46,40,44,*,2,46,40,44,896
0.5,0.5,0.6,0,46,40,44,45,*,2,46,40,44,903
