0,0,0.333333,0,26,14,2,40,*,25,51,26,14,101
0,0,0,0,6,6,25,26,*,29,27,23,47,107
1,1,1,1,50,8,25,51,*,50,8,25,51,131
0.5,0.5,0.5,0.25,37,37,2,27,*,17,37,37,2,134
0,0,0,0,2,37,37,19,*,6,6,6,26,143
0.75,0.75,1,0.75,37,2,37,37,*,37,2,37,2,158
0.25,0.25,0.25,0.25,24,32,37,37,*,2,37,2,37,159
0.5,0.5,0.666667,0.5,47,37,2,47,*,47,37,37,37,168
1,1,1,1,6,50,8,25,*,6,50,8,25,170
1,1,1,1,51,26,14,2,*,51,26,14,2,172
1,1,1,1,8,25,51,26,*,8,25,51,26,176
1,1,1,1,8,25,51,26,*,8,25,51,26,182
0.75,0.75,0.75,0.75,35,37,2,47,*,37,37,2,47,184
0.5,0.5,0.6,0.5,25,51,2,14,*,25,51,14,12,210
0,0,0,0,6,50,8,51,*,10,37,37,2,211
0.75,0.75,0.6,0.75,8,25,51,14,*,8,25,51,26,237
1,1,1,1,8,25,51,26,*,8,25,51,26,25
0,0,0,0,2,47,17,27,*,11,10,37,37,255
0,0,0,0,47,47,6,37,*,51,26,14,46,262
0.25,0.25,0.166667,0.25,6,14,6,11,*,6,50,8,25,277
0.5,0.5,0.666667,0.5,37,2,47,37,*,37,2,37,2,278
1,1,1,1,6,6,50,8,*,6,6,50,8,28
0.5,0.5,1,0,2,37,2,37,*,37,2,37,2,289
0.25,0.25,0.166667,0.25,6,26,14,46,*,26,26,37,19,291
0,0,0,0,13,12,47,47,*,24,32,22,22,295
0,0,0.333333,0,25,51,26,14,*,26,14,46,37,296
1,1,1,1,8,25,51,26,*,8,25,51,26,297
1,1,1,1,25,51,14,12,*,25,51,14,12,318
1,1,1,1,6,6,50,8,*,6,6,50,8,340
1,1,1,1,8,25,51,26,*,8,25,51,26,341
0.5,0.5,0.2,0.5,26,26,32,40,*,26,26,37,19,366
0.5,0.5,0.75,0.25,6,6,50,8,*,6,50,8,25,368
1,1,1,1,8,25,51,26,*,8,25,51,26,383
1,1,1,1,8,25,51,26,*,8,25,51,26,387
0.25,0.25,0.333333,0.25,19,,,19,*,19,6,6,6,388
0.25,0.25,0.2,0.25,37,37,47,15,*,17,37,37,2,394
0.5,0.5,0.666667,0.5,37,2,37,2,*,17,37,37,2,395
0.25,0.25,0.333333,0.25,51,26,14,46,*,25,51,14,12,397
0.5,0.5,0.333333,0.5,25,51,26,2,*,25,51,14,12,415
0.25,0.25,0.333333,0.25,6,8,51,26,*,6,50,8,25,416
1,1,1,1,8,25,51,26,*,8,25,51,26,421
0.5,0.5,1,0.25,37,37,2,37,*,37,2,37,2,435
1,1,1,1,8,25,51,26,*,8,25,51,26,445
0.5,0.5,0.75,0.5,17,37,2,47,*,17,37,37,2,459
0.25,0.25,0.333333,0.25,8,26,14,2,*,8,25,51,26,46
1,1,1,1,8,25,51,26,*,8,25,51,26,467
0,0,0,0,6,6,48,48,*,24,32,22,22,47
0,0,0,0,14,2,46,40,*,8,25,51,26,475
1,1,1,1,8,25,51,26,*,8,25,51,26,476
1,1,1,1,8,25,51,26,*,8,25,51,26,478
1,1,1,1,8,25,51,26,*,8,25,51,26,482
0.75,0.75,0.6,0.75,8,25,51,14,*,8,25,51,26,512
0,0,0,0,37,2,47,37,*,21,6,6,6,513
0.25,0.25,0.666667,0,2,37,47,37,*,37,2,37,2,524
0,0,0.142857,0,25,14,12,40,*,8,25,51,26,525
1,1,1,1,50,8,25,51,*,50,8,25,51,527
