0.9,0.9,0.818182,0.9,35,1,43,32,40,24,46,10,2,42,*,35,1,43,32,40,24,11,10,2,42,145
1,1,1,1,44,45,35,1,43,32,40,24,49,11,*,44,45,35,1,43,32,40,24,49,11,18
0.8,0.8,0.818182,0.7,35,1,43,32,40,24,11,46,10,2,*,35,1,43,32,40,24,11,10,2,42,254
0.9,0.9,0.818182,0.9,35,1,43,32,40,24,46,10,2,42,*,35,1,43,32,40,24,11,10,2,42,297
0.8,0.8,0.818182,0.6,35,1,43,32,40,24,10,2,42,37,*,35,1,43,32,40,24,11,10,2,42,334
0.8,0.8,0.818182,0.7,35,1,43,32,40,24,11,46,10,2,*,35,1,43,32,40,24,11,10,2,42,355
0.8,0.8,0.666667,0.8,44,45,35,1,43,32,40,24,10,2,*,44,45,35,1,43,32,40,24,11,46,359
0.8,0.8,0.818182,0.7,45,35,1,43,32,40,24,11,10,2,*,45,35,1,43,32,40,24,10,2,42,364
0.8,0.8,0.818182,0.8,44,45,35,1,43,32,40,24,46,10,*,44,45,35,1,43,32,40,24,11,46,375
0.4,0.4,0.363636,0.4,32,40,11,10,37,37,47,15,37,15,*,32,40,24,44,37,37,2,47,6,6,416
0.7,0.7,0.666667,0.7,45,35,1,43,32,40,24,11,46,10,*,45,35,1,43,32,40,24,10,2,42,468
0.8,0.8,0.818182,0.7,45,35,1,43,32,40,24,11,10,2,*,45,35,1,43,32,40,24,10,2,42,49
0.9,0.9,0.818182,0.9,35,1,43,32,40,24,46,10,2,42,*,35,1,43,32,40,24,11,10,2,42,490
0.6,0.6,0.727273,0.3,1,43,26,26,32,40,24,11,46,10,*,1,43,26,32,40,24,46,10,2,42,512
0.8,0.8,0.818182,0.7,35,1,43,32,40,24,11,46,10,2,*,35,1,43,32,40,24,11,10,2,42,518
0.8,0.8,0.818182,0.7,35,1,43,32,40,24,11,46,10,2,*,35,1,43,32,40,24,11,10,2,42,519
1,1,1,1,45,35,1,43,32,40,24,10,2,42,*,45,35,1,43,32,40,24,10,2,42,527
0.9,0.9,0.8,0.9,1,43,32,40,24,46,10,2,42,10,*,1,43,32,40,24,11,10,2,42,10,541
0.4,0.4,0.545455,0.1,32,40,24,11,46,10,22,22,2,10,*,1,43,32,40,24,11,10,2,42,10,571
0.8,0.8,0.9,0.6,1,43,32,40,24,11,46,10,2,42,*,1,43,32,40,24,11,10,2,42,10,594
0.8,0.8,0.727273,0.8,1,43,32,40,24,46,10,2,42,37,*,1,43,32,40,24,11,10,2,42,10,597
0.8,0.8,0.9,0.6,1,43,32,40,24,11,46,10,2,42,*,1,43,32,40,24,11,10,2,42,10,598
0.7,0.7,0.727273,0.5,1,43,32,40,24,10,2,42,37,47,*,1,43,32,40,24,11,10,2,42,10,600
0.8,0.8,0.727273,0.8,1,43,32,40,24,46,10,2,42,37,*,1,43,32,40,24,11,10,2,42,10,625
0.4,0.4,0.545455,0.3,40,24,46,10,2,37,47,23,2,35,*,40,24,10,2,37,37,2,15,47,54,629
1,1,1,1,35,1,43,32,40,24,11,10,2,42,*,35,1,43,32,40,24,11,10,2,42,66
0.7,0.7,0.8,0.5,1,43,32,40,24,10,2,42,37,37,*,1,43,32,40,24,11,10,2,42,10,668
1,1,1,1,45,35,1,43,32,40,24,11,10,2,*,45,35,1,43,32,40,24,11,10,2,674
