1,1,1,1,26,14,2,46,40,44,45,35,*,26,14,2,46,40,44,45,35,119
1,1,1,1,26,14,2,46,40,44,45,35,*,26,14,2,46,40,44,45,35,137
1,1,1,1,2,46,40,44,45,35,1,43,*,2,46,40,44,45,35,1,43,145
1,1,1,1,2,46,40,44,45,35,1,43,*,2,46,40,44,45,35,1,43,176
1,1,1,1,2,46,40,44,45,35,1,43,*,2,46,40,44,45,35,1,43,19
1,1,1,1,2,46,40,44,45,35,1,43,*,2,46,40,44,45,35,1,43,214
0.5,0.5,0.5,0,46,40,44,45,35,32,40,24,*,2,46,40,44,45,35,1,43,250
1,1,1,1,26,14,2,46,40,44,45,35,*,26,14,2,46,40,44,45,35,264
0,0,0.0833333,0,32,40,37,6,6,26,14,46,*,1,43,42,37,19,19,19,,291
1,1,1,1,2,46,40,44,45,35,1,43,*,2,46,40,44,45,35,1,43,297
1,1,1,1,2,46,40,44,45,35,1,43,*,2,46,40,44,45,35,1,43,322
1,1,1,1,26,14,2,46,40,44,45,35,*,26,14,2,46,40,44,45,35,324
0.125,0.125,0.6,0.125,19,,19,9,9,9,,,*,19,9,,37,37,2,37,2,366
1,1,1,1,51,26,14,2,46,40,44,45,*,51,26,14,2,46,40,44,45,368
0.125,0.125,0.111111,0.125,14,32,51,37,37,47,47,37,*,1,1,43,43,11,1,42,37,374
0.75,0.75,0.777778,0,14,2,46,40,44,45,35,1,*,2,46,40,44,45,35,1,43,418
1,1,1,1,2,46,40,44,45,35,1,43,*,2,46,40,44,45,35,1,43,476
1,1,1,1,51,26,14,2,46,40,44,45,*,51,26,14,2,46,40,44,45,500
0.75,0.75,0.777778,0,14,2,46,40,44,45,35,1,*,2,46,40,44,45,35,1,43,503
0.5,0.5,0.5,0,46,40,44,45,35,32,40,24,*,2,46,40,44,45,35,1,43,516
1,1,1,1,2,46,40,44,45,35,1,43,*,2,46,40,44,45,35,1,43,535
0.5,0.5,0.555556,0.25,51,51,14,40,2,46,40,48,*,51,26,14,2,46,40,44,45,540
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,541
0.75,0.75,0.777778,0,14,2,46,40,44,45,35,1,*,2,46,40,44,45,35,1,43,55
0.25,0.25,0.363636,0.125,2,40,44,35,32,40,24,11,*,2,46,40,44,45,35,1,43,558
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,561
1,1,1,1,2,46,40,44,45,35,1,43,*,2,46,40,44,45,35,1,43,572
0.125,0.125,0.272727,0.125,48,35,19,32,40,24,2,37,*,40,46,37,37,2,15,47,37,582
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,600
0.375,0.375,0.666667,0,40,44,45,35,32,40,24,46,*,46,40,44,45,35,1,43,32,629
0.5,0.5,0.6,0.375,51,26,14,40,44,45,11,10,*,51,26,14,2,46,40,44,45,635
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,638
0.875,0.875,0.777778,0.875,44,45,35,32,40,24,2,37,*,44,45,35,32,40,24,2,10,640
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,649
1,1,1,1,2,46,40,44,45,35,1,43,*,2,46,40,44,45,35,1,43,65
0.875,0.875,1,0.875,6,26,1,43,42,42,37,19,*,6,26,1,43,42,37,37,19,669
1,1,1,1,2,46,40,44,45,35,1,43,*,2,46,40,44,45,35,1,43,670
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,677
1,1,1,1,2,46,40,44,45,35,1,43,*,2,46,40,44,45,35,1,43,681
0,0,0.363636,0,45,32,40,24,37,37,2,6,*,44,45,35,1,43,32,40,24,698
0.75,0.75,0.777778,0,14,2,46,40,44,45,35,1,*,2,46,40,44,45,35,1,43,705
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,714
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,723
0.375,0.375,0.5,0.125,37,37,47,15,37,2,6,6,*,46,37,37,2,47,37,37,2,73
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,731
0,0,0.1,0,50,23,37,37,2,37,27,37,*,37,19,6,6,6,26,14,46,74
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,740
1,1,1,1,2,46,40,44,45,35,1,43,*,2,46,40,44,45,35,1,43,743
0.75,0.75,0.777778,0,51,26,14,2,46,40,44,45,*,26,14,2,46,40,44,45,35,745
0.75,0.75,0.777778,0,14,2,46,40,44,45,35,1,*,2,46,40,44,45,35,1,43,760
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,767
0.75,0.75,0.777778,0,14,2,46,40,44,45,35,1,*,2,46,40,44,45,35,1,43,768
0.75,0.75,0.777778,0,14,2,46,40,44,45,35,1,*,2,46,40,44,45,35,1,43,783
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,784
1,1,1,1,25,51,26,14,2,46,40,44,*,25,51,26,14,2,46,40,44,817
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,818
1,1,1,1,51,26,14,2,46,40,44,45,*,51,26,14,2,46,40,44,45,82
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,820
0.75,0.75,0.777778,0,51,26,14,2,46,40,44,45,*,26,14,2,46,40,44,45,35,826
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,835
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,843
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,851
0.75,0.75,0.777778,0,14,2,46,40,44,45,35,1,*,2,46,40,44,45,35,1,43,852
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,863
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,864
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,867
1,1,1,1,2,46,40,44,45,35,1,43,*,2,46,40,44,45,35,1,43,871
0.75,0.75,0.777778,0,14,2,46,40,44,45,35,1,*,2,46,40,44,45,35,1,43,882
1,1,1,1,2,46,40,44,45,35,1,43,*,2,46,40,44,45,35,1,43,889
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,892
1,1,1,1,2,46,40,44,45,35,1,43,*,2,46,40,44,45,35,1,43,896
0.75,0.75,0.777778,0.125,2,31,46,40,44,45,35,1,*,2,46,40,44,45,35,1,43,90
1,1,1,1,25,51,26,14,2,46,40,44,*,25,51,26,14,2,46,40,44,901
0.75,0.75,0.777778,0,46,40,44,45,35,1,43,32,*,2,46,40,44,45,35,1,43,904
1,1,1,1,2,46,40,44,45,35,1,43,*,2,46,40,44,45,35,1,43,909
0.75,0.75,0.777778,0,14,2,46,40,44,45,35,1,*,2,46,40,44,45,35,1,43,93
1,1,1,1,2,46,40,44,45,35,1,43,*,2,46,40,44,45,35,1,43,98
