0.8,0.8,0.818182,0.1,51,14,2,46,40,44,45,35,1,43,*,51,26,14,2,46,40,44,45,35,1,12
0.8,0.8,0.818182,0.1,2,46,40,44,45,35,1,43,26,32,*,14,2,46,40,44,45,35,1,43,32,131
0.6,0.6,0.636364,0,46,40,44,45,35,32,40,24,11,10,*,40,44,45,35,32,40,24,10,2,37,172
1,1,1,1,2,46,40,44,45,35,1,43,32,40,*,2,46,40,44,45,35,1,43,32,40,176
0.8,0.8,0.818182,0.1,2,46,40,44,45,35,1,43,26,32,*,14,2,46,40,44,45,35,1,43,32,219
1,1,1,1,2,46,40,44,45,35,1,43,32,40,*,2,46,40,44,45,35,1,43,32,40,25
1,1,1,1,26,14,2,46,40,44,45,35,1,43,*,26,14,2,46,40,44,45,35,1,43,256
1,1,1,1,2,46,40,44,45,35,1,43,32,40,*,2,46,40,44,45,35,1,43,32,40,266
1,1,1,1,2,46,40,44,45,35,1,43,32,40,*,2,46,40,44,45,35,1,43,32,40,303
1,1,1,1,2,46,40,44,45,35,1,43,32,40,*,2,46,40,44,45,35,1,43,32,40,355
1,1,1,1,2,46,40,44,45,35,1,43,32,40,*,2,46,40,44,45,35,1,43,32,40,380
1,1,1,1,2,46,40,44,45,35,1,43,32,40,*,2,46,40,44,45,35,1,43,32,40,383
0.6,0.6,0.636364,0.6,2,46,40,44,45,35,32,40,24,11,*,2,46,40,44,45,35,1,43,32,40,389
1,1,1,1,2,46,40,44,45,35,1,43,32,40,*,2,46,40,44,45,35,1,43,32,40,447
1,1,1,1,2,46,40,44,45,35,1,43,32,40,*,2,46,40,44,45,35,1,43,32,40,452
1,1,1,1,46,40,44,45,35,1,43,26,32,40,*,46,40,44,45,35,1,43,26,32,40,469
1,1,1,1,51,26,14,2,46,40,44,45,35,1,*,51,26,14,2,46,40,44,45,35,1,500
0.6,0.6,0.636364,0.5,46,40,44,45,35,32,40,24,10,2,*,46,40,44,45,35,1,43,32,40,24,516
1,1,1,1,14,2,46,40,44,45,35,1,43,32,*,14,2,46,40,44,45,35,1,43,32,527
1,1,1,1,2,46,40,44,45,35,1,43,32,40,*,2,46,40,44,45,35,1,43,32,40,536
1,1,1,1,46,40,44,45,35,1,43,32,40,24,*,46,40,44,45,35,1,43,32,40,24,563
1,1,1,1,2,46,40,44,45,35,1,43,32,40,*,2,46,40,44,45,35,1,43,32,40,572
1,1,1,1,46,40,44,45,35,1,43,32,40,24,*,46,40,44,45,35,1,43,32,40,24,591
1,1,1,1,14,2,46,40,44,45,35,1,43,32,*,14,2,46,40,44,45,35,1,43,32,592
1,1,1,1,46,40,44,45,35,1,43,32,40,24,*,46,40,44,45,35,1,43,32,40,24,598
1,1,1,1,2,46,40,44,45,35,1,43,32,40,*,2,46,40,44,45,35,1,43,32,40,611
0.8,0.8,0.8,0.7,40,44,45,35,32,40,24,46,10,2,*,40,44,45,35,32,40,24,10,2,37,629
1,1,1,1,46,40,44,45,35,1,43,32,40,24,*,46,40,44,45,35,1,43,32,40,24,649
1,1,1,1,2,46,40,44,45,35,1,43,32,40,*,2,46,40,44,45,35,1,43,32,40,65
1,1,1,1,40,44,45,35,32,40,24,10,2,37,*,40,44,45,35,32,40,24,10,2,37,666
1,1,1,1,46,40,44,45,35,1,43,32,40,24,*,46,40,44,45,35,1,43,32,40,24,667
1,1,1,1,2,46,40,44,45,35,1,43,32,40,*,2,46,40,44,45,35,1,43,32,40,681
1,1,1,1,14,2,46,40,44,45,35,1,43,32,*,14,2,46,40,44,45,35,1,43,32,686
1,1,1,1,46,40,44,45,35,1,43,32,40,24,*,46,40,44,45,35,1,43,32,40,24,695
0.6,0.6,0.636364,0.5,46,40,44,45,35,32,40,24,11,10,*,46,40,44,45,35,1,43,32,40,24,696
1,1,1,1,46,40,44,45,35,1,43,32,40,24,*,46,40,44,45,35,1,43,32,40,24,712
