0.666667,0.666667,0.428571,0.666667,32,40,24,44,37,37,*,32,40,11,10,37,37,114
1,1,1,1,44,45,35,1,43,32,*,44,45,35,1,43,32,119
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,127
1,1,1,1,44,45,35,1,43,32,*,44,45,35,1,43,32,13
1,1,1,1,40,44,45,35,1,43,*,40,44,45,35,1,43,15
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,164
1,1,1,1,1,43,26,32,40,24,*,1,43,26,32,40,24,237
1,1,1,1,45,35,1,43,32,40,*,45,35,1,43,32,40,245
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,249
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,274
1,1,1,1,40,44,45,35,1,43,*,40,44,45,35,1,43,28
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,297
1,1,1,1,44,45,35,1,43,32,*,44,45,35,1,43,32,305
1,1,1,1,44,45,35,1,43,32,*,44,45,35,1,43,32,324
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,334
1,1,1,1,45,35,1,43,32,40,*,45,35,1,43,32,40,364
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,380
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,382
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,383
0.166667,0.166667,0.375,0,32,40,24,10,2,10,*,1,43,32,40,24,11,396
1,1,1,1,44,45,35,1,43,32,*,44,45,35,1,43,32,454
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,478
0.666667,0.666667,0.833333,0.5,1,43,26,26,32,40,*,1,43,26,32,40,24,512
0.166667,0.166667,0.375,0,32,40,24,10,2,10,*,1,43,32,40,24,11,516
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,519
1,1,1,1,45,35,1,43,32,40,*,45,35,1,43,32,40,527
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,536
0.833333,0.833333,0.714286,0.833333,35,1,43,32,40,11,*,35,1,43,32,40,24,573
0.166667,0.166667,0.2,0.166667,35,32,40,24,46,10,*,35,1,43,19,26,32,579
1,1,1,1,1,43,32,40,24,11,*,1,43,32,40,24,11,587
0.833333,0.833333,0.714286,0.833333,1,43,32,40,24,46,*,1,43,32,40,24,11,591
0.833333,0.833333,0.714286,0.833333,1,43,32,40,24,10,*,1,43,32,40,24,11,600
1,1,1,1,1,43,32,40,24,11,*,1,43,32,40,24,11,620
1,1,1,1,45,35,1,43,32,40,*,45,35,1,43,32,40,623
0.833333,0.833333,0.714286,0.833333,1,43,32,40,24,10,*,1,43,32,40,24,11,638
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,670
1,1,1,1,45,35,1,43,32,40,*,45,35,1,43,32,40,686
1,1,1,1,46,40,44,45,35,1,*,46,40,44,45,35,1,697
0.833333,0.833333,0.714286,0.833333,35,1,43,32,40,41,*,35,1,43,32,40,24,699
1,1,1,1,45,35,1,43,32,40,*,45,35,1,43,32,40,7
0.833333,0.833333,0.714286,0.833333,1,43,32,40,24,10,*,1,43,32,40,24,11,714
1,1,1,1,44,45,35,1,43,32,*,44,45,35,1,43,32,721
1,1,1,1,45,35,1,43,32,40,*,45,35,1,43,32,40,732
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,743
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,750
1,1,1,1,45,35,1,43,32,40,*,45,35,1,43,32,40,760
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,765
1,1,1,1,44,45,35,1,43,32,*,44,45,35,1,43,32,773
0.833333,0.833333,0.714286,0.833333,1,43,32,40,24,10,*,1,43,32,40,24,11,781
0.5,0.5,0.666667,0.5,45,35,1,1,43,43,*,45,35,1,43,32,40,783
1,1,1,1,1,43,32,40,24,11,*,1,43,32,40,24,11,784
1,1,1,1,44,45,35,1,43,32,*,44,45,35,1,43,32,806
0.833333,0.833333,0.714286,0.833333,1,43,32,40,24,46,*,1,43,32,40,24,11,808
0.666667,0.666667,1,0.666667,1,43,32,40,11,24,*,1,43,32,40,24,11,820
1,1,1,1,1,43,32,40,24,11,*,1,43,32,40,24,11,835
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,838
0.666667,0.666667,0.714286,0.666667,35,32,40,24,10,2,*,35,32,40,24,11,10,841
1,1,1,1,1,43,32,40,24,11,*,1,43,32,40,24,11,863
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,871
0.666667,0.666667,0.714286,0.333333,1,43,19,32,40,24,*,1,43,32,40,24,11,872
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,881
1,1,1,1,45,35,1,43,32,40,*,45,35,1,43,32,40,883
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,900
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,905
0.833333,0.833333,0.714286,0.833333,1,43,32,40,24,10,*,1,43,32,40,24,11,910
1,1,1,1,1,43,32,40,24,11,*,1,43,32,40,24,11,913
1,1,1,1,45,35,1,43,32,40,*,45,35,1,43,32,40,97
1,1,1,1,35,1,43,32,40,24,*,35,1,43,32,40,24,98
