1,1,1,1,2,46,40,44,45,32,*,2,46,40,44,45,32,114
0.666667,0.666667,0.714286,0,46,40,44,45,35,32,*,2,46,40,44,45,35,116
0.666667,0.666667,0.714286,0,26,14,2,46,40,44,*,14,2,46,40,44,45,119
0.666667,0.666667,0.714286,0.166667,51,14,2,46,40,44,*,51,26,14,2,46,40,12
1,1,1,1,2,46,40,44,45,35,*,2,46,40,44,45,35,124
1,1,1,1,26,14,2,46,40,44,*,26,14,2,46,40,44,13
1,1,1,1,2,46,40,44,45,35,*,2,46,40,44,45,35,131
1,1,1,1,2,46,40,44,45,35,*,2,46,40,44,45,35,135
1,1,1,1,2,46,40,44,45,35,*,2,46,40,44,45,35,162
1,1,1,1,2,46,40,44,45,35,*,2,46,40,44,45,35,164
1,1,1,1,2,46,40,44,45,35,*,2,46,40,44,45,35,182
1,1,1,1,2,46,40,44,45,35,*,2,46,40,44,45,35,19
0.333333,0.333333,0.285714,0.333333,37,18,,6,6,48,*,10,37,37,6,6,49,196
0.666667,0.666667,0.714286,0,14,2,46,40,44,45,*,26,14,2,46,40,44,199
0.5,0.5,0.571429,0.333333,2,46,40,45,45,19,*,2,10,46,40,45,32,210
1,1,1,1,2,46,40,44,45,35,*,2,46,40,44,45,35,219
1,1,1,1,2,46,40,44,45,35,*,2,46,40,44,45,35,254
0.333333,0.333333,0.6,0.166667,46,37,37,2,47,37,*,37,37,47,15,37,2,257
0.333333,0.333333,0.375,0.166667,45,19,32,40,24,11,*,45,32,40,37,37,2,267
1,1,1,1,2,46,40,44,45,35,*,2,46,40,44,45,35,284
0,0,0.111111,0,32,40,37,6,6,26,*,1,43,42,37,19,19,291
1,1,1,1,2,46,40,44,45,35,*,2,46,40,44,45,35,338
1,1,1,1,51,26,14,2,46,40,*,51,26,14,2,46,40,368
1,1,1,1,2,46,40,44,45,35,*,2,46,40,44,45,35,37
0.666667,0.666667,0.714286,0,14,2,46,40,44,45,*,2,46,40,44,45,35,378
