1,1,1,1,50,8,25,51,*,50,8,25,51,131
0.5,0.5,0.5,0.25,37,37,2,27,*,17,37,37,2,134
0.75,0.75,1,0.75,37,2,37,37,*,37,2,37,2,158
0,0,0,0,24,32,37,37,*,6,50,8,26,159
0.5,0.5,0.666667,0.5,47,37,2,47,*,47,37,37,37,168
1,1,1,1,6,50,8,25,*,6,50,8,25,170
1,1,1,1,51,26,14,2,*,51,26,14,2,172
1,1,1,1,8,25,51,26,*,8,25,51,26,176
0.5,0.5,0.6,0.5,25,51,2,14,*,25,51,14,12,210
0.75,0.75,0.6,0.75,8,25,51,14,*,8,25,51,26,237
1,1,1,1,8,25,51,26,*,8,25,51,26,25
0.5,0.5,0.666667,0.5,37,2,47,37,*,37,2,37,2,278
0.5,0.5,1,0,2,37,2,37,*,37,2,37,2,289
0.25,0.25,0.166667,0.25,6,26,14,46,*,26,26,37,19,291
0,0,0.333333,0,25,51,26,14,*,26,14,46,37,296
1,1,1,1,8,25,51,26,*,8,25,51,26,297
1,1,1,1,6,6,50,8,*,6,6,50,8,340
1,1,1,1,8,25,51,26,*,8,25,51,26,341
0.5,0.5,0.2,0.5,26,26,32,40,*,26,26,37,19,366
1,1,1,1,8,25,51,26,*,8,25,51,26,383
1,1,1,1,8,25,51,26,*,8,25,51,26,387
0.25,0.25,0.2,0.25,37,37,47,15,*,17,37,37,2,394
0.5,0.5,0.666667,0.5,37,2,37,2,*,17,37,37,2,395
0.5,0.5,0.333333,0.5,25,51,26,2,*,25,51,14,12,415
0,0,0.166667,0,6,8,51,26,*,26,37,37,27,416
1,1,1,1,8,25,51,26,*,8,25,51,26,421
0.5,0.5,1,0.5,37,37,2,37,*,37,37,37,2,435
1,1,1,1,8,25,51,26,*,8,25,51,26,445
0.5,0.5,0.75,0.5,17,37,2,47,*,17,37,37,2,459
1,1,1,1,8,25,51,26,*,8,25,51,26,467
1,1,1,1,8,25,51,26,*,8,25,51,26,476
1,1,1,1,8,25,51,26,*,8,25,51,26,478
1,1,1,1,8,25,51,26,*,8,25,51,26,482
0.75,0.75,0.6,0.75,8,25,51,14,*,8,25,51,26,512
0.25,0.25,0.666667,0,2,37,47,37,*,37,2,37,2,524
1,1,1,1,50,8,25,51,*,50,8,25,51,527
1,1,1,1,8,25,51,26,*,8,25,51,26,535
0,0,0.2,0,37,47,16,11,*,2,37,2,37,548
1,1,1,1,50,8,25,51,*,50,8,25,51,55
1,1,1,1,8,25,51,26,*,8,25,51,26,558
1,1,1,1,25,51,26,14,*,25,51,26,14,561
1,1,1,1,25,51,26,14,*,25,51,26,14,563
1,1,1,1,25,51,26,14,*,25,51,26,14,598
1,1,1,1,50,8,25,51,*,50,8,25,51,623
1,1,1,1,25,51,26,14,*,25,51,26,14,638
1,1,1,1,8,25,51,26,*,8,25,51,26,66
1,1,1,1,25,51,26,14,*,25,51,26,14,668
1,1,1,1,25,51,26,14,*,25,51,26,14,677
1,1,1,1,25,51,26,14,*,25,51,26,14,679
1,1,1,1,8,25,51,26,*,8,25,51,26,681
1,1,1,1,50,8,25,51,*,50,8,25,51,7
1,1,1,1,25,51,26,14,*,25,51,26,14,712
1,1,1,1,25,51,26,14,*,25,51,26,14,740
1,1,1,1,8,25,51,26,*,8,25,51,26,741
1,1,1,1,8,25,51,26,*,8,25,51,26,743
1,1,1,1,25,51,26,14,*,25,51,26,14,751
1,1,1,1,25,51,26,14,*,25,51,26,14,771
1,1,1,1,25,51,26,14,*,25,51,26,14,774
1,1,1,1,25,51,26,14,*,25,51,26,14,778
0,0,0,0,26,14,46,40,*,50,8,25,51,789
1,1,1,1,25,51,26,14,*,25,51,26,14,802
1,1,1,1,25,51,26,14,*,25,51,26,14,820
1,1,1,1,8,25,51,26,*,8,25,51,26,822
0,0,0.142857,0,51,26,14,2,*,50,8,25,51,831
1,1,1,1,25,51,26,14,*,25,51,26,14,851
1,1,1,1,50,8,25,51,*,50,8,25,51,852
1,1,1,1,8,25,51,26,*,8,25,51,26,871
1,1,1,1,25,51,26,14,*,25,51,26,14,885
1,1,1,1,8,25,51,26,*,8,25,51,26,889
1,1,1,1,50,8,25,51,*,50,8,25,51,906
0,0,0,0,6,6,6,44,*,50,8,25,51,912
1,1,1,1,50,8,25,51,*,50,8,25,51,93
1,1,1,1,8,25,51,26,*,8,25,51,26,94
