1,1,1,1,45,35,1,43,*,45,35,1,43,153
1,1,1,1,35,1,43,32,*,35,1,43,32,162
1,1,1,1,1,43,32,40,*,1,43,32,40,195
0.75,0.75,0.75,0.75,24,2,10,37,*,24,2,37,37,239
1,1,1,1,35,1,43,32,*,35,1,43,32,266
1,1,1,1,35,1,43,32,*,35,1,43,32,271
1,1,1,1,35,1,43,32,*,35,1,43,32,322
1,1,1,1,35,1,43,32,*,35,1,43,32,330
1,1,1,1,35,1,43,32,*,35,1,43,32,343
1,1,1,1,45,35,1,43,*,45,35,1,43,36
1,1,1,1,35,1,43,32,*,35,1,43,32,380
0.5,0.5,0.333333,0.5,32,40,11,10,*,32,40,24,44,416
1,1,1,1,45,35,1,43,*,45,35,1,43,423
0.5,0.5,0.6,0.5,40,24,10,2,*,40,24,11,10,453
1,1,1,1,44,45,35,1,*,44,45,35,1,454
1,1,1,1,35,1,43,32,*,35,1,43,32,467
1,1,1,1,1,43,26,32,*,1,43,26,32,469
1,1,1,1,45,35,1,43,*,45,35,1,43,497
1,1,1,1,35,1,43,32,*,35,1,43,32,508
1,1,1,1,35,1,43,32,*,35,1,43,32,535
1,1,1,1,1,43,32,40,*,1,43,32,40,563
1,1,1,1,1,43,32,40,*,1,43,32,40,598
1,1,1,1,1,43,32,40,*,1,43,32,40,619
1,1,1,1,1,43,32,40,*,1,43,32,40,625
0.5,0.5,0.6,0.5,40,24,10,2,*,40,24,11,10,666
1,1,1,1,35,1,43,32,*,35,1,43,32,670
1,1,1,1,46,40,44,45,*,46,40,44,45,697
1,1,1,1,35,1,43,32,*,35,1,43,32,699
1,1,1,1,1,43,32,40,*,1,43,32,40,714
1,1,1,1,1,43,32,40,*,1,43,32,40,731
1,1,1,1,1,43,32,40,*,1,43,32,40,740
1,1,1,1,35,1,43,32,*,35,1,43,32,750
0.5,0.5,0.333333,0.5,45,35,32,40,*,45,35,1,43,764
1,1,1,1,1,43,32,40,*,1,43,32,40,781
0.75,0.75,0.75,0.75,45,35,1,1,*,45,35,1,43,783
0.5,0.5,0.6,0.5,1,43,19,32,*,1,43,32,40,801
1,1,1,1,44,45,35,1,*,44,45,35,1,806
1,1,1,1,35,1,43,32,*,35,1,43,32,822
1,1,1,1,1,43,32,40,*,1,43,32,40,833
1,1,1,1,1,43,32,40,*,1,43,32,40,834
1,1,1,1,1,43,32,40,*,1,43,32,40,854
1,1,1,1,1,43,32,40,*,1,43,32,40,863
1,1,1,1,1,43,32,40,*,1,43,32,40,864
1,1,1,1,35,1,43,32,*,35,1,43,32,871
1,1,1,1,1,43,32,40,*,1,43,32,40,873
1,1,1,1,1,43,32,40,*,1,43,32,40,874
1,1,1,1,45,35,1,43,*,45,35,1,43,877
1,1,1,1,35,1,43,32,*,35,1,43,32,881
1,1,1,1,1,43,32,40,*,1,43,32,40,894
1,1,1,1,1,43,32,40,*,1,43,32,40,897
1,1,1,1,35,1,43,32,*,35,1,43,32,900
1,1,1,1,1,43,32,40,*,1,43,32,40,913
1,1,1,1,35,1,43,32,*,35,1,43,32,98
