0.444444,0.444444,0.363636,0.111111,55,32,40,10,37,37,2,37,9,*,44,45,32,40,10,37,37,47,15,126
1,1,1,1,50,8,25,51,26,14,2,46,40,*,50,8,25,51,26,14,2,46,40,153
0.444444,0.444444,0.6,0.444444,47,37,37,37,2,37,2,37,2,*,47,37,2,47,34,37,2,47,6,169
0,0,0.166667,0,26,37,37,27,37,37,19,6,6,*,6,25,51,26,14,2,46,40,44,212
0.777778,0.777778,0.8,0.444444,50,8,25,51,14,2,46,40,44,*,50,8,25,51,26,14,2,46,40,219
1,1,1,1,8,25,51,26,14,2,46,40,44,*,8,25,51,26,14,2,46,40,44,24
1,1,1,1,8,25,51,26,14,2,46,40,44,*,8,25,51,26,14,2,46,40,44,25
1,1,1,1,25,51,26,14,2,46,40,44,45,*,25,51,26,14,2,46,40,44,45,250
0.222222,0.222222,0.454545,0.111111,14,44,45,32,40,46,37,37,2,*,14,40,44,45,35,26,32,40,24,257
0.111111,0.111111,0.333333,0.111111,6,26,14,32,40,37,37,47,37,*,6,25,51,26,14,2,46,40,44,269
0.555556,0.555556,0.714286,0.333333,26,26,37,19,,19,9,,37,*,26,26,32,40,37,19,,19,9,294
1,1,1,1,8,25,51,26,14,2,46,40,44,*,8,25,51,26,14,2,46,40,44,373
1,1,1,1,6,50,8,25,51,26,14,2,46,*,6,50,8,25,51,26,14,2,46,377
0.111111,0.111111,0.384615,0.111111,50,8,25,51,26,14,46,40,44,*,26,14,46,44,45,35,32,40,24,379
1,1,1,1,50,8,25,51,26,14,2,46,40,*,50,8,25,51,26,14,2,46,40,418
1,1,1,1,8,25,51,26,14,2,46,40,44,*,8,25,51,26,14,2,46,40,44,434
0.555556,0.555556,0.625,0.111111,6,11,10,37,37,2,15,47,6,*,2,6,11,10,37,37,2,9,9,455
0.777778,0.777778,0.8,0.333333,8,25,51,14,2,46,40,44,45,*,8,25,51,26,14,2,46,40,44,469
1,1,1,1,8,25,51,26,14,2,46,40,44,*,8,25,51,26,14,2,46,40,44,476
0.777778,0.777778,0.777778,0.666667,26,14,46,40,44,45,35,32,40,*,26,14,46,40,44,45,32,40,37,483
1,1,1,1,50,8,25,51,26,14,2,46,40,*,50,8,25,51,26,14,2,46,40,493
0.444444,0.444444,0.285714,0.333333,54,,6,35,6,6,6,37,37,*,12,6,35,6,6,6,6,27,27,499
1,1,1,1,50,8,25,51,26,14,2,46,40,*,50,8,25,51,26,14,2,46,40,523
1,1,1,1,8,25,51,26,14,2,46,40,44,*,8,25,51,26,14,2,46,40,44,532
1,1,1,1,25,51,26,14,2,46,40,44,45,*,25,51,26,14,2,46,40,44,45,541
