1,1,1,1,44,45,35,1,43,32,40,*,44,45,35,1,43,32,40,119
1,1,1,1,35,1,43,32,40,24,11,*,35,1,43,32,40,24,11,127
1,1,1,1,35,1,43,32,40,24,11,*,35,1,43,32,40,24,11,162
0.857143,0.857143,0.75,0.857143,35,1,43,32,40,24,46,*,35,1,43,32,40,24,11,164
1,1,1,1,35,1,43,32,40,24,11,*,35,1,43,32,40,24,11,176
1,1,1,1,35,1,43,32,40,24,11,*,35,1,43,32,40,24,11,24
1,1,1,1,44,45,35,1,43,32,40,*,44,45,35,1,43,32,40,256
1,1,1,1,35,1,43,32,40,24,11,*,35,1,43,32,40,24,11,343
0.714286,0.714286,1,0.714286,35,1,43,32,40,11,24,*,35,1,43,32,40,24,11,373
0.857143,0.857143,0.75,0.857143,35,1,43,32,40,24,10,*,35,1,43,32,40,24,11,414
1,1,1,1,45,35,1,43,32,40,24,*,45,35,1,43,32,40,24,423
1,1,1,1,35,1,43,32,40,24,11,*,35,1,43,32,40,24,11,441
0.714286,0.714286,0.714286,0.714286,40,24,10,2,37,37,2,*,40,24,10,2,37,47,23,453
1,1,1,1,35,1,43,32,40,24,11,*,35,1,43,32,40,24,11,467
1,1,1,1,45,35,1,43,32,40,24,*,45,35,1,43,32,40,24,49
0.857143,0.857143,0.75,0.857143,35,1,43,32,40,24,9,*,35,1,43,32,40,24,11,521
0.428571,0.428571,0.555556,0,32,40,24,11,46,10,22,*,1,43,32,40,24,11,10,571
0.857143,0.857143,0.75,0.857143,1,43,32,40,24,11,46,*,1,43,32,40,24,11,10,575
0.857143,0.857143,0.75,0.857143,1,43,32,40,24,11,46,*,1,43,32,40,24,11,10,594
0.857143,0.857143,0.75,0.857143,1,43,32,40,24,11,46,*,1,43,32,40,24,11,10,598
0.714286,0.714286,0.75,0.714286,1,43,32,40,24,10,2,*,1,43,32,40,24,11,10,600
0.857143,0.857143,0.75,0.857143,35,1,43,32,40,24,10,*,35,1,43,32,40,24,11,611
0.857143,0.857143,0.75,0.857143,1,43,32,40,24,11,46,*,1,43,32,40,24,11,10,649
1,1,1,1,35,1,43,32,40,24,11,*,35,1,43,32,40,24,11,66
0.714286,0.714286,0.75,0.714286,1,43,32,40,24,10,2,*,1,43,32,40,24,11,10,668
0.857143,0.857143,0.857143,0.857143,1,43,32,40,24,11,1,*,1,43,32,40,24,11,10,677
1,1,1,1,35,1,43,32,40,24,11,*,35,1,43,32,40,24,11,681
1,1,1,1,45,35,1,43,32,40,24,*,45,35,1,43,32,40,24,686
0.714286,0.714286,0.75,0.714286,1,43,32,40,24,10,2,*,1,43,32,40,24,11,10,712
0.714286,0.714286,0.625,0.714286,1,43,32,40,24,49,24,*,1,43,32,40,24,11,10,767
0.428571,0.428571,0.555556,0.428571,35,1,43,19,26,32,40,*,35,1,43,32,40,24,11,77
0.857143,0.857143,0.75,0.857143,1,43,32,40,24,11,46,*,1,43,32,40,24,11,10,771
1,1,1,1,44,45,35,1,43,32,40,*,44,45,35,1,43,32,40,78
0.857143,0.857143,0.75,0.857143,35,1,43,32,40,24,10,*,35,1,43,32,40,24,11,785
0.428571,0.428571,0.555556,0.428571,44,45,35,32,40,24,46,*,44,45,35,1,43,32,40,79
0.857143,0.857143,0.75,0.857143,35,1,43,32,40,24,46,*,35,1,43,32,40,24,11,792
1,1,1,1,35,1,43,32,40,24,11,*,35,1,43,32,40,24,11,793
1,1,1,1,45,35,1,43,32,40,24,*,45,35,1,43,32,40,24,8
1,1,1,1,44,45,35,1,43,32,40,*,44,45,35,1,43,32,40,806
1,1,1,1,45,35,1,43,32,40,24,*,45,35,1,43,32,40,24,815
1,1,1,1,46,40,44,45,35,1,43,*,46,40,44,45,35,1,43,817
0.714286,0.714286,0.857143,0.571429,1,43,32,40,11,24,11,*,1,43,32,40,24,11,10,820
0.714286,0.714286,0.75,0.714286,1,43,32,40,24,10,2,*,1,43,32,40,24,11,10,834
0.857143,0.857143,0.75,0.857143,1,43,32,40,24,46,10,*,1,43,32,40,24,11,10,843
1,1,1,1,44,45,35,1,43,32,40,*,44,45,35,1,43,32,40,846
1,1,1,1,1,43,32,40,24,11,10,*,1,43,32,40,24,11,10,851
0.857143,0.857143,0.75,0.857143,1,43,32,40,24,46,10,*,1,43,32,40,24,11,10,865
0.714286,0.714286,0.75,0.714286,1,43,32,40,24,10,2,*,1,43,32,40,24,11,10,875
1,1,1,1,35,1,43,32,40,24,11,*,35,1,43,32,40,24,11,881
1,1,1,1,45,35,1,43,32,40,24,*,45,35,1,43,32,40,24,883
0.857143,0.857143,0.75,0.857143,35,1,43,32,40,24,10,*,35,1,43,32,40,24,11,896
1,1,1,1,35,1,43,32,40,24,11,*,35,1,43,32,40,24,11,900
1,1,1,1,1,43,32,40,24,11,10,*,1,43,32,40,24,11,10,904
0.857143,0.857143,0.75,0.857143,35,1,43,32,40,24,46,*,35,1,43,32,40,24,11,909
0.714286,0.714286,0.75,0.714286,1,43,32,40,24,10,2,*,1,43,32,40,24,11,10,910
0.857143,0.857143,0.75,0.857143,35,1,43,32,40,24,46,*,35,1,43,32,40,24,11,94
1,1,1,1,35,1,43,32,40,24,11,*,35,1,43,32,40,24,11,98
