0.5,0.5,0.25,0.5,20,4,4,3,*,4,4,4,5,2797217
0,0,0,0,4,24,4,4,*,14,20,18,3,2802160
1,1,1,1,4,4,4,5,*,4,4,4,5,2830183
0.25,0.25,0.4,0.25,4,4,18,20,*,14,20,18,3,2840219
0.5,0.5,0.333333,0.5,4,4,3,4,*,4,4,4,5,2847199
1,1,1,1,4,4,4,5,*,4,4,4,5,2847603
0.25,0.25,0.333333,0.25,20,20,20,5,*,4,4,4,5,2851738
0.25,0.25,0.25,0.25,19,3,3,18,*,3,4,3,4,2872584
0.75,0.75,0.666667,0.75,3,4,4,24,*,3,4,4,4,2874224
0.25,0.25,0.333333,0.25,3,20,20,20,*,3,4,3,4,2884070
0.25,0.25,0.25,0.25,4,5,11,4,*,3,4,3,4,2891719
0.25,0.25,0.25,0.25,4,4,24,5,*,3,4,3,4,2902671
0.25,0.25,0.666667,0.25,24,4,4,3,*,3,4,3,4,2955625
0.5,0.5,0.666667,0.5,3,20,3,4,*,3,4,4,4,2958289
0,0,0.333333,0,3,5,13,20,*,14,20,18,3,2959723
0.5,0.5,0.666667,0.5,3,3,20,20,*,2,3,3,20,2985791
0.75,0.75,1,0.75,3,3,4,4,*,3,4,4,4,3022008
0.5,0.5,0.5,0.5,20,18,3,4,*,3,4,3,4,3086223
0,0,0.4,0,3,14,4,4,*,14,20,18,3,3095793
0.25,0.25,0.2,0.25,3,4,4,3,*,14,20,18,3,3107031
0.25,0.25,0.4,0.25,3,14,4,3,*,14,20,18,3,3113605
0.25,0.25,0.333333,0.25,3,3,4,4,*,3,20,20,20,3115575
0.75,0.75,0.333333,0.75,3,4,4,4,*,22,4,4,4,3142055
0,0,0.2,0,14,20,18,3,*,3,4,3,4,3169326
0.5,0.5,0.333333,0.5,3,3,4,4,*,22,4,4,4,3207862
0.75,0.75,1,0.75,3,4,4,4,*,3,4,3,4,3218827
0,0,0.2,0,3,4,4,4,*,14,20,18,3,3234466
0.25,0.25,1,0.25,4,4,4,3,*,3,4,3,4,3257848
0.5,0.5,0.333333,0.5,8,4,4,4,*,3,4,3,4,3258671
