0,0,0,0,20,22,20,20,20,21,21,*,7,27,8,8,8,3,18,2847603
1,1,1,1,6,6,7,7,7,7,27,*,6,6,7,7,7,7,27,3143683
1,1,1,1,3,4,4,4,5,6,6,*,3,4,4,4,5,6,6,3178568
0.428571,0.428571,0.428571,0.428571,24,27,4,4,4,5,6,*,24,24,27,4,4,18,20,3238727
0.714286,0.714286,0.75,0.571429,6,7,7,7,7,27,8,*,6,6,7,7,7,7,27,3332479
0.285714,0.285714,0.428571,0.142857,24,27,4,20,22,20,20,*,24,3,27,4,4,4,5,3334456
0.714286,0.714286,1,0.714286,6,6,7,7,37,7,27,*,6,6,7,37,7,7,27,3628077
0.714286,0.714286,0.8,0.571429,6,7,7,7,27,8,8,*,6,7,37,7,7,27,8,3644413
0.142857,0.142857,0.5,0.142857,7,20,20,20,21,20,22,*,4,22,20,37,7,7,7,3704488
0.714286,0.714286,0.666667,0.285714,7,7,4,22,20,37,7,*,7,7,22,20,37,7,27,3736131
0.714286,0.714286,1,0.571429,6,7,7,7,27,8,8,*,6,6,7,7,7,27,8,3837737
0.142857,0.142857,0.166667,0.142857,24,24,24,24,24,27,4,*,6,6,7,7,7,27,8,3862810
0.714286,0.714286,0.6,0.714286,5,6,6,7,7,7,27,*,5,6,6,7,7,37,7,3936846
0,0,0.125,0,6,22,3,3,17,36,4,*,20,20,20,20,21,21,22,3998742
0.142857,0.142857,0.125,0.142857,27,8,8,8,9,31,11,*,27,20,20,20,21,20,22,4029139
0.857143,0.857143,0.6,0.857143,28,6,6,7,7,7,27,*,5,6,6,7,7,7,27,4095381
0.714286,0.714286,0.6,0.428571,6,6,7,7,7,27,8,*,5,6,6,7,7,7,27,4179549
1,1,1,1,6,6,7,7,7,27,8,*,6,6,7,7,7,27,8,4195381
1,1,1,1,7,27,8,8,8,9,31,*,7,27,8,8,8,9,31,4235729
0.571429,0.571429,0.75,0.428571,7,7,27,8,8,20,20,*,7,7,7,27,8,8,8,4242727
0.142857,0.142857,0.4,0.142857,24,5,5,6,28,6,6,*,24,24,24,24,25,5,5,4290084
1,1,1,1,7,7,27,8,8,8,9,*,7,7,27,8,8,8,9,4320126
0.428571,0.428571,0.6,0.285714,7,7,7,27,8,8,8,*,7,27,8,8,8,9,31,4474902
0,0,0.285714,0,5,5,6,24,6,6,7,*,24,24,11,11,13,25,6,4506906
0,0,0,0,24,24,5,5,6,28,6,*,18,19,19,19,19,20,16,4557918
1,1,1,1,7,7,27,8,8,8,9,*,7,7,27,8,8,8,9,4569458
1,1,1,1,7,7,27,8,8,8,9,*,7,7,27,8,8,8,9,4641166
1,1,1,1,7,27,8,8,8,9,31,*,7,27,8,8,8,9,31,4691712
0.428571,0.428571,0.75,0.428571,7,7,7,7,27,8,8,*,7,7,27,8,8,8,9,4693493
1,1,1,1,7,27,8,8,8,9,31,*,7,27,8,8,8,9,31,4695582
1,1,1,1,7,7,27,8,8,8,9,*,7,7,27,8,8,8,9,4733021
0.714286,0.714286,0.666667,0.714286,24,24,24,10,24,24,5,*,24,24,24,24,24,5,5,4734496
0.714286,0.714286,0.75,0.571429,7,7,27,8,8,8,9,*,7,7,7,27,8,8,8,4762141
0.714286,0.714286,0.75,0.571429,7,7,7,27,8,8,8,*,7,7,27,8,8,8,9,4774824
0.714286,0.714286,0.75,0.571429,7,7,7,27,8,8,8,*,7,7,27,8,8,8,9,4785864
0.857143,0.857143,0.8,0.857143,7,7,27,8,8,8,9,*,7,6,27,8,8,8,9,4809047
0.857143,0.857143,0.666667,0.857143,6,27,8,8,8,9,31,*,7,27,8,8,8,9,31,4828477
1,1,1,1,7,7,27,8,8,8,9,*,7,7,27,8,8,8,9,4863262
