0.777778,0.777778,0.8,0.555556,6,6,7,7,7,27,8,8,8,*,5,6,6,7,7,7,27,8,8,2830183
0,0,0.125,0,20,20,21,21,21,5,4,5,5,*,5,6,6,7,7,7,27,8,8,2832460
0.222222,0.222222,0.428571,0.222222,5,5,6,24,24,24,3,24,27,*,5,6,6,7,7,7,27,8,8,2868714
0.222222,0.222222,0.666667,0,4,24,3,4,5,5,6,24,24,*,3,4,5,6,6,6,5,7,7,2874224
0.444444,0.444444,0.571429,0.222222,3,18,20,4,5,5,6,6,7,*,4,4,4,5,6,6,6,7,7,2891719
0.666667,0.666667,1,0.444444,4,4,4,3,18,20,5,5,6,*,4,4,3,18,20,4,5,6,6,2946363
1,1,1,1,4,5,5,6,6,7,7,7,27,*,4,5,5,6,6,7,7,7,27,2952306
0,0,0.285714,0,5,5,6,24,24,24,20,22,24,*,4,4,4,5,6,6,6,7,7,2955625
0.111111,0.111111,0.2,0.111111,5,4,4,5,5,6,6,7,7,*,5,24,24,24,24,24,24,24,24,2984277
0.333333,0.333333,0.714286,0,20,3,6,4,3,18,4,4,5,*,24,6,3,20,4,4,3,18,4,3026543
0.444444,0.444444,0.375,0.222222,18,20,4,4,4,5,6,24,24,*,4,4,4,5,28,24,24,24,3,3087612
0.777778,0.777778,1,0.666667,4,4,5,6,6,6,7,7,7,*,4,4,4,5,6,6,6,7,7,3167203
0.555556,0.555556,0.428571,0.555556,21,4,4,14,18,3,4,4,4,*,21,21,5,4,24,3,4,4,4,3178568
0.444444,0.444444,0.714286,0.333333,18,3,4,4,4,5,6,6,6,*,4,3,18,20,5,6,6,6,7,3197502
0,0,0.285714,0,6,24,24,24,27,4,4,4,4,*,28,6,6,7,7,7,27,8,8,3218827
0.555556,0.555556,1,0.555556,21,4,4,4,4,3,18,14,4,*,21,4,4,14,18,3,4,4,4,3237542
0,0,0.25,0,18,20,4,5,6,6,6,7,7,*,6,24,24,24,4,24,27,4,4,3248466
0.333333,0.444444,1,0.333333,4,4,4,3,18,20,4,5,6,*,20,18,3,4,4,4,4,5,6,3292122
0.444444,0.444444,0.5,0.444444,4,4,5,6,24,24,24,25,25,*,4,4,5,6,6,6,4,7,7,3306586
0.777778,0.777778,1,0.666667,4,4,5,6,6,6,4,7,7,*,4,4,4,5,6,6,6,7,7,3330161
0,0,0.3,0,20,18,4,3,5,6,6,6,7,*,5,6,24,24,19,19,15,19,3,3371671
0,0,0,0,24,24,4,24,25,25,25,25,26,*,28,6,6,7,7,7,27,8,8,3383684
0.111111,0.222222,0.428571,0.111111,4,4,3,18,20,14,24,3,24,*,3,3,4,4,4,4,5,5,24,3388781
0.444444,0.444444,0.375,0.444444,5,6,6,6,4,7,20,22,20,*,5,24,6,6,6,7,7,7,27,3401947
0.777778,0.777778,1,0.666667,4,4,5,6,6,6,4,7,7,*,4,4,4,5,6,6,6,7,7,3443689
0.333333,0.333333,0.428571,0.111111,5,6,6,6,7,3,18,20,7,*,4,4,4,5,6,6,6,7,7,3452185
0,0,0.25,0,6,24,24,4,24,24,3,27,4,*,28,6,6,7,7,7,27,8,8,3453014
0.777778,0.777778,1,0.666667,4,4,5,6,6,6,4,7,7,*,4,4,4,5,6,6,6,7,7,3456494
0.444444,0.444444,0.375,0.444444,4,4,5,6,6,6,7,3,18,*,4,4,5,6,24,24,24,24,27,3458528
0.666667,0.666667,1,0.555556,4,4,4,5,5,6,6,7,7,*,4,4,5,6,6,6,4,7,7,3542272
0.333333,0.333333,0.222222,0.333333,5,6,6,7,37,36,7,7,3,*,28,6,6,7,7,7,27,8,8,3566460
0.777778,0.777778,0.666667,0.444444,6,6,7,7,7,27,8,8,36,*,28,6,6,7,7,7,27,8,8,3611865
0,0,0.222222,0,24,24,18,19,19,19,20,16,16,*,3,18,4,4,5,5,6,24,24,3642802
0.666667,0.666667,0.666667,0.666667,36,5,5,6,6,7,7,7,27,*,5,24,6,6,6,7,7,7,27,3648178
0.111111,0.111111,0.375,0.111111,20,20,20,21,21,22,4,4,5,*,20,4,5,5,6,6,7,37,7,3728500
0.666667,0.666667,0.833333,0.666667,4,4,5,5,6,6,7,7,37,*,20,4,5,5,6,6,7,37,7,3753442
0.777778,0.777778,0.8,0.555556,4,4,5,5,6,6,7,7,7,*,20,4,4,5,5,6,6,7,7,3837125
0.666667,0.666667,0.714286,0.444444,20,3,4,4,5,5,6,6,7,*,20,4,4,5,28,6,6,7,7,3851157
0.777778,0.777778,0.833333,0.555556,20,22,4,4,5,5,6,6,7,*,20,4,4,5,5,6,6,7,7,3852444
0.222222,0.222222,0.571429,0.111111,4,3,22,20,4,4,5,5,6,*,4,4,3,5,5,6,6,7,7,3886319
0.777778,0.777778,0.666667,0.444444,4,4,5,5,6,6,7,37,7,*,20,4,4,5,5,6,6,7,7,3905172
0.111111,0.111111,0.3,0.111111,24,36,17,3,4,24,18,22,20,*,4,4,4,5,28,24,24,24,3,3912651
0.111111,0.111111,1,0.111111,7,4,7,7,4,2,2,3,6,*,2,4,3,2,6,4,6,7,7,3933818
0.222222,0.222222,0.3,0.222222,21,22,4,4,5,28,6,6,7,*,21,22,21,36,17,3,3,4,4,3983056
