0.666667,0.666667,0.6,0.555556,3,3,4,3,5,4,24,4,4,*,3,3,4,4,11,5,4,4,4,2802160
0.777778,0.777778,0.75,0.666667,3,3,4,4,5,4,4,4,5,*,3,3,4,4,11,5,4,4,4,2830183
0.555556,0.555556,0.333333,0.555556,3,3,4,4,3,4,4,18,20,*,3,3,4,4,11,5,4,4,4,2840219
0.666667,0.666667,0.6,0.666667,2,3,3,20,4,4,4,3,4,*,2,3,3,4,4,4,4,4,5,2847199
0.777778,0.777778,0.75,0.666667,3,3,4,4,5,4,4,4,5,*,3,3,4,4,11,5,4,4,4,2847603
0.444444,0.444444,0.6,0.444444,3,3,4,4,20,20,20,20,5,*,3,3,4,4,11,5,4,4,4,2851738
0.333333,0.333333,0.428571,0.333333,2,4,19,3,19,19,3,3,18,*,2,16,17,3,3,3,4,3,4,2872584
0.555556,0.555556,0.428571,0.222222,5,3,2,2,3,3,4,4,24,*,3,2,2,3,3,4,20,18,3,2874224
0.333333,0.333333,0.285714,0.333333,2,3,22,20,3,3,20,20,20,*,2,16,17,3,3,3,4,3,4,2884070
0.333333,0.333333,0.428571,0.333333,4,3,2,3,3,4,5,11,4,*,2,16,17,3,3,3,4,3,4,2891719
0.444444,0.444444,0.428571,0.444444,2,3,5,3,3,4,4,24,5,*,2,16,17,3,3,3,4,3,4,2902671
0.333333,0.333333,0.428571,0.333333,3,5,2,3,3,24,4,4,3,*,2,16,17,3,3,3,4,3,4,2955625
0.555556,0.555556,0.428571,0.555556,2,4,3,5,3,3,20,3,4,*,2,16,17,3,3,3,4,3,4,2958289
0.222222,0.222222,0.3,0.222222,2,3,22,11,4,3,5,13,20,*,2,16,17,3,3,3,4,3,4,2959723
0.111111,0.111111,0.25,0.111111,22,5,3,20,2,3,3,20,20,*,2,16,17,3,3,3,4,3,4,2985791
0.555556,0.555556,0.428571,0.555556,2,24,5,3,2,3,3,4,4,*,2,2,3,3,11,3,14,4,4,3022008
0.444444,0.444444,0.375,0.444444,2,4,3,3,14,20,18,3,4,*,2,16,17,3,3,3,4,3,4,3086223
0.444444,0.444444,0.428571,0.333333,2,3,3,11,4,3,14,4,4,*,2,16,17,3,3,3,4,3,4,3095793
0.333333,0.333333,0.428571,0.333333,2,3,3,20,22,3,4,4,3,*,2,16,17,3,3,3,4,3,4,3107031
0.333333,0.333333,0.5,0.333333,3,24,2,2,3,3,14,4,3,*,20,3,2,3,3,4,4,4,4,3113605
0.333333,0.333333,0.428571,0.222222,4,20,3,22,2,3,3,4,4,*,2,16,17,3,3,3,4,3,4,3115575
0.222222,0.222222,0.375,0.222222,3,4,2,3,3,14,20,18,3,*,2,16,17,3,3,3,4,3,4,3169326
0.222222,0.222222,0.333333,0.222222,20,5,8,2,2,2,2,3,17,*,21,2,36,17,18,2,3,3,3,3200492
0.555556,0.555556,0.428571,0.555556,2,22,3,20,2,3,3,4,4,*,2,2,3,3,11,3,14,4,4,3207862
0.555556,0.555556,0.5,0.555556,2,24,24,4,3,3,4,4,4,*,2,16,17,3,3,3,4,3,4,3218827
0.111111,0.111111,0.25,0,4,8,2,2,3,3,4,4,4,*,3,2,36,17,18,2,3,3,22,3234466
0.666667,0.666667,0.6,0.555556,2,2,3,3,3,4,4,4,3,*,2,2,3,3,11,3,14,4,4,3257848
0.666667,0.666667,0.5,0.666667,2,2,3,3,3,8,4,4,4,*,2,2,3,3,11,3,14,4,4,3258671
0.333333,0.333333,0.428571,0.333333,4,3,5,24,2,3,3,3,4,*,2,16,17,3,3,3,4,3,4,3264192
0.111111,0.111111,0.333333,0.111111,4,11,13,2,2,3,3,14,4,*,2,2,36,17,3,3,4,18,3,3286102
0.333333,0.333333,0.428571,0.333333,24,3,2,3,3,4,4,4,5,*,2,16,17,3,3,3,4,3,4,3307452
0.444444,0.444444,0.571429,0.444444,2,3,17,18,18,18,4,3,24,*,2,16,17,3,3,3,4,3,4,3320493
0.555556,0.555556,0.6,0.555556,2,4,3,3,3,4,4,4,4,*,2,16,17,3,3,3,4,3,4,3322058
0.444444,0.444444,0.428571,0.444444,2,3,24,3,3,4,4,4,5,*,2,16,17,3,3,3,4,3,4,3383684
0.444444,0.444444,0.5,0.444444,2,3,3,4,3,14,4,4,4,*,2,16,17,3,3,3,4,3,4,3452185
0.222222,0.222222,0.285714,0.222222,2,3,3,3,20,20,21,20,20,*,2,16,17,3,3,3,4,3,4,3457575
0.444444,0.444444,0.428571,0.222222,2,3,3,3,4,4,3,18,20,*,2,16,17,3,3,3,4,3,4,3467305
0.555556,0.555556,0.4,0.333333,2,2,3,3,4,4,4,4,4,*,3,3,4,4,11,5,4,4,4,3529170
0.222222,0.222222,0.333333,0.222222,2,3,2,2,20,3,20,20,21,*,18,2,2,2,3,18,18,18,36,3531457
0.111111,0.111111,0.333333,0.111111,2,2,3,3,4,4,4,4,4,*,2,19,19,15,19,2,3,3,18,3533366
0.222222,0.222222,0.428571,0.222222,2,3,36,17,3,18,18,18,18,*,2,16,17,3,3,3,4,3,4,3596349
1,1,1,1,17,2,2,2,3,3,3,4,4,*,17,2,2,2,3,3,3,4,4,3604677
0.333333,0.333333,0.571429,0.222222,2,3,3,3,4,36,17,18,3,*,2,16,17,3,3,3,4,3,4,3613048
0.444444,0.444444,0.571429,0.444444,36,17,18,2,3,3,3,3,4,*,2,16,17,3,3,3,4,3,4,3744251
0.333333,0.333333,0.714286,0.333333,17,18,2,2,3,3,3,3,4,*,17,2,16,17,3,3,4,18,19,3755625
0.666667,0.666667,1,0.666667,17,2,2,3,3,3,2,3,4,*,17,2,2,2,3,3,3,4,4,3790242
0.444444,0.444444,0.666667,0.333333,2,3,3,3,4,3,3,36,17,*,2,16,17,3,3,3,4,3,4,3820370
0,0,0.3,0,36,17,18,2,3,22,4,5,2,*,2,19,19,15,19,2,3,3,18,3833062
