0.555556,0.555556,0.333333,0.555556,6,6,7,7,7,27,8,8,8,*,6,6,7,7,7,20,22,20,20,2830183
0.777778,0.777778,1,0.666667,4,4,5,6,6,6,4,7,7,*,4,4,4,5,6,6,6,7,7,3330161
0.222222,0.222222,0.833333,0,4,4,3,18,20,14,24,3,24,*,3,3,14,4,4,3,18,20,4,3388781
0.555556,0.555556,0.428571,0.555556,5,6,6,6,7,3,18,20,7,*,5,6,6,6,7,7,7,7,27,3452185
0.777778,0.777778,1,0.666667,4,4,5,6,6,6,4,7,7,*,4,4,4,5,6,6,6,7,7,3456494
0.111111,0.111111,0.25,0.111111,5,6,6,7,37,36,7,7,3,*,5,24,24,24,24,24,6,4,4,3566460
0.333333,0.333333,1,0,20,22,4,4,5,5,6,6,7,*,4,5,5,6,6,7,7,22,20,3852444
0.777778,0.777778,0.666667,0.555556,4,4,5,5,6,6,7,37,7,*,4,4,3,5,5,6,6,7,7,3905172
0,0,0.272727,0,24,36,17,3,4,24,18,22,20,*,18,3,4,5,3,6,6,6,7,3912651
0,0,0.142857,0,24,24,24,24,24,6,22,3,3,*,6,6,7,7,7,27,8,8,8,3998742
1,1,1,1,20,4,4,5,5,6,6,7,7,*,20,4,4,5,5,6,6,7,7,4022302
0.111111,0.111111,0.571429,0,4,5,28,24,24,24,24,24,6,*,22,4,4,5,28,6,6,7,7,4106295
0.666667,0.666667,0.714286,0.444444,22,4,4,5,28,6,6,7,7,*,22,20,4,4,5,5,6,6,7,4179549
0,0,0,0,24,24,24,24,24,20,20,20,20,*,6,6,7,7,7,27,8,8,8,4181492
0.333333,0.333333,0.5,0.333333,3,17,22,3,36,4,4,4,5,*,17,24,4,3,22,20,4,4,4,4184598
1,1,1,1,5,28,6,6,7,7,7,27,8,*,5,28,6,6,7,7,7,27,8,4320126
0.777778,0.777778,1,0.666667,6,6,7,7,7,27,8,8,8,*,6,6,6,7,7,7,27,8,8,4457188
0.555556,0.555556,0.5,0.555556,28,6,7,6,7,7,7,7,27,*,24,6,6,6,7,7,7,27,8,4478451
1,1,1,1,28,6,6,7,7,7,27,8,8,*,28,6,6,7,7,7,27,8,8,4499247
1,1,1,1,5,28,6,6,7,7,7,27,8,*,5,28,6,6,7,7,7,27,8,4569458
1,1,1,1,28,6,6,7,7,7,27,8,8,*,28,6,6,7,7,7,27,8,8,4571002
0.888889,0.888889,0.8,0.888889,4,4,4,5,28,24,24,24,24,*,4,4,4,5,28,24,24,24,3,4599434
0,0,0,0,24,24,24,3,3,24,24,5,5,*,6,6,6,7,7,7,27,8,8,4601407
0.111111,0.111111,0.333333,0.111111,5,28,24,24,24,24,24,5,5,*,5,24,6,6,6,7,7,7,27,4617358
0.777778,0.777778,0.714286,0.777778,5,24,6,6,7,6,7,27,8,*,5,28,6,6,7,7,7,27,8,4722030
1,1,1,1,5,28,6,6,7,7,7,27,8,*,5,28,6,6,7,7,7,27,8,4733021
0.333333,0.333333,0.571429,0.111111,3,3,4,4,5,28,6,6,7,*,4,4,4,5,28,24,24,24,3,4747525
0.111111,0.111111,0.25,0.111111,5,32,28,24,24,24,24,24,5,*,4,5,28,6,6,7,7,7,27,4819576
0,0,0.25,0,20,20,20,20,21,22,21,24,6,*,24,6,6,7,7,6,27,8,8,4934754
0.777778,0.777778,0.714286,0.777778,3,5,24,6,6,7,7,6,27,*,3,5,28,6,6,7,7,7,27,4963153
0.333333,0.333333,0.444444,0.333333,4,5,17,24,6,36,36,6,7,*,4,5,28,6,6,7,7,7,27,4978339
0.777778,0.777778,0.666667,0.444444,5,24,6,6,6,7,7,7,27,*,4,5,24,6,6,6,7,7,7,5020239
0.555556,0.555556,0.833333,0.222222,3,4,4,5,24,6,6,6,7,*,4,5,24,6,6,6,7,7,7,5042955
0.555556,0.555556,0.833333,0.222222,3,4,4,5,24,6,6,6,7,*,4,5,24,6,6,6,7,7,7,5044673
0.555556,0.555556,0.666667,0.222222,4,5,5,24,6,6,6,7,7,*,5,24,6,6,6,7,7,7,27,5069099
0.444444,0.444444,0.666667,0.111111,3,4,4,5,24,6,6,6,6,*,4,5,24,6,6,6,7,7,7,5107387
0.555556,0.555556,0.833333,0.222222,3,3,3,4,4,5,24,6,6,*,3,4,4,5,24,6,6,6,7,5173437
0.555556,0.555556,0.666667,0.444444,4,5,24,6,6,6,7,7,7,*,5,24,6,6,6,6,7,20,20,5177352
1,1,1,1,24,6,6,6,7,7,7,27,8,*,24,6,6,6,7,7,7,27,8,5300846
0.777778,0.777778,0.666667,0.444444,5,24,6,6,6,7,7,7,27,*,24,6,6,6,7,7,7,27,8,5301739
1,1,1,1,5,24,6,6,6,7,7,7,27,*,5,24,6,6,6,7,7,7,27,5313975
1,1,1,1,5,24,6,6,6,7,7,7,27,*,5,24,6,6,6,7,7,7,27,5320594
0.333333,0.333333,0.375,0,4,5,5,24,6,6,6,7,7,*,5,28,6,6,7,7,7,27,8,5325670
0.222222,0.222222,0.285714,0.222222,5,24,24,24,24,24,16,26,24,*,5,24,6,6,6,7,7,7,27,5367672
1,1,1,1,5,24,6,6,6,7,7,7,27,*,5,24,6,6,6,7,7,7,27,5771438
1,1,1,1,5,24,6,6,6,7,7,7,27,*,5,24,6,6,6,7,7,7,27,5805909
0.111111,0.111111,0.111111,0.111111,5,18,19,19,19,19,20,16,16,*,5,24,6,6,6,7,7,7,27,5831246
0.666667,0.666667,0.666667,0.555556,24,6,6,6,7,7,7,27,8,*,28,6,6,7,7,7,27,8,8,5841335
1,1,1,1,6,6,6,7,7,7,27,8,8,*,6,6,6,7,7,7,27,8,8,5846992
1,1,1,1,5,24,6,6,6,7,7,7,27,*,5,24,6,6,6,7,7,7,27,5902127
1,1,1,1,5,24,6,6,6,7,7,7,27,*,5,24,6,6,6,7,7,7,27,5952610
1,1,1,1,5,24,6,6,6,7,7,7,27,*,5,24,6,6,6,7,7,7,27,5956048
1,1,1,1,5,24,6,6,6,7,7,7,27,*,5,24,6,6,6,7,7,7,27,5959967
1,1,1,1,24,6,6,6,7,7,7,27,8,*,24,6,6,6,7,7,7,27,8,5961714
1,1,1,1,24,6,6,6,7,7,7,27,8,*,24,6,6,6,7,7,7,27,8,5978097
0.111111,0.111111,0.166667,0.111111,24,24,24,24,24,24,24,24,25,*,24,6,6,6,7,7,7,27,8,6009653
0.111111,0.111111,0.2,0.111111,5,21,20,20,20,20,20,21,21,*,5,24,24,24,24,24,11,11,24,6105087
0,0,0,0,22,22,21,22,21,22,22,20,20,*,5,24,24,24,24,24,11,11,24,6196796
0,0,0,0,24,24,24,24,24,24,24,24,25,*,6,6,6,7,7,7,27,8,8,6224787
0.777778,0.777778,0.8,0.777778,6,6,7,7,7,27,27,28,8,*,6,6,7,7,7,27,8,8,8,6234315
0,0,0.125,0,5,24,24,24,24,25,6,24,6,*,28,6,6,7,7,7,27,8,8,6296900
1,1,1,1,24,6,6,6,7,7,7,27,8,*,24,6,6,6,7,7,7,27,8,6486839
0,0,0,0,24,24,24,24,21,20,20,20,20,*,6,6,6,7,7,7,27,8,8,6544807
1,1,1,1,6,6,6,7,7,7,27,8,8,*,6,6,6,7,7,7,27,8,8,6824316
0.555556,0.555556,0.4,0.555556,24,24,24,24,25,25,26,26,27,*,24,24,24,24,24,25,6,24,6,6988222
1,1,1,1,6,6,6,7,7,7,27,8,8,*,6,6,6,7,7,7,27,8,8,7030598
0.666667,0.666667,0.666667,0.666667,6,7,27,8,9,31,31,32,32,*,6,7,27,8,9,31,35,11,11,7097330
