0.5,0.5,0.285714,0.5,6,6,7,7,7,27,8,8,8,11,*,6,6,7,7,7,20,22,20,20,20,2830183
0.5,0.5,0.285714,0.5,6,6,7,7,7,27,8,8,8,3,*,6,6,7,7,7,20,22,20,20,20,2833073
0.1,0.1,0.428571,0,4,5,6,6,6,5,7,7,7,18,*,5,6,24,24,4,24,24,27,4,4,3132548
1,1,1,1,4,4,5,6,6,6,4,7,7,7,*,4,4,5,6,6,6,4,7,7,7,3219826
0.8,0.8,1,0.7,4,4,5,6,6,6,4,7,7,7,*,4,4,4,5,6,6,6,7,7,7,3330161
1,1,1,1,4,4,4,5,6,6,6,7,7,7,*,4,4,4,5,6,6,6,7,7,7,3387527
0.5,0.5,0.375,0.5,5,6,6,6,7,3,18,20,7,7,*,5,6,6,6,7,7,7,7,27,8,3452185
0.8,0.8,1,0.7,4,4,5,6,6,6,4,7,7,7,*,4,4,4,5,6,6,6,7,7,7,3452584
0.6,0.6,0.375,0.6,22,4,4,4,17,18,22,4,5,5,*,21,4,4,4,3,18,14,4,4,5,3457575
0,0,0.111111,0,4,5,5,24,24,24,18,20,14,24,*,5,8,6,6,6,7,7,7,7,8,3494154
0.8,0.8,0.666667,0.4,3,3,3,4,22,20,4,4,4,5,*,18,3,3,3,4,22,20,4,4,4,3597184
0.3,0.3,0.285714,0.3,5,5,6,6,7,7,7,27,8,8,*,5,5,24,24,24,24,24,27,4,4,3606917
0.7,0.7,0.833333,0.5,4,4,3,5,5,6,6,7,7,37,*,4,4,5,5,6,6,7,37,7,7,3628077
0.4,0.4,0.666667,0.4,5,6,6,3,3,4,22,20,37,7,*,5,6,6,4,37,7,20,20,20,21,3692431
0.3,0.3,0.571429,0.3,17,24,4,3,22,20,4,4,4,5,*,17,4,4,5,5,24,4,24,24,24,3934376
0.2,0.2,0.375,0.2,6,6,36,17,3,3,7,7,7,27,*,6,6,7,7,7,27,8,8,8,9,4062624
0.6,0.6,0.428571,0.6,6,6,7,7,7,27,20,20,20,21,*,6,6,7,7,7,27,8,8,8,9,4121217
0.8,0.8,0.571429,0.8,22,4,4,5,28,6,6,7,7,7,*,20,4,4,5,5,6,6,7,7,7,4179549
0.7,0.7,0.714286,0.6,5,28,6,6,7,7,7,27,8,8,*,5,24,6,6,6,7,7,7,27,8,4242727
0.7,0.7,0.714286,0.6,5,28,6,6,7,7,7,27,8,8,*,5,24,6,6,6,7,7,7,27,8,4257337
1,1,1,1,5,28,6,6,7,7,7,27,8,8,*,5,28,6,6,7,7,7,27,8,8,4317392
0.7,0.7,0.714286,0.6,5,28,6,6,7,7,7,27,8,8,*,5,24,6,6,6,7,7,7,27,8,4336913
0.8,0.8,0.8,0.6,6,6,7,7,7,27,8,8,8,9,*,6,6,6,7,7,7,27,8,8,8,4493747
0.2,0.2,0.375,0.2,4,4,4,5,28,24,24,24,3,3,*,3,10,29,28,28,11,4,4,3,4,4565008
1,1,1,1,28,6,6,7,7,7,27,8,8,8,*,28,6,6,7,7,7,27,8,8,8,4583906
0.1,0.1,0.25,0.1,4,4,4,5,28,24,24,24,24,24,*,3,10,29,28,28,11,4,4,3,4,4599434
0.7,0.7,0.666667,0.6,28,6,6,7,7,7,27,8,8,8,*,24,6,6,6,7,7,7,27,8,8,4606722
0.9,0.9,0.857143,0.9,5,28,6,6,7,7,7,27,8,9,*,5,28,6,6,7,7,7,27,8,8,4621666
1,1,1,1,5,28,6,6,7,7,7,27,8,8,*,5,28,6,6,7,7,7,27,8,8,4640117
1,1,1,1,5,28,6,6,7,7,7,27,8,8,*,5,28,6,6,7,7,7,27,8,8,4641166
0.2,0.2,0.222222,0.2,5,28,24,24,24,18,19,19,19,19,*,5,28,6,6,7,7,7,27,8,8,4653530
1,1,1,1,28,6,6,7,7,7,27,8,8,8,*,28,6,6,7,7,7,27,8,8,8,4692256
0.8,0.8,0.571429,0.8,28,6,3,6,7,7,7,27,8,8,*,24,6,6,6,7,7,7,27,8,8,4726584
0.6,0.6,0.571429,0.4,4,28,6,6,7,7,7,27,8,8,*,24,6,6,7,7,6,27,8,8,8,4762141
