0.4,0.4,0.333333,0.4,18,4,5,5,6,*,18,20,14,5,5,2797217
0,0,0.25,0,5,5,6,24,24,*,6,6,7,7,7,2802160
0.6,0.6,0.666667,0.6,5,6,6,7,7,*,6,6,7,7,7,2831567
0,0,0,0,20,20,21,21,21,*,6,6,7,7,7,2832460
0.2,0.2,0.333333,0.2,6,24,24,24,24,*,6,6,7,7,7,2854000
0.4,0.4,0.25,0.4,6,6,19,19,18,*,6,6,7,7,7,2866083
0,0,0.333333,0,18,20,4,19,5,*,19,19,20,15,15,2941603
0.2,0.2,0.5,0,5,5,6,24,24,*,4,4,5,6,6,2955625
0.2,0.2,0.5,0.2,4,4,5,5,6,*,5,24,6,6,6,2958289
0.6,0.6,0.75,0.6,4,5,5,6,24,*,4,5,6,6,6,3006903
0.6,0.6,1,0.6,5,5,6,24,24,*,5,6,24,24,24,3027880
0.4,0.4,0.4,0.4,5,6,6,4,7,*,5,24,6,6,6,3030743
0,0,0.5,0,5,6,24,24,24,*,4,4,5,6,6,3074788
0,0,0.75,0,18,20,4,4,4,*,4,4,3,18,20,3087612
0,0,0.4,0,3,3,14,4,4,*,4,4,3,18,20,3097714
0.2,0.2,0.2,0.2,5,20,20,20,21,*,5,24,6,6,6,3119614
0.6,0.6,1,0.6,4,4,4,5,6,*,4,4,5,6,6,3143683
0.2,0.2,0.4,0.2,21,21,3,4,4,*,21,4,4,14,18,3179947
0.8,0.8,0.75,0.8,4,4,3,18,4,*,4,4,3,18,20,3225456
0.6,0.6,0.5,0.6,21,4,4,4,4,*,21,4,4,14,18,3237542
0.4,0.4,0.166667,0.4,4,4,3,18,20,*,4,4,5,6,6,3286102
0.2,0.2,0.333333,0.2,4,3,18,20,5,*,4,4,5,6,6,3301142
0.8,0.8,0.75,0.8,4,4,5,6,24,*,4,4,5,6,6,3306586
1,1,1,1,4,4,5,6,6,*,4,4,5,6,6,3319822
0.2,0.2,0.333333,0.2,4,17,18,5,4,*,4,4,3,18,20,3327777
1,1,1,1,4,4,5,6,6,*,4,4,5,6,6,3332479
1,1,1,1,4,4,5,6,6,*,4,4,5,6,6,3443689
0,0,0.5,0,5,6,6,6,7,*,4,4,4,5,6,3452185
0.6,0.6,1,0.6,4,4,5,6,6,*,4,4,4,5,6,3452584
0.4,0.4,0.166667,0.4,22,4,4,4,17,*,21,4,4,14,18,3457575
0.8,0.8,0.666667,0.8,5,5,6,6,6,*,5,5,6,6,7,3538577
0.4,0.4,0.666667,0.4,4,4,4,5,5,*,4,4,5,6,6,3542272
0,0,0.2,0,28,24,24,24,24,*,5,28,6,6,7,3588647
0,0.2,0.5,0,3,3,4,4,4,*,4,4,3,18,20,3596349
0.6,0.6,0.5,0.6,5,6,6,7,7,*,24,6,6,6,7,3608589
0.6,0.6,0.666667,0.6,6,6,7,7,7,*,28,6,6,7,7,3611865
1,1,1,1,20,4,4,5,5,*,20,4,4,5,5,3613048
0.6,0.6,0.5,0.4,20,4,4,5,5,*,4,4,5,5,6,3620200
0,0,0.2,0,5,5,7,7,27,*,4,4,5,5,6,3715655
0.2,0.2,0.4,0.2,3,22,20,3,2,*,3,3,3,4,22,3719678
0.8,0.8,0.75,0.8,4,5,5,6,6,*,4,5,28,6,6,3736131
