0.1,0.1,0.4,0.1,24,6,3,20,4,4,3,18,4,5,*,4,3,18,17,36,22,20,4,4,4,2817543
0.8,0.8,0.666667,0.5,6,6,7,7,7,27,8,8,8,11,*,5,6,6,7,7,7,27,8,8,8,2830183
0.8,0.8,0.666667,0.5,6,6,7,7,7,27,8,8,8,3,*,5,6,6,7,7,7,27,8,8,8,2833073
0.6,0.6,0.714286,0.4,5,5,4,11,6,6,7,7,7,27,*,4,5,5,6,6,7,7,7,27,8,2847199
0,0,0.714286,0,4,3,20,20,20,21,4,5,5,21,*,20,21,21,21,5,11,13,4,4,3,2917203
0,0,0.3,0,3,4,4,4,5,6,19,19,19,18,*,4,3,18,17,36,22,20,4,4,4,2917783
0.1,0.1,0.3,0,18,3,4,5,3,6,6,6,7,7,*,3,17,22,3,36,4,4,4,5,28,2929114
1,1,1,1,4,5,5,6,6,7,7,7,27,8,*,4,5,5,6,6,7,7,7,27,8,2952306
0.6,0.6,0.666667,0.3,4,3,4,5,5,6,24,24,24,24,*,4,4,5,6,24,24,24,24,27,4,3019065
0.2,0.2,0.444444,0.2,20,3,6,4,3,18,4,4,5,6,*,4,3,18,17,36,22,20,4,4,4,3026543
0.9,0.9,1,0.9,4,4,5,6,6,6,7,7,7,7,*,4,4,5,6,6,6,4,7,7,7,3086223
0.2,0.2,0.625,0,18,20,4,4,4,5,6,24,24,3,*,4,4,3,18,20,14,4,4,5,5,3087612
0,0,0.142857,0,4,5,6,6,6,7,7,7,7,27,*,5,24,24,24,24,24,24,24,24,25,3107031
0.4,0.4,0.375,0.3,4,5,6,6,6,5,7,7,7,18,*,5,28,6,6,7,7,7,27,8,8,3132548
0.6,0.6,0.857143,0.4,4,5,6,6,3,18,20,6,7,7,*,5,6,6,6,7,3,18,20,7,7,3166820
0.6,0.6,0.571429,0.6,21,4,4,14,18,3,4,4,4,5,*,21,21,5,4,24,3,4,4,4,5,3178568
0.8,0.8,1,0.7,4,4,5,6,6,6,4,7,7,7,*,4,4,4,5,6,6,6,7,7,7,3219826
0.1,0.1,0.272727,0.1,5,3,18,20,14,6,6,6,7,7,*,5,6,24,24,24,24,27,4,22,20,3234466
0,0,0,0,3,20,20,20,21,21,13,11,18,14,*,5,24,6,6,6,7,7,7,27,8,3289530
0.3,0.3,0.375,0.3,3,22,4,4,4,4,5,5,24,24,*,3,3,14,4,4,3,18,20,4,5,3320493
0.8,0.8,1,0.7,4,4,5,6,6,6,4,7,7,7,*,4,4,4,5,6,6,6,7,7,7,3330161
0.2,0.2,0.333333,0.2,5,6,24,24,24,24,27,4,20,22,*,5,6,6,6,7,7,7,7,27,8,3334456
0,0,0,0,24,24,4,24,25,25,25,25,26,26,*,28,6,6,7,7,7,27,8,8,8,3383684
1,1,1,1,4,4,4,5,6,6,6,7,7,7,*,4,4,4,5,6,6,6,7,7,7,3387527
0.8,0.8,1,0.7,4,4,4,5,6,6,6,7,7,7,*,4,4,5,6,6,6,4,7,7,7,3388444
0.7,0.7,0.857143,0.7,18,3,4,4,4,5,6,6,6,7,*,4,3,18,20,4,5,6,6,6,7,3396308
0,0,0,0,5,24,24,24,17,24,24,18,20,22,*,28,6,6,7,7,7,27,8,8,8,3449448
0.4,0.4,0.428571,0.2,5,6,6,6,7,3,18,20,7,7,*,4,4,4,5,6,6,6,7,7,7,3452185
0.8,0.8,1,0.7,4,4,5,6,6,6,4,7,7,7,*,4,4,4,5,6,6,6,7,7,7,3452584
0.6,0.6,0.375,0.6,22,4,4,4,17,18,22,4,5,5,*,21,4,4,4,3,18,14,4,4,5,3457575
0.1,0.1,0.111111,0.1,6,6,3,18,20,14,6,7,7,7,*,6,24,24,24,4,24,27,4,4,4,3460499
